Rank 107639: 106640 - [000, 107639, 000] - HP: 247, STR: 897, VIT: 100, SPD: 12, LUK: 1, Attack: 132837, Defense: 83937, Current HP: 247, A Avg: 1106532, D Avg: 117511, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107388 - [000, 107639, 000] - HP: 703, STR: 1053, VIT: 842, SPD: 7, LUK: 1, Attack: 133071, Defense: 88410, Current HP: 703, A Avg: 1108481, D Avg: 123773, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107389 - [000, 107639, 000] - HP: 1073, STR: 1042, VIT: 578, SPD: 7, LUK: 1, Attack: 133055, Defense: 88146, Current HP: 1073, A Avg: 1108348, D Avg: 123404, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107390 - [000, 107639, 000] - HP: 741, STR: 1042, VIT: 578, SPD: 14, LUK: 1, Attack: 133055, Defense: 88146, Current HP: 741, A Avg: 1108348, D Avg: 123404, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107391 - [000, 107639, 000] - HP: 722, STR: 1327, VIT: 589, SPD: 12, LUK: 1, Attack: 133482, Defense: 88157, Current HP: 722, A Avg: 1111905, D Avg: 123419, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107392 - [000, 107639, 000] - HP: 703, STR: 1053, VIT: 873, SPD: 7, LUK: 1, Attack: 133071, Defense: 88441, Current HP: 703, A Avg: 1108481, D Avg: 123817, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107393 - [000, 107639, 000] - HP: 722, STR: 1064, VIT: 589, SPD: 7, LUK: 2, Attack: 133088, Defense: 88157, Current HP: 722, A Avg: 1108623, D Avg: 123419, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107394 - [000, 107639, 000] - HP: 703, STR: 1580, VIT: 589, SPD: 7, LUK: 1, Attack: 133862, Defense: 88157, Current HP: 703, A Avg: 1115070, D Avg: 123419, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107395 - [000, 107639, 000] - HP: 1218, STR: 1053, VIT: 599, SPD: 7, LUK: 1, Attack: 133071, Defense: 88167, Current HP: 1218, A Avg: 1108481, D Avg: 123433, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107396 - [000, 107639, 000] - HP: 1215, STR: 1108, VIT: 578, SPD: 7, LUK: 1, Attack: 133154, Defense: 88146, Current HP: 1215, A Avg: 1109172, D Avg: 123404, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107397 - [000, 107639, 000] - HP: 1034, STR: 1042, VIT: 873, SPD: 7, LUK: 1, Attack: 133055, Defense: 88441, Current HP: 1034, A Avg: 1108348, D Avg: 123817, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107398 - [000, 107639, 000] - HP: 946, STR: 1108, VIT: 568, SPD: 7, LUK: 2, Attack: 133154, Defense: 88136, Current HP: 946, A Avg: 1109172, D Avg: 123390, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107399 - [000, 107639, 000] - HP: 760, STR: 1185, VIT: 610, SPD: 12, LUK: 1, Attack: 133269, Defense: 88178, Current HP: 760, A Avg: 1110130, D Avg: 123449, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107400 - [000, 107639, 000] - HP: 703, STR: 2181, VIT: 568, SPD: 7, LUK: 1, Attack: 134763, Defense: 88136, Current HP: 703, A Avg: 1122575, D Avg: 123390, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107401 - [000, 107639, 000] - HP: 740, STR: 1762, VIT: 704, SPD: 8, LUK: 1, Attack: 134135, Defense: 88272, Current HP: 740, A Avg: 1117344, D Avg: 123580, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107402 - [000, 107639, 000] - HP: 798, STR: 1580, VIT: 626, SPD: 7, LUK: 1, Attack: 133862, Defense: 88194, Current HP: 798, A Avg: 1115070, D Avg: 123471, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107403 - [000, 107639, 000] - HP: 703, STR: 1126, VIT: 568, SPD: 7, LUK: 2, Attack: 133181, Defense: 88136, Current HP: 703, A Avg: 1109397, D Avg: 123390, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107404 - [000, 107639, 000] - HP: 986, STR: 1257, VIT: 1093, SPD: 9, LUK: 1, Attack: 133377, Defense: 88661, Current HP: 986, A Avg: 1111030, D Avg: 124125, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107405 - [000, 107639, 000] - HP: 931, STR: 2041, VIT: 593, SPD: 7, LUK: 1, Attack: 134553, Defense: 88161, Current HP: 931, A Avg: 1120826, D Avg: 123425, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107406 - [000, 107639, 000] - HP: 969, STR: 1629, VIT: 1174, SPD: 7, LUK: 1, Attack: 133935, Defense: 88742, Current HP: 969, A Avg: 1115678, D Avg: 124238, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107407 - [000, 107639, 000] - HP: 924, STR: 1073, VIT: 885, SPD: 7, LUK: 1, Attack: 133101, Defense: 88453, Current HP: 924, A Avg: 1108731, D Avg: 123834, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107408 - [000, 107639, 000] - HP: 798, STR: 1580, VIT: 610, SPD: 7, LUK: 1, Attack: 133862, Defense: 88178, Current HP: 798, A Avg: 1115070, D Avg: 123449, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107409 - [000, 107639, 000] - HP: 779, STR: 1644, VIT: 651, SPD: 9, LUK: 1, Attack: 133958, Defense: 88219, Current HP: 779, A Avg: 1115870, D Avg: 123506, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107410 - [000, 107639, 000] - HP: 142, STR: 785, VIT: 43, SPD: 7, LUK: 1, Attack: 132669, Defense: 86832, Current HP: 142, A Avg: 1105132, D Avg: 121564, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107411 - [000, 107639, 000] - HP: 133, STR: 795, VIT: 43, SPD: 7, LUK: 1, Attack: 132684, Defense: 86832, Current HP: 133, A Avg: 1105257, D Avg: 121564, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107412 - [000, 107639, 000] - HP: 203, STR: 785, VIT: 39, SPD: 7, LUK: 1, Attack: 132669, Defense: 86828, Current HP: 203, A Avg: 1105132, D Avg: 121559, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107413 - [000, 107639, 000] - HP: 171, STR: 785, VIT: 39, SPD: 14, LUK: 1, Attack: 132669, Defense: 86828, Current HP: 171, A Avg: 1105132, D Avg: 121559, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107414 - [000, 107639, 000] - HP: 152, STR: 1009, VIT: 49, SPD: 12, LUK: 1, Attack: 133005, Defense: 86838, Current HP: 152, A Avg: 1107931, D Avg: 121573, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107415 - [000, 107639, 000] - HP: 133, STR: 795, VIT: 73, SPD: 7, LUK: 1, Attack: 132684, Defense: 86862, Current HP: 133, A Avg: 1105257, D Avg: 121606, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107416 - [000, 107639, 000] - HP: 152, STR: 806, VIT: 49, SPD: 7, LUK: 2, Attack: 132701, Defense: 86838, Current HP: 152, A Avg: 1105399, D Avg: 121573, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107417 - [000, 107639, 000] - HP: 133, STR: 1221, VIT: 49, SPD: 7, LUK: 1, Attack: 133323, Defense: 86838, Current HP: 133, A Avg: 1110580, D Avg: 121573, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107418 - [000, 107639, 000] - HP: 348, STR: 795, VIT: 60, SPD: 7, LUK: 1, Attack: 132684, Defense: 86849, Current HP: 348, A Avg: 1105257, D Avg: 121588, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107419 - [000, 107639, 000] - HP: 255, STR: 848, VIT: 39, SPD: 7, LUK: 1, Attack: 132764, Defense: 86828, Current HP: 255, A Avg: 1105924, D Avg: 121559, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107420 - [000, 107639, 000] - HP: 374, STR: 785, VIT: 73, SPD: 7, LUK: 1, Attack: 132669, Defense: 86862, Current HP: 374, A Avg: 1105132, D Avg: 121606, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107421 - [000, 107639, 000] - HP: 286, STR: 848, VIT: 29, SPD: 7, LUK: 2, Attack: 132764, Defense: 86818, Current HP: 286, A Avg: 1105924, D Avg: 121545, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107422 - [000, 107639, 000] - HP: 190, STR: 897, VIT: 70, SPD: 12, LUK: 1, Attack: 132837, Defense: 86859, Current HP: 190, A Avg: 1106532, D Avg: 121602, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107423 - [000, 107639, 000] - HP: 133, STR: 1753, VIT: 29, SPD: 7, LUK: 1, Attack: 134121, Defense: 86818, Current HP: 133, A Avg: 1117227, D Avg: 121545, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107424 - [000, 107639, 000] - HP: 140, STR: 1388, VIT: 139, SPD: 8, LUK: 1, Attack: 133574, Defense: 86928, Current HP: 140, A Avg: 1112671, D Avg: 121699, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107425 - [000, 107639, 000] - HP: 228, STR: 1221, VIT: 87, SPD: 7, LUK: 1, Attack: 133323, Defense: 86876, Current HP: 228, A Avg: 1110580, D Avg: 121626, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107426 - [000, 107639, 000] - HP: 133, STR: 865, VIT: 29, SPD: 7, LUK: 2, Attack: 132789, Defense: 86818, Current HP: 133, A Avg: 1106132, D Avg: 121545, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107427 - [000, 107639, 000] - HP: 356, STR: 975, VIT: 242, SPD: 9, LUK: 1, Attack: 132954, Defense: 87031, Current HP: 356, A Avg: 1107506, D Avg: 121843, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107428 - [000, 107639, 000] - HP: 361, STR: 1582, VIT: 53, SPD: 7, LUK: 1, Attack: 133865, Defense: 86842, Current HP: 361, A Avg: 1115095, D Avg: 121578, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107429 - [000, 107639, 000] - HP: 399, STR: 1301, VIT: 375, SPD: 7, LUK: 1, Attack: 133443, Defense: 87164, Current HP: 399, A Avg: 1111580, D Avg: 122029, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107430 - [000, 107639, 000] - HP: 264, STR: 814, VIT: 86, SPD: 7, LUK: 1, Attack: 132713, Defense: 86875, Current HP: 264, A Avg: 1105499, D Avg: 121624, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107431 - [000, 107639, 000] - HP: 228, STR: 1221, VIT: 70, SPD: 7, LUK: 1, Attack: 133323, Defense: 86859, Current HP: 228, A Avg: 1110580, D Avg: 121602, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107432 - [000, 107639, 000] - HP: 209, STR: 1283, VIT: 112, SPD: 9, LUK: 1, Attack: 133416, Defense: 86901, Current HP: 209, A Avg: 1111355, D Avg: 121661, [Neural Edge[190, 0, 0, 0], Graffiti[243, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107433 - [000, 107639, 000] - HP: 142, STR: 785, VIT: 289, SPD: 7, LUK: 1, Attack: 132669, Defense: 90067, Current HP: 142, A Avg: 1105132, D Avg: 126093, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107434 - [000, 107639, 000] - HP: 133, STR: 795, VIT: 289, SPD: 7, LUK: 1, Attack: 132684, Defense: 90067, Current HP: 133, A Avg: 1105257, D Avg: 126093, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107435 - [000, 107639, 000] - HP: 203, STR: 785, VIT: 205, SPD: 7, LUK: 1, Attack: 132669, Defense: 89983, Current HP: 203, A Avg: 1105132, D Avg: 125976, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107436 - [000, 107639, 000] - HP: 171, STR: 785, VIT: 205, SPD: 14, LUK: 1, Attack: 132669, Defense: 89983, Current HP: 171, A Avg: 1105132, D Avg: 125976, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107437 - [000, 107639, 000] - HP: 152, STR: 1009, VIT: 215, SPD: 12, LUK: 1, Attack: 133005, Defense: 89993, Current HP: 152, A Avg: 1107931, D Avg: 125990, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107438 - [000, 107639, 000] - HP: 133, STR: 795, VIT: 319, SPD: 7, LUK: 1, Attack: 132684, Defense: 90097, Current HP: 133, A Avg: 1105257, D Avg: 126135, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107439 - [000, 107639, 000] - HP: 152, STR: 806, VIT: 215, SPD: 7, LUK: 2, Attack: 132701, Defense: 89993, Current HP: 152, A Avg: 1105399, D Avg: 125990, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107440 - [000, 107639, 000] - HP: 133, STR: 1221, VIT: 215, SPD: 7, LUK: 1, Attack: 133323, Defense: 89993, Current HP: 133, A Avg: 1110580, D Avg: 125990, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107441 - [000, 107639, 000] - HP: 348, STR: 795, VIT: 226, SPD: 7, LUK: 1, Attack: 132684, Defense: 90004, Current HP: 348, A Avg: 1105257, D Avg: 126005, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107442 - [000, 107639, 000] - HP: 255, STR: 848, VIT: 205, SPD: 7, LUK: 1, Attack: 132764, Defense: 89983, Current HP: 255, A Avg: 1105924, D Avg: 125976, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107443 - [000, 107639, 000] - HP: 374, STR: 785, VIT: 319, SPD: 7, LUK: 1, Attack: 132669, Defense: 90097, Current HP: 374, A Avg: 1105132, D Avg: 126135, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107444 - [000, 107639, 000] - HP: 286, STR: 848, VIT: 195, SPD: 7, LUK: 2, Attack: 132764, Defense: 89973, Current HP: 286, A Avg: 1105924, D Avg: 125962, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107445 - [000, 107639, 000] - HP: 190, STR: 897, VIT: 236, SPD: 12, LUK: 1, Attack: 132837, Defense: 90014, Current HP: 190, A Avg: 1106532, D Avg: 126019, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107446 - [000, 107639, 000] - HP: 133, STR: 1753, VIT: 195, SPD: 7, LUK: 1, Attack: 134121, Defense: 89973, Current HP: 133, A Avg: 1117227, D Avg: 125962, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107447 - [000, 107639, 000] - HP: 140, STR: 1388, VIT: 313, SPD: 8, LUK: 1, Attack: 133574, Defense: 90091, Current HP: 140, A Avg: 1112671, D Avg: 126127, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107448 - [000, 107639, 000] - HP: 228, STR: 1221, VIT: 253, SPD: 7, LUK: 1, Attack: 133323, Defense: 90031, Current HP: 228, A Avg: 1110580, D Avg: 126043, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107449 - [000, 107639, 000] - HP: 133, STR: 865, VIT: 195, SPD: 7, LUK: 2, Attack: 132789, Defense: 89973, Current HP: 133, A Avg: 1106132, D Avg: 125962, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107450 - [000, 107639, 000] - HP: 356, STR: 975, VIT: 504, SPD: 9, LUK: 1, Attack: 132954, Defense: 90282, Current HP: 356, A Avg: 1107506, D Avg: 126394, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107451 - [000, 107639, 000] - HP: 361, STR: 1582, VIT: 219, SPD: 7, LUK: 1, Attack: 133865, Defense: 89997, Current HP: 361, A Avg: 1115095, D Avg: 125995, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107452 - [000, 107639, 000] - HP: 399, STR: 1301, VIT: 621, SPD: 7, LUK: 1, Attack: 133443, Defense: 90399, Current HP: 399, A Avg: 1111580, D Avg: 126558, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107453 - [000, 107639, 000] - HP: 264, STR: 814, VIT: 332, SPD: 7, LUK: 1, Attack: 132713, Defense: 90110, Current HP: 264, A Avg: 1105499, D Avg: 126153, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107454 - [000, 107639, 000] - HP: 228, STR: 1221, VIT: 236, SPD: 7, LUK: 1, Attack: 133323, Defense: 90014, Current HP: 228, A Avg: 1110580, D Avg: 126019, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107455 - [000, 107639, 000] - HP: 209, STR: 1283, VIT: 278, SPD: 9, LUK: 1, Attack: 133416, Defense: 90056, Current HP: 209, A Avg: 1111355, D Avg: 126078, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107456 - [000, 107639, 000] - HP: 617, STR: 785, VIT: 679, SPD: 7, LUK: 1, Attack: 132669, Defense: 87467, Current HP: 617, A Avg: 1105132, D Avg: 122453, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107457 - [000, 107639, 000] - HP: 608, STR: 795, VIT: 679, SPD: 7, LUK: 1, Attack: 132684, Defense: 87467, Current HP: 608, A Avg: 1105257, D Avg: 122453, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107458 - [000, 107639, 000] - HP: 928, STR: 785, VIT: 476, SPD: 7, LUK: 1, Attack: 132669, Defense: 87264, Current HP: 928, A Avg: 1105132, D Avg: 122169, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107459 - [000, 107639, 000] - HP: 646, STR: 785, VIT: 476, SPD: 14, LUK: 1, Attack: 132669, Defense: 87264, Current HP: 646, A Avg: 1105132, D Avg: 122169, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107460 - [000, 107639, 000] - HP: 627, STR: 1009, VIT: 487, SPD: 12, LUK: 1, Attack: 133005, Defense: 87275, Current HP: 627, A Avg: 1107931, D Avg: 122184, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107461 - [000, 107639, 000] - HP: 608, STR: 795, VIT: 711, SPD: 7, LUK: 1, Attack: 132684, Defense: 87499, Current HP: 608, A Avg: 1105257, D Avg: 122498, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107462 - [000, 107639, 000] - HP: 627, STR: 806, VIT: 487, SPD: 7, LUK: 2, Attack: 132701, Defense: 87275, Current HP: 627, A Avg: 1105399, D Avg: 122184, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107463 - [000, 107639, 000] - HP: 608, STR: 1221, VIT: 487, SPD: 7, LUK: 1, Attack: 133323, Defense: 87275, Current HP: 608, A Avg: 1110580, D Avg: 122184, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107464 - [000, 107639, 000] - HP: 1073, STR: 795, VIT: 498, SPD: 7, LUK: 1, Attack: 132684, Defense: 87286, Current HP: 1073, A Avg: 1105257, D Avg: 122200, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107465 - [000, 107639, 000] - HP: 1055, STR: 848, VIT: 476, SPD: 7, LUK: 1, Attack: 132764, Defense: 87264, Current HP: 1055, A Avg: 1105924, D Avg: 122169, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107466 - [000, 107639, 000] - HP: 924, STR: 785, VIT: 711, SPD: 7, LUK: 1, Attack: 132669, Defense: 87499, Current HP: 924, A Avg: 1105132, D Avg: 122498, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107467 - [000, 107639, 000] - HP: 836, STR: 848, VIT: 465, SPD: 7, LUK: 2, Attack: 132764, Defense: 87253, Current HP: 836, A Avg: 1105924, D Avg: 122154, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107468 - [000, 107639, 000] - HP: 665, STR: 897, VIT: 508, SPD: 12, LUK: 1, Attack: 132837, Defense: 87296, Current HP: 665, A Avg: 1106532, D Avg: 122214, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107469 - [000, 107639, 000] - HP: 608, STR: 1753, VIT: 465, SPD: 7, LUK: 1, Attack: 134121, Defense: 87253, Current HP: 608, A Avg: 1117227, D Avg: 122154, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107470 - [000, 107639, 000] - HP: 640, STR: 1388, VIT: 600, SPD: 8, LUK: 1, Attack: 133574, Defense: 87388, Current HP: 640, A Avg: 1112671, D Avg: 122343, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107471 - [000, 107639, 000] - HP: 703, STR: 1221, VIT: 526, SPD: 7, LUK: 1, Attack: 133323, Defense: 87314, Current HP: 703, A Avg: 1110580, D Avg: 122239, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107472 - [000, 107639, 000] - HP: 608, STR: 865, VIT: 465, SPD: 7, LUK: 2, Attack: 132789, Defense: 87253, Current HP: 608, A Avg: 1106132, D Avg: 122154, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107473 - [000, 107639, 000] - HP: 881, STR: 975, VIT: 924, SPD: 9, LUK: 1, Attack: 132954, Defense: 87712, Current HP: 881, A Avg: 1107506, D Avg: 122796, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107474 - [000, 107639, 000] - HP: 836, STR: 1582, VIT: 491, SPD: 7, LUK: 1, Attack: 133865, Defense: 87279, Current HP: 836, A Avg: 1115095, D Avg: 122190, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107475 - [000, 107639, 000] - HP: 874, STR: 1301, VIT: 1022, SPD: 7, LUK: 1, Attack: 133443, Defense: 87810, Current HP: 874, A Avg: 1111580, D Avg: 122933, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
