Rank 1000: HP: 399, STR: 566, VIT: 462, SPD: 19, LUK: 1, Attack: 85222, Defense: 90240, Current HP: 399, A Avg: 89483, D Avg: 90240, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 245: HP: 427, STR: 462, VIT: 751, SPD: 16, LUK: 1, Attack: 86002, Defense: 90529, Current HP: 427, A Avg: 90302, D Avg: 90529, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 244: HP: 418, STR: 470, VIT: 751, SPD: 16, LUK: 1, Attack: 86010, Defense: 90529, Current HP: 418, A Avg: 90310, D Avg: 90529, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 243: HP: 1133, STR: 1727, VIT: 752, SPD: 18, LUK: 1, Attack: 86227, Defense: 90530, Current HP: 1133, A Avg: 90538, D Avg: 90530, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 242: HP: 396, STR: 224, VIT: 753, SPD: 16, LUK: 1, Attack: 86752, Defense: 90531, Current HP: 396, A Avg: 109307, D Avg: 90531, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 241: HP: 374, STR: 564, VIT: 753, SPD: 16, LUK: 1, Attack: 86442, Defense: 90531, Current HP: 374, A Avg: 108916, D Avg: 90531, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 240: HP: 518, STR: 169, VIT: 753, SPD: 18, LUK: 1, Attack: 83967, Defense: 90531, Current HP: 518, A Avg: 88165, D Avg: 90531, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 239: HP: 472, STR: 156, VIT: 753, SPD: 18, LUK: 1, Attack: 83999, Defense: 90531, Current HP: 472, A Avg: 88198, D Avg: 90531, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 238: HP: 461, STR: 172, VIT: 753, SPD: 18, LUK: 1, Attack: 84256, Defense: 90531, Current HP: 461, A Avg: 88468, D Avg: 90531, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 237: HP: 472, STR: 156, VIT: 753, SPD: 18, LUK: 1, Attack: 84028, Defense: 90531, Current HP: 472, A Avg: 88229, D Avg: 90531, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 236: HP: 472, STR: 156, VIT: 753, SPD: 18, LUK: 1, Attack: 84055, Defense: 90531, Current HP: 472, A Avg: 88257, D Avg: 90531, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 235: HP: 472, STR: 156, VIT: 753, SPD: 18, LUK: 1, Attack: 84082, Defense: 90531, Current HP: 472, A Avg: 88286, D Avg: 90531, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 234: HP: 616, STR: 220, VIT: 756, SPD: 16, LUK: 1, Attack: 86566, Defense: 90534, Current HP: 616, A Avg: 109073, D Avg: 90534, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 233: HP: 478, STR: 165, VIT: 756, SPD: 18, LUK: 1, Attack: 84171, Defense: 90534, Current HP: 478, A Avg: 88379, D Avg: 90534, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 232: HP: 480, STR: 831, VIT: 758, SPD: 17, LUK: 1, Attack: 87320, Defense: 90536, Current HP: 480, A Avg: 109150, D Avg: 90536, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 231: HP: 755, STR: 770, VIT: 761, SPD: 18, LUK: 1, Attack: 87259, Defense: 90539, Current HP: 755, A Avg: 91621, D Avg: 90539, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 230: HP: 503, STR: 151, VIT: 767, SPD: 18, LUK: 1, Attack: 88318, Defense: 90545, Current HP: 503, A Avg: 92733, D Avg: 90545, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 229: HP: 969, STR: 1767, VIT: 769, SPD: 19, LUK: 1, Attack: 86267, Defense: 90547, Current HP: 969, A Avg: 90580, D Avg: 90547, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 228: HP: 598, STR: 156, VIT: 775, SPD: 18, LUK: 1, Attack: 84012, Defense: 90553, Current HP: 598, A Avg: 88212, D Avg: 90553, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 227: HP: 240, STR: 456, VIT: 776, SPD: 17, LUK: 1, Attack: 86009, Defense: 90554, Current HP: 240, A Avg: 107511, D Avg: 90554, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 226: HP: 456, STR: 326, VIT: 777, SPD: 16, LUK: 1, Attack: 86204, Defense: 90555, Current HP: 456, A Avg: 90514, D Avg: 90555, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 225: HP: 748, STR: 318, VIT: 777, SPD: 16, LUK: 1, Attack: 86196, Defense: 90555, Current HP: 748, A Avg: 90505, D Avg: 90555, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 224: HP: 418, STR: 470, VIT: 777, SPD: 16, LUK: 1, Attack: 86010, Defense: 90555, Current HP: 418, A Avg: 90310, D Avg: 90555, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 223: HP: 704, STR: 462, VIT: 777, SPD: 16, LUK: 1, Attack: 86002, Defense: 90555, Current HP: 704, A Avg: 90302, D Avg: 90555, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 222: HP: 627, STR: 878, VIT: 777, SPD: 19, LUK: 1, Attack: 87367, Defense: 90555, Current HP: 627, A Avg: 91735, D Avg: 90555, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 221: HP: 577, STR: 207, VIT: 778, SPD: 18, LUK: 1, Attack: 84889, Defense: 90556, Current HP: 577, A Avg: 89133, D Avg: 90556, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 220: HP: 503, STR: 380, VIT: 781, SPD: 18, LUK: 1, Attack: 85933, Defense: 90559, Current HP: 503, A Avg: 90229, D Avg: 90559, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 219: HP: 518, STR: 181, VIT: 781, SPD: 18, LUK: 1, Attack: 84083, Defense: 90559, Current HP: 518, A Avg: 88287, D Avg: 90559, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 218: HP: 461, STR: 172, VIT: 787, SPD: 16, LUK: 1, Attack: 85816, Defense: 90565, Current HP: 461, A Avg: 90106, D Avg: 90565, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 217: HP: 452, STR: 180, VIT: 787, SPD: 16, LUK: 1, Attack: 85824, Defense: 90565, Current HP: 452, A Avg: 90115, D Avg: 90565, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 216: HP: 598, STR: 198, VIT: 789, SPD: 18, LUK: 1, Attack: 84711, Defense: 90567, Current HP: 598, A Avg: 88946, D Avg: 90567, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 215: HP: 399, STR: 517, VIT: 795, SPD: 19, LUK: 1, Attack: 86070, Defense: 90573, Current HP: 399, A Avg: 90373, D Avg: 90573, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 214: HP: 237, STR: 406, VIT: 798, SPD: 16, LUK: 1, Attack: 85194, Defense: 90576, Current HP: 237, A Avg: 89453, D Avg: 90576, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 213: HP: 228, STR: 414, VIT: 798, SPD: 16, LUK: 1, Attack: 85202, Defense: 90576, Current HP: 228, A Avg: 89462, D Avg: 90576, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 212: HP: 638, STR: 348, VIT: 800, SPD: 16, LUK: 1, Attack: 86226, Defense: 90578, Current HP: 638, A Avg: 108644, D Avg: 90578, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 211: HP: 594, STR: 492, VIT: 800, SPD: 16, LUK: 1, Attack: 86032, Defense: 90578, Current HP: 594, A Avg: 108400, D Avg: 90578, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 210: HP: 524, STR: 140, VIT: 800, SPD: 18, LUK: 1, Attack: 84328, Defense: 90578, Current HP: 524, A Avg: 88544, D Avg: 90578, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 209: HP: 627, STR: 110, VIT: 803, SPD: 16, LUK: 1, Attack: 84818, Defense: 90581, Current HP: 627, A Avg: 89058, D Avg: 90581, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 208: HP: 617, STR: 118, VIT: 803, SPD: 16, LUK: 1, Attack: 84826, Defense: 90581, Current HP: 617, A Avg: 89067, D Avg: 90581, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 207: HP: 472, STR: 216, VIT: 809, SPD: 18, LUK: 1, Attack: 84326, Defense: 90587, Current HP: 472, A Avg: 88542, D Avg: 90587, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 206: HP: 461, STR: 189, VIT: 812, SPD: 18, LUK: 1, Attack: 84189, Defense: 90590, Current HP: 461, A Avg: 88398, D Avg: 90590, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 205: HP: 577, STR: 198, VIT: 812, SPD: 18, LUK: 1, Attack: 84319, Defense: 90590, Current HP: 577, A Avg: 88534, D Avg: 90590, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 204: HP: 564, STR: 244, VIT: 812, SPD: 18, LUK: 1, Attack: 85992, Defense: 90590, Current HP: 564, A Avg: 90291, D Avg: 90590, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 203: HP: 452, STR: 180, VIT: 813, SPD: 16, LUK: 1, Attack: 85824, Defense: 90591, Current HP: 452, A Avg: 90115, D Avg: 90591, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 202: HP: 743, STR: 172, VIT: 813, SPD: 16, LUK: 1, Attack: 85816, Defense: 90591, Current HP: 743, A Avg: 90106, D Avg: 90591, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 201: HP: 598, STR: 198, VIT: 814, SPD: 18, LUK: 1, Attack: 84308, Defense: 90592, Current HP: 598, A Avg: 88523, D Avg: 90592, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 200: HP: 634, STR: 234, VIT: 820, SPD: 18, LUK: 1, Attack: 85200, Defense: 90598, Current HP: 634, A Avg: 89460, D Avg: 90598, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 199: HP: 228, STR: 569, VIT: 824, SPD: 16, LUK: 1, Attack: 85357, Defense: 90602, Current HP: 228, A Avg: 89624, D Avg: 90602, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 198: HP: 484, STR: 406, VIT: 824, SPD: 16, LUK: 1, Attack: 85194, Defense: 90602, Current HP: 484, A Avg: 89453, D Avg: 90602, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 197: HP: 589, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 83945, Defense: 90602, Current HP: 589, A Avg: 88142, D Avg: 90602, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 196: HP: 589, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 83984, Defense: 90602, Current HP: 589, A Avg: 88183, D Avg: 90602, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 195: HP: 589, STR: 308, VIT: 824, SPD: 16, LUK: 1, Attack: 84080, Defense: 90602, Current HP: 589, A Avg: 88284, D Avg: 90602, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 194: HP: 589, STR: 332, VIT: 824, SPD: 16, LUK: 1, Attack: 84143, Defense: 90602, Current HP: 589, A Avg: 88350, D Avg: 90602, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 193: HP: 589, STR: 248, VIT: 824, SPD: 16, LUK: 1, Attack: 84020, Defense: 90602, Current HP: 589, A Avg: 88221, D Avg: 90602, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 192: HP: 589, STR: 233, VIT: 824, SPD: 16, LUK: 1, Attack: 84057, Defense: 90602, Current HP: 589, A Avg: 88259, D Avg: 90602, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 191: HP: 589, STR: 352, VIT: 824, SPD: 16, LUK: 1, Attack: 84195, Defense: 90602, Current HP: 589, A Avg: 88404, D Avg: 90602, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 190: HP: 608, STR: 256, VIT: 824, SPD: 16, LUK: 1, Attack: 84145, Defense: 90602, Current HP: 608, A Avg: 88352, D Avg: 90602, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 189: HP: 589, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 83987, Defense: 90602, Current HP: 589, A Avg: 88186, D Avg: 90602, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 188: HP: 589, STR: 272, VIT: 824, SPD: 16, LUK: 1, Attack: 84395, Defense: 90602, Current HP: 589, A Avg: 88614, D Avg: 90602, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 187: HP: 608, STR: 270, VIT: 824, SPD: 16, LUK: 1, Attack: 84276, Defense: 90602, Current HP: 608, A Avg: 88489, D Avg: 90602, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 186: HP: 598, STR: 233, VIT: 824, SPD: 16, LUK: 1, Attack: 84226, Defense: 90602, Current HP: 598, A Avg: 88437, D Avg: 90602, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 185: HP: 693, STR: 402, VIT: 824, SPD: 16, LUK: 1, Attack: 84590, Defense: 90602, Current HP: 693, A Avg: 88819, D Avg: 90602, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 184: HP: 598, STR: 256, VIT: 824, SPD: 16, LUK: 1, Attack: 84255, Defense: 90602, Current HP: 598, A Avg: 88467, D Avg: 90602, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 183: HP: 689, STR: 378, VIT: 824, SPD: 16, LUK: 1, Attack: 84800, Defense: 90602, Current HP: 689, A Avg: 89040, D Avg: 90602, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 182: HP: 608, STR: 235, VIT: 824, SPD: 16, LUK: 1, Attack: 84010, Defense: 90602, Current HP: 608, A Avg: 88210, D Avg: 90602, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 181: HP: 646, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 84121, Defense: 90602, Current HP: 646, A Avg: 88327, D Avg: 90602, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 180: HP: 950, STR: 400, VIT: 824, SPD: 16, LUK: 1, Attack: 86083, Defense: 90602, Current HP: 950, A Avg: 90387, D Avg: 90602, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 179: HP: 589, STR: 393, VIT: 824, SPD: 16, LUK: 1, Attack: 85049, Defense: 90602, Current HP: 589, A Avg: 89301, D Avg: 90602, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 178: HP: 589, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 85060, Defense: 90602, Current HP: 589, A Avg: 89313, D Avg: 90602, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 177: HP: 779, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 85187, Defense: 90602, Current HP: 779, A Avg: 89446, D Avg: 90602, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 176: HP: 1159, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 92405, Defense: 90602, Current HP: 1159, A Avg: 97025, D Avg: 90602, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 175: HP: 1615, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 85272, Defense: 90602, Current HP: 1615, A Avg: 89535, D Avg: 90602, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 174: HP: 1159, STR: 219, VIT: 824, SPD: 16, LUK: 1, Attack: 86461, Defense: 90602, Current HP: 1159, A Avg: 90784, D Avg: 90602, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 173: HP: 589, STR: 907, VIT: 824, SPD: 16, LUK: 1, Attack: 85836, Defense: 90602, Current HP: 589, A Avg: 90127, D Avg: 90602, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 172: HP: 589, STR: 795, VIT: 824, SPD: 16, LUK: 1, Attack: 85373, Defense: 90602, Current HP: 589, A Avg: 89641, D Avg: 90602, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 171: HP: 589, STR: 451, VIT: 824, SPD: 16, LUK: 1, Attack: 87502, Defense: 90602, Current HP: 589, A Avg: 91877, D Avg: 90602, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 170: HP: 589, STR: -19479, VIT: 824, SPD: 16, LUK: 1, Attack: 79787, Defense: 90602, Current HP: 589, A Avg: 83776, D Avg: 90602, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 169: HP: 589, STR: 1533, VIT: 824, SPD: 16, LUK: 1, Attack: 89194, Defense: 90602, Current HP: 589, A Avg: 93653, D Avg: 90602, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 168: HP: 650, STR: 189, VIT: 828, SPD: 18, LUK: 1, Attack: 84507, Defense: 90606, Current HP: 650, A Avg: 88732, D Avg: 90606, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 167: HP: 617, STR: 162, VIT: 829, SPD: 16, LUK: 1, Attack: 84870, Defense: 90607, Current HP: 617, A Avg: 89113, D Avg: 90607, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 166: HP: 935, STR: 110, VIT: 829, SPD: 16, LUK: 1, Attack: 84818, Defense: 90607, Current HP: 935, A Avg: 89058, D Avg: 90607, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 165: HP: 627, STR: 222, VIT: 829, SPD: 16, LUK: 1, Attack: 86074, Defense: 90607, Current HP: 627, A Avg: 90377, D Avg: 90607, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 164: HP: 617, STR: 230, VIT: 829, SPD: 16, LUK: 1, Attack: 86082, Defense: 90607, Current HP: 617, A Avg: 90386, D Avg: 90607, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 163: HP: 633, STR: 203, VIT: 837, SPD: 16, LUK: 1, Attack: 85847, Defense: 90615, Current HP: 633, A Avg: 108167, D Avg: 90615, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 162: HP: 600, STR: 212, VIT: 837, SPD: 18, LUK: 1, Attack: 84322, Defense: 90615, Current HP: 600, A Avg: 88538, D Avg: 90615, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 161: HP: 577, STR: 216, VIT: 837, SPD: 18, LUK: 1, Attack: 84729, Defense: 90615, Current HP: 577, A Avg: 88965, D Avg: 90615, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 160: HP: 881, STR: 1598, VIT: 837, SPD: 18, LUK: 1, Attack: 91507, Defense: 90615, Current HP: 881, A Avg: 96082, D Avg: 90615, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 159: HP: 674, STR: 376, VIT: 839, SPD: 16, LUK: 1, Attack: 84343, Defense: 90617, Current HP: 674, A Avg: 88560, D Avg: 90617, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 158: HP: 598, STR: 212, VIT: 840, SPD: 18, LUK: 1, Attack: 86181, Defense: 90618, Current HP: 598, A Avg: 90490, D Avg: 90618, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 157: HP: 374, STR: 436, VIT: 847, SPD: 16, LUK: 1, Attack: 85224, Defense: 90625, Current HP: 374, A Avg: 107382, D Avg: 90625, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 156: HP: 589, STR: 352, VIT: 847, SPD: 16, LUK: 1, Attack: 84228, Defense: 90625, Current HP: 589, A Avg: 88439, D Avg: 90625, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 155: HP: 674, STR: 341, VIT: 847, SPD: 16, LUK: 1, Attack: 84366, Defense: 90625, Current HP: 674, A Avg: 88584, D Avg: 90625, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 154: HP: 589, STR: 382, VIT: 847, SPD: 16, LUK: 1, Attack: 84531, Defense: 90625, Current HP: 589, A Avg: 88757, D Avg: 90625, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 153: HP: 602, STR: 256, VIT: 847, SPD: 16, LUK: 1, Attack: 84072, Defense: 90625, Current HP: 602, A Avg: 88275, D Avg: 90625, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 152: HP: 608, STR: 262, VIT: 847, SPD: 16, LUK: 1, Attack: 84255, Defense: 90625, Current HP: 608, A Avg: 88467, D Avg: 90625, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 151: HP: 640, STR: 259, VIT: 850, SPD: 16, LUK: 1, Attack: 84057, Defense: 90628, Current HP: 640, A Avg: 88259, D Avg: 90628, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 150: HP: 598, STR: 248, VIT: 850, SPD: 16, LUK: 1, Attack: 84091, Defense: 90628, Current HP: 598, A Avg: 88295, D Avg: 90628, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 149: HP: 589, STR: 360, VIT: 850, SPD: 16, LUK: 1, Attack: 84444, Defense: 90628, Current HP: 589, A Avg: 88666, D Avg: 90628, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 148: HP: 598, STR: 248, VIT: 850, SPD: 16, LUK: 1, Attack: 84120, Defense: 90628, Current HP: 598, A Avg: 88326, D Avg: 90628, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 147: HP: 598, STR: 248, VIT: 850, SPD: 16, LUK: 1, Attack: 84147, Defense: 90628, Current HP: 598, A Avg: 88354, D Avg: 90628, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
