Rank 1000: HP: 1216, STR: 564177, VIT: 363, SPD: 80, LUK: 1, Attack: 651838, Defense: 84167, Current HP: 1216, A Avg: 1733889, D Avg: 84167, [Neural Edge(190)[630, 630, 630], Iron Shield(204)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 209: HP: 1178, STR: 657392, VIT: 878, SPD: 85, LUK: 1, Attack: 742932, Defense: 85014, Current HP: 1178, A Avg: 1976199, D Avg: 85014, [Zodiac(184)[630, 630, 630], Magnum(237)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 208: HP: 1178, STR: 658018, VIT: 878, SPD: 85, LUK: 1, Attack: 743558, Defense: 85222, Current HP: 1178, A Avg: 1977864, D Avg: 85222, [Zodiac(184)[630, 630, 630], V Magnum(238)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 207: HP: 2299, STR: 659878, VIT: 878, SPD: 85, LUK: 1, Attack: 745418, Defense: 87666, Current HP: 2299, A Avg: 1982811, D Avg: 87666, [Zodiac(184)[630, 630, 630], C Magnum(239)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 206: HP: 1558, STR: 665261, VIT: 1668, SPD: 80, LUK: 1, Attack: 749137, Defense: 89236, Current HP: 1558, A Avg: 1992704, D Avg: 89236, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 205: HP: 1558, STR: 665493, VIT: 1668, SPD: 80, LUK: 1, Attack: 749642, Defense: 89236, Current HP: 1558, A Avg: 1994047, D Avg: 89236, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 204: HP: 1159, STR: 667087, VIT: 226, SPD: 80, LUK: 1, Attack: 750859, Defense: 84154, Current HP: 1159, A Avg: 1997284, D Avg: 84154, [Short Sword(103)[630, 630, 630], Tower Shield(213)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 203: HP: 1770, STR: 667220, VIT: 268, SPD: 80, LUK: 1, Attack: 750946, Defense: 84196, Current HP: 1770, A Avg: 1997516, D Avg: 84196, [Wooden Stick(101)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 202: HP: 1770, STR: 667220, VIT: 268, SPD: 80, LUK: 1, Attack: 750985, Defense: 84196, Current HP: 1770, A Avg: 1997620, D Avg: 84196, [Club(102)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 201: HP: 1040, STR: 667220, VIT: 174, SPD: 80, LUK: 1, Attack: 750988, Defense: 83907, Current HP: 1040, A Avg: 1997628, D Avg: 83907, [Decorative Swords(109)[630, 630, 630], High Pot Lid(202)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 200: HP: 1064, STR: 667231, VIT: 277, SPD: 80, LUK: 1, Attack: 751003, Defense: 84205, Current HP: 1064, A Avg: 1997667, D Avg: 84205, [Short Sword(103)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 199: HP: 1159, STR: 667270, VIT: 226, SPD: 80, LUK: 1, Attack: 751081, Defense: 84154, Current HP: 1159, A Avg: 1997875, D Avg: 84154, [Long Sword(104)[630, 630, 630], Tower Shield(213)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 198: HP: 1083, STR: 667429, VIT: 217, SPD: 80, LUK: 1, Attack: 751201, Defense: 84080, Current HP: 1083, A Avg: 1998194, D Avg: 84080, [Wasp Knife(105)[630, 630, 630], Titanium Shield(205)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 197: HP: 1064, STR: 667414, VIT: 277, SPD: 80, LUK: 1, Attack: 751225, Defense: 84205, Current HP: 1064, A Avg: 1998258, D Avg: 84205, [Long Sword(104)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 196: HP: 1571, STR: 667454, VIT: 849, SPD: 85, LUK: 1, Attack: 751252, Defense: 86727, Current HP: 1571, A Avg: 1998330, D Avg: 86727, [Ninja(135)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 195: HP: 2071, STR: 667429, VIT: 550, SPD: 80, LUK: 1, Attack: 751285, Defense: 84387, Current HP: 2071, A Avg: 1998418, D Avg: 84387, [Emerald Sword(115)[630, 630, 630], Emerald Shield(209)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 194: HP: 988, STR: 667573, VIT: 268, SPD: 80, LUK: 1, Attack: 751345, Defense: 84131, Current HP: 988, A Avg: 1998577, D Avg: 84131, [Wasp Knife(105)[630, 630, 630], Titanium Shield(205)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 193: HP: 1780, STR: 667396, VIT: 268, SPD: 80, LUK: 1, Attack: 751389, Defense: 84196, Current HP: 1780, A Avg: 1998694, D Avg: 84196, [Sword of Wood(124)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 192: HP: 1476, STR: 667598, VIT: 897, SPD: 85, LUK: 1, Attack: 751396, Defense: 86775, Current HP: 1476, A Avg: 1998713, D Avg: 86775, [Ninja(135)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 191: HP: 1476, STR: 667591, VIT: 2521, SPD: 80, LUK: 1, Attack: 751407, Defense: 89309, Current HP: 1476, A Avg: 1998742, D Avg: 89309, [Hand Axe(140)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 190: HP: 1976, STR: 667573, VIT: 601, SPD: 80, LUK: 1, Attack: 751429, Defense: 84438, Current HP: 1976, A Avg: 1998801, D Avg: 84438, [Emerald Sword(115)[630, 630, 630], Emerald Shield(209)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 189: HP: 1662, STR: 667663, VIT: 902, SPD: 80, LUK: 1, Attack: 751438, Defense: 87703, Current HP: 1662, A Avg: 1998825, D Avg: 87703, [Peacemaker(131)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 188: HP: 1573, STR: 667447, VIT: 2473, SPD: 80, LUK: 1, Attack: 751453, Defense: 89261, Current HP: 1573, A Avg: 1998864, D Avg: 89261, [Crescent(141)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 187: HP: 1460, STR: 667591, VIT: 808, SPD: 80, LUK: 1, Attack: 751480, Defense: 87843, Current HP: 1460, A Avg: 1998936, D Avg: 87843, [Iron Lumps(108)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 186: HP: 1647, STR: 667623, VIT: 929, SPD: 85, LUK: 1, Attack: 751525, Defense: 86807, Current HP: 1647, A Avg: 1999056, D Avg: 86807, [Crossed Shuriken(136)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 185: HP: 1700, STR: 667627, VIT: 902, SPD: 80, LUK: 1, Attack: 751529, Defense: 87703, Current HP: 1700, A Avg: 1999067, D Avg: 87703, [Daydream(132)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 184: HP: 1567, STR: 667807, VIT: 953, SPD: 80, LUK: 1, Attack: 751582, Defense: 87754, Current HP: 1567, A Avg: 1999208, D Avg: 87754, [Peacemaker(131)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 183: HP: 1073, STR: 667591, VIT: 277, SPD: 80, LUK: 1, Attack: 751590, Defense: 84205, Current HP: 1073, A Avg: 1999229, D Avg: 84205, [Greatsword(127)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 182: HP: 1662, STR: 667630, VIT: 1032, SPD: 80, LUK: 1, Attack: 751597, Defense: 87872, Current HP: 1662, A Avg: 1999248, D Avg: 87872, [Phantom Sword(117)[630, 630, 630], Aurora Shield(240)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 181: HP: 1478, STR: 667591, VIT: 2524, SPD: 80, LUK: 1, Attack: 751597, Defense: 89312, Current HP: 1478, A Avg: 1999248, D Avg: 89312, [Crescent(141)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 180: HP: 1552, STR: 667767, VIT: 977, SPD: 85, LUK: 1, Attack: 751669, Defense: 86855, Current HP: 1552, A Avg: 1999439, D Avg: 86855, [Crossed Shuriken(136)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 179: HP: 1605, STR: 667771, VIT: 953, SPD: 80, LUK: 1, Attack: 751673, Defense: 87754, Current HP: 1605, A Avg: 1999450, D Avg: 87754, [Daydream(132)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 178: HP: 1567, STR: 667774, VIT: 1080, SPD: 80, LUK: 1, Attack: 751741, Defense: 87920, Current HP: 1567, A Avg: 1999631, D Avg: 87920, [Phantom Sword(117)[630, 630, 630], Aurora Shield(240)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 177: HP: 1460, STR: 667767, VIT: 808, SPD: 80, LUK: 1, Attack: 751773, Defense: 87843, Current HP: 1460, A Avg: 1999716, D Avg: 87843, [Great Iron Mass(122)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 176: HP: 3914, STR: 667976, VIT: 550, SPD: 80, LUK: 1, Attack: 751917, Defense: 86467, Current HP: 3914, A Avg: 2000099, D Avg: 86467, [Rusty Knife(156)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 175: HP: 1700, STR: 667803, VIT: 1152, SPD: 80, LUK: 1, Attack: 751991, Defense: 87953, Current HP: 1700, A Avg: 2000296, D Avg: 87953, [Cagliostro(133)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 174: HP: 2350, STR: 667817, VIT: 217, SPD: 80, LUK: 1, Attack: 752005, Defense: 84145, Current HP: 2350, A Avg: 2000333, D Avg: 84145, [Sword of the Spirit Tree(125)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 173: HP: 1677, STR: 667634, VIT: 1022, SPD: 80, LUK: 1, Attack: 752056, Defense: 87862, Current HP: 1677, A Avg: 2000468, D Avg: 87862, [Dreaming Sword(128)[630, 630, 630], Aurora Shield(240)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 172: HP: 3819, STR: 668120, VIT: 601, SPD: 80, LUK: 1, Attack: 752061, Defense: 86518, Current HP: 3819, A Avg: 2000482, D Avg: 86518, [Rusty Knife(156)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 171: HP: 1377, STR: 667979, VIT: 1009, SPD: 85, LUK: 1, Attack: 752089, Defense: 86887, Current HP: 1377, A Avg: 2000556, D Avg: 86887, [Windmill(137)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 170: HP: 1605, STR: 667947, VIT: 1203, SPD: 80, LUK: 1, Attack: 752135, Defense: 88004, Current HP: 1605, A Avg: 2000679, D Avg: 88004, [Cagliostro(133)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 169: HP: 2255, STR: 667961, VIT: 268, SPD: 80, LUK: 1, Attack: 752149, Defense: 84196, Current HP: 2255, A Avg: 2000716, D Avg: 84196, [Sword of the Spirit Tree(125)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 168: HP: 1582, STR: 667778, VIT: 1070, SPD: 80, LUK: 1, Attack: 752200, Defense: 87910, Current HP: 1582, A Avg: 2000851, D Avg: 87910, [Dreaming Sword(128)[630, 630, 630], Aurora Shield(240)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 167: HP: 2348, STR: 666573, VIT: 1129, SPD: 80, LUK: 1, Attack: 752217, Defense: 85629, Current HP: 2348, A Avg: 2000897, D Avg: 85629, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Ring of power(314)[68, 803, 807]]
Rank 166: HP: 1493, STR: 668116, VIT: 617, SPD: 80, LUK: 1, Attack: 752226, Defense: 84545, Current HP: 1493, A Avg: 2000921, D Avg: 84545, [Dragon Killer(139)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 165: HP: 1282, STR: 668123, VIT: 1057, SPD: 85, LUK: 1, Attack: 752233, Defense: 86935, Current HP: 1282, A Avg: 2000939, D Avg: 86935, [Windmill(137)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 164: HP: 2020, STR: 667925, VIT: 1214, SPD: 80, LUK: 1, Attack: 752243, Defense: 88002, Current HP: 2020, A Avg: 2000966, D Avg: 88002, [Ruby Knuckle(151)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 163: HP: 2260, STR: 668458, VIT: 740, SPD: 80, LUK: 1, Attack: 752282, Defense: 86852, Current HP: 2260, A Avg: 2001070, D Avg: 86852, [Stun Knuckle(106)[630, 630, 630], Goblin Hand(250)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 162: HP: 1102, STR: 667635, VIT: 1388, SPD: 80, LUK: 1, Attack: 752423, Defense: 85394, Current HP: 1102, A Avg: 2001445, D Avg: 85394, [Pulse Knife(165)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 161: HP: 1083, STR: 667635, VIT: 5144, SPD: 80, LUK: 1, Attack: 752423, Defense: 90814, Current HP: 1083, A Avg: 2001445, D Avg: 90814, [Pulse Knife(165)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 160: HP: 1970, STR: 667943, VIT: 972, SPD: 80, LUK: 1, Attack: 752456, Defense: 88007, Current HP: 1970, A Avg: 2001532, D Avg: 88007, [Maximum Iron Mass(123)[630, 630, 630], Warrior's Shield(249)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 159: HP: 2042, STR: 667979, VIT: 2726, SPD: 80, LUK: 1, Attack: 752492, Defense: 89514, Current HP: 2042, A Avg: 2001628, D Avg: 89514, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 158: HP: 1947, STR: 668123, VIT: 2777, SPD: 80, LUK: 1, Attack: 752636, Defense: 89565, Current HP: 1947, A Avg: 2002011, D Avg: 89565, [Volcano(142)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 157: HP: 1307, STR: 667888, VIT: 1388, SPD: 80, LUK: 1, Attack: 752676, Defense: 85888, Current HP: 1307, A Avg: 2002118, D Avg: 85888, [Pulse Knife(165)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 156: HP: 4959, STR: 667976, VIT: 1001, SPD: 80, LUK: 1, Attack: 752684, Defense: 86918, Current HP: 4959, A Avg: 2002139, D Avg: 86918, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 155: HP: 4864, STR: 668120, VIT: 1052, SPD: 80, LUK: 1, Attack: 752828, Defense: 86969, Current HP: 4864, A Avg: 2002522, D Avg: 86969, [Thin Blade(158)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 154: HP: 1653, STR: 668065, VIT: 2720, SPD: 80, LUK: 1, Attack: 752853, Defense: 90288, Current HP: 1653, A Avg: 2002588, D Avg: 90288, [Pulse Knife(165)[630, 630, 630], Storm Wall(242)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 153: HP: 2040, STR: 668350, VIT: 1371, SPD: 80, LUK: 1, Attack: 753000, Defense: 88159, Current HP: 2040, A Avg: 2002979, D Avg: 88159, [Diamond Knuckle(152)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 152: HP: 2147, STR: 667721, VIT: 1515, SPD: 80, LUK: 1, Attack: 753055, Defense: 85521, Current HP: 2147, A Avg: 2003126, D Avg: 85521, [Impulse(166)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 151: HP: 2128, STR: 667721, VIT: 5270, SPD: 80, LUK: 1, Attack: 753055, Defense: 90940, Current HP: 2128, A Avg: 2003126, D Avg: 90940, [Impulse(166)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 150: HP: 1776, STR: 668134, VIT: 723, SPD: 80, LUK: 1, Attack: 753102, Defense: 87641, Current HP: 1776, A Avg: 2003251, D Avg: 87641, [Cluster Bomb(170)[630, 630, 630], White Hole(230)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 149: HP: 1368, STR: 668318, VIT: 856, SPD: 80, LUK: 1, Attack: 753159, Defense: 85850, Current HP: 1368, A Avg: 2003402, D Avg: 85850, [Grand Slam(163)[630, 630, 630], Metalization(228)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 148: HP: 1102, STR: 668396, VIT: 1310, SPD: 80, LUK: 1, Attack: 753184, Defense: 85173, Current HP: 1102, A Avg: 2003469, D Avg: 85173, [Pulse Knife(165)[630, 630, 630], Small Sword(218)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 147: HP: 1681, STR: 668278, VIT: 771, SPD: 80, LUK: 1, Attack: 753246, Defense: 87689, Current HP: 1681, A Avg: 2003634, D Avg: 87689, [Cluster Bomb(170)[630, 630, 630], White Hole(230)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 146: HP: 2352, STR: 667974, VIT: 1515, SPD: 80, LUK: 1, Attack: 753308, Defense: 86015, Current HP: 2352, A Avg: 2003799, D Avg: 86015, [Impulse(166)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 145: HP: 2185, STR: 668527, VIT: 1252, SPD: 80, LUK: 1, Attack: 753339, Defense: 88053, Current HP: 2185, A Avg: 2003881, D Avg: 88053, [Granada(150)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 144: HP: 2815, STR: 668347, VIT: 567, SPD: 80, LUK: 1, Attack: 753445, Defense: 84495, Current HP: 2815, A Avg: 2004163, D Avg: 84495, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 143: HP: 2090, STR: 668671, VIT: 1303, SPD: 80, LUK: 1, Attack: 753483, Defense: 88104, Current HP: 2090, A Avg: 2004264, D Avg: 88104, [Granada(150)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 142: HP: 2698, STR: 668151, VIT: 2846, SPD: 80, LUK: 1, Attack: 753485, Defense: 90414, Current HP: 2698, A Avg: 2004270, D Avg: 90414, [Impulse(166)[630, 630, 630], Storm Wall(242)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 141: HP: 2042, STR: 668771, VIT: 2670, SPD: 80, LUK: 1, Attack: 753505, Defense: 89458, Current HP: 2042, A Avg: 2004323, D Avg: 89458, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 140: HP: 2720, STR: 668491, VIT: 618, SPD: 80, LUK: 1, Attack: 753589, Defense: 84546, Current HP: 2720, A Avg: 2004546, D Avg: 84546, [Yggdrasil(126)[630, 630, 630], Hardwood Shield(223)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 139: HP: 1605, STR: 668817, VIT: 1388, SPD: 80, LUK: 1, Attack: 753605, Defense: 85277, Current HP: 1605, A Avg: 2004589, D Avg: 85277, [Pulse Knife(165)[630, 630, 630], Small Lion(219)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 138: HP: 1624, STR: 668314, VIT: 793, SPD: 80, LUK: 1, Attack: 753646, Defense: 84721, Current HP: 1624, A Avg: 2004698, D Avg: 84721, [Tower(149)[630, 630, 630], Tower Shield(213)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 137: HP: 1947, STR: 668915, VIT: 2721, SPD: 80, LUK: 1, Attack: 753649, Defense: 89509, Current HP: 1947, A Avg: 2004706, D Avg: 89509, [Irruption(154)[630, 630, 630], Golem Shield(245)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 136: HP: 1273, STR: 669052, VIT: 967, SPD: 80, LUK: 1, Attack: 753708, Defense: 85935, Current HP: 1273, A Avg: 2004863, D Avg: 85935, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 135: HP: 1419, STR: 668963, VIT: 1396, SPD: 80, LUK: 1, Attack: 753751, Defense: 85402, Current HP: 1419, A Avg: 2004977, D Avg: 85402, [Pulse Knife(165)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 134: HP: 2147, STR: 668482, VIT: 1436, SPD: 80, LUK: 1, Attack: 753816, Defense: 85299, Current HP: 2147, A Avg: 2005150, D Avg: 85299, [Impulse(166)[630, 630, 630], Small Sword(218)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 133: HP: 1178, STR: 669196, VIT: 1018, SPD: 80, LUK: 1, Attack: 753852, Defense: 85986, Current HP: 1178, A Avg: 2005246, D Avg: 85986, [Penetra(161)[630, 630, 630], Huge Shield(234)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 132: HP: 1871, STR: 667972, VIT: 1091, SPD: 85, LUK: 1, Attack: 753941, Defense: 86969, Current HP: 1871, A Avg: 2005483, D Avg: 86969, [Fire Chariot(138)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 131: HP: 1776, STR: 668116, VIT: 1139, SPD: 85, LUK: 1, Attack: 754085, Defense: 87017, Current HP: 1776, A Avg: 2005866, D Avg: 87017, [Fire Chariot(138)[630, 630, 630], Sticky thread shield(247)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 130: HP: 3914, STR: 669265, VIT: 634, SPD: 80, LUK: 1, Attack: 754103, Defense: 86551, Current HP: 3914, A Avg: 2005913, D Avg: 86551, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 129: HP: 2650, STR: 668903, VIT: 1515, SPD: 80, LUK: 1, Attack: 754237, Defense: 85404, Current HP: 2650, A Avg: 2006270, D Avg: 85404, [Impulse(166)[630, 630, 630], Small Lion(219)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 128: HP: 3819, STR: 669409, VIT: 685, SPD: 80, LUK: 1, Attack: 754247, Defense: 86602, Current HP: 3819, A Avg: 2006297, D Avg: 86602, [Willow Blade(157)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 127: HP: 3154, STR: 669391, VIT: 1402, SPD: 80, LUK: 1, Attack: 754314, Defense: 88203, Current HP: 3154, A Avg: 2006475, D Avg: 88203, [Pangaea(164)[630, 630, 630], Riot(236)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 126: HP: 2464, STR: 669049, VIT: 1523, SPD: 80, LUK: 1, Attack: 754383, Defense: 85529, Current HP: 2464, A Avg: 2006658, D Avg: 85529, [Impulse(166)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 125: HP: 2234, STR: 668692, VIT: 844, SPD: 80, LUK: 1, Attack: 754440, Defense: 86462, Current HP: 2234, A Avg: 2006810, D Avg: 86462, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 124: HP: 3059, STR: 669535, VIT: 1453, SPD: 80, LUK: 1, Attack: 754458, Defense: 88254, Current HP: 3059, A Avg: 2006858, D Avg: 88254, [Pangaea(164)[630, 630, 630], Riot(236)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 123: HP: 2134, STR: 668836, VIT: 892, SPD: 80, LUK: 1, Attack: 754584, Defense: 86510, Current HP: 2134, A Avg: 2007193, D Avg: 86510, [Scythe of the Grim Reaper(148)[630, 630, 630], Mask of the Grim Reaper(214)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 122: HP: 4959, STR: 668948, VIT: 1018, SPD: 80, LUK: 1, Attack: 754800, Defense: 86935, Current HP: 4959, A Avg: 2007767, D Avg: 86935, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 121: HP: 4864, STR: 669092, VIT: 1069, SPD: 80, LUK: 1, Attack: 754944, Defense: 86986, Current HP: 4864, A Avg: 2008151, D Avg: 86986, [Santoku(159)[630, 630, 630], Frying Pan(231)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 120: HP: 1060, STR: 668739, VIT: 1590, SPD: 80, LUK: 1, Attack: 755267, Defense: 88378, Current HP: 1060, A Avg: 2009010, D Avg: 88378, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 119: HP: 1083, STR: 670800, VIT: 1224, SPD: 80, LUK: 1, Attack: 755588, Defense: 85412, Current HP: 1083, A Avg: 2009864, D Avg: 85412, [Pulse Knife(165)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 118: HP: 2204, STR: 671867, VIT: 368, SPD: 85, LUK: 1, Attack: 755867, Defense: 87156, Current HP: 2204, A Avg: 2010606, D Avg: 87156, [Kirisame(129)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 117: HP: 2688, STR: 671885, VIT: 368, SPD: 85, LUK: 1, Attack: 756006, Defense: 87156, Current HP: 2688, A Avg: 2010975, D Avg: 87156, [Black Kirisame(130)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[67, 68, 807]]
Rank 116: HP: 2109, STR: 672011, VIT: 416, SPD: 85, LUK: 1, Attack: 756011, Defense: 87204, Current HP: 2109, A Avg: 2010989, D Avg: 87204, [Kirisame(129)[630, 630, 630], C Magnum(239)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 115: HP: 2593, STR: 672029, VIT: 416, SPD: 85, LUK: 1, Attack: 756150, Defense: 87204, Current HP: 2593, A Avg: 2011358, D Avg: 87204, [Black Kirisame(130)[630, 630, 630], C Magnum(239)[630, 630, 630], Oculus Ring(315)[67, 803, 807]]
Rank 114: HP: 2128, STR: 670886, VIT: 1350, SPD: 80, LUK: 1, Attack: 756220, Defense: 85538, Current HP: 2128, A Avg: 2011545, D Avg: 85538, [Impulse(166)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
