Rank 1000: HP: 440, STR: 2035, VIT: 424, SPD: 34, LUK: 1, Attack: 87913, Defense: 84293, Current HP: 440, A Avg: 109891, D Avg: 84293, [Blue Sword(180)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 252: HP: 1800, STR: 2775, VIT: 1113, SPD: 36, LUK: 1, Attack: 90603, Defense: 85249, Current HP: 1800, A Avg: 113253, D Avg: 85249, [Stargazer(183)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 251: HP: 709, STR: 2945, VIT: 334, SPD: 34, LUK: 1, Attack: 90606, Defense: 85952, Current HP: 709, A Avg: 113257, D Avg: 85952, [Neural Edge(190)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 250: HP: 592, STR: 2948, VIT: 489, SPD: 34, LUK: 1, Attack: 90609, Defense: 85327, Current HP: 592, A Avg: 113261, D Avg: 85327, [Neural Edge(190)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 249: HP: 2720, STR: 2743, VIT: 780, SPD: 36, LUK: 1, Attack: 90625, Defense: 85124, Current HP: 2720, A Avg: 113281, D Avg: 85124, [Wild Card(175)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 248: HP: 730, STR: 2975, VIT: 289, SPD: 34, LUK: 1, Attack: 90636, Defense: 85153, Current HP: 730, A Avg: 113295, D Avg: 85153, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 247: HP: 650, STR: 2975, VIT: 312, SPD: 36, LUK: 1, Attack: 90636, Defense: 84734, Current HP: 650, A Avg: 113295, D Avg: 84734, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 246: HP: 594, STR: 2267, VIT: 150, SPD: 32, LUK: 1, Attack: 89928, Defense: 84338, Current HP: 594, A Avg: 113309, D Avg: 84338, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 245: HP: 1800, STR: 2830, VIT: 1113, SPD: 34, LUK: 1, Attack: 90658, Defense: 85301, Current HP: 1800, A Avg: 113322, D Avg: 85301, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 244: HP: 730, STR: 3002, VIT: 523, SPD: 34, LUK: 1, Attack: 90663, Defense: 87324, Current HP: 730, A Avg: 113328, D Avg: 87324, [Neural Edge(190)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 243: HP: 556, STR: 3018, VIT: 207, SPD: 34, LUK: 1, Attack: 90679, Defense: 84707, Current HP: 556, A Avg: 113348, D Avg: 84707, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 242: HP: 2950, STR: 2811, VIT: 929, SPD: 34, LUK: 1, Attack: 90693, Defense: 86157, Current HP: 2950, A Avg: 113366, D Avg: 86157, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 241: HP: 2728, STR: 2158, VIT: 1648, SPD: 34, LUK: 1, Attack: 89986, Defense: 88436, Current HP: 2728, A Avg: 113382, D Avg: 88436, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 240: HP: 594, STR: 2352, VIT: 150, SPD: 34, LUK: 1, Attack: 90013, Defense: 84494, Current HP: 594, A Avg: 113416, D Avg: 84494, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 239: HP: 2740, STR: 4981, VIT: 433, SPD: 36, LUK: 1, Attack: 90794, Defense: 84777, Current HP: 2740, A Avg: 113492, D Avg: 84777, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 238: HP: 480, STR: 3140, VIT: 379, SPD: 34, LUK: 1, Attack: 90801, Defense: 84970, Current HP: 480, A Avg: 113501, D Avg: 84970, [Neural Edge(190)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 237: HP: 670, STR: 3140, VIT: 411, SPD: 34, LUK: 1, Attack: 90801, Defense: 87329, Current HP: 670, A Avg: 113501, D Avg: 87329, [Neural Edge(190)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 236: HP: 2603, STR: 5014, VIT: 1016, SPD: 32, LUK: 1, Attack: 90827, Defense: 90794, Current HP: 2603, A Avg: 113533, D Avg: 90794, [Spear of Regression(182)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 235: HP: 460, STR: 3180, VIT: 175, SPD: 34, LUK: 1, Attack: 90841, Defense: 84038, Current HP: 460, A Avg: 113551, D Avg: 84038, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 234: HP: 847, STR: 2478, VIT: 379, SPD: 32, LUK: 1, Attack: 90139, Defense: 85607, Current HP: 847, A Avg: 113575, D Avg: 85607, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 233: HP: 1040, STR: 3217, VIT: 958, SPD: 34, LUK: 1, Attack: 90878, Defense: 88526, Current HP: 1040, A Avg: 113597, D Avg: 88526, [Neural Edge(190)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 232: HP: 480, STR: 2713, VIT: 159, SPD: 34, LUK: 1, Attack: 90880, Defense: 87987, Current HP: 480, A Avg: 113600, D Avg: 87987, [Basic(169)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 231: HP: 1113, STR: 3223, VIT: 430, SPD: 34, LUK: 1, Attack: 90884, Defense: 86542, Current HP: 1113, A Avg: 113605, D Avg: 86542, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 230: HP: 840, STR: 3250, VIT: 583, SPD: 34, LUK: 1, Attack: 90911, Defense: 85577, Current HP: 840, A Avg: 113638, D Avg: 85577, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 229: HP: 1800, STR: 3096, VIT: 1113, SPD: 36, LUK: 1, Attack: 90924, Defense: 85457, Current HP: 1800, A Avg: 113655, D Avg: 85457, [Stargazer(183)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 228: HP: 2970, STR: 5132, VIT: 583, SPD: 34, LUK: 1, Attack: 90945, Defense: 85811, Current HP: 2970, A Avg: 113681, D Avg: 85811, [Spear of Regression(182)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 227: HP: 690, STR: 3287, VIT: 207, SPD: 34, LUK: 1, Attack: 90948, Defense: 84096, Current HP: 690, A Avg: 113685, D Avg: 84096, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 226: HP: 614, STR: 3298, VIT: 215, SPD: 34, LUK: 1, Attack: 90959, Defense: 84221, Current HP: 614, A Avg: 113698, D Avg: 84221, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 225: HP: 3102, STR: 2376, VIT: 1138, SPD: 32, LUK: 1, Attack: 90258, Defense: 88966, Current HP: 3102, A Avg: 113725, D Avg: 88966, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 224: HP: 2030, STR: 3178, VIT: 1263, SPD: 34, LUK: 1, Attack: 91006, Defense: 86491, Current HP: 2030, A Avg: 113757, D Avg: 86491, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 223: HP: 1232, STR: 2724, VIT: 150, SPD: 34, LUK: 1, Attack: 90385, Defense: 86938, Current HP: 1232, A Avg: 113885, D Avg: 86938, [Neural Edge(190)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 222: HP: 2090, STR: 2599, VIT: 1648, SPD: 32, LUK: 1, Attack: 90427, Defense: 89476, Current HP: 2090, A Avg: 113938, D Avg: 89476, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 221: HP: 3300, STR: 3372, VIT: 780, SPD: 36, LUK: 1, Attack: 91254, Defense: 87568, Current HP: 3300, A Avg: 114067, D Avg: 87568, [Wild Card(175)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 220: HP: 440, STR: 3731, VIT: 134, SPD: 36, LUK: 1, Attack: 91392, Defense: 84270, Current HP: 440, A Avg: 114240, D Avg: 84270, [Neural Edge(190)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 219: HP: 3320, STR: 5610, VIT: 433, SPD: 36, LUK: 1, Attack: 91423, Defense: 87221, Current HP: 3320, A Avg: 114278, D Avg: 87221, [Spear of Regression(182)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 218: HP: 440, STR: 3822, VIT: 134, SPD: 34, LUK: 1, Attack: 91483, Defense: 84322, Current HP: 440, A Avg: 114353, D Avg: 84322, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 217: HP: 2380, STR: 3726, VIT: 1113, SPD: 36, LUK: 1, Attack: 91554, Defense: 87901, Current HP: 2380, A Avg: 114442, D Avg: 87901, [Stargazer(183)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 216: HP: 594, STR: 3201, VIT: 150, SPD: 32, LUK: 1, Attack: 90862, Defense: 87978, Current HP: 594, A Avg: 114486, D Avg: 87978, [Neural Edge(190)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 215: HP: 440, STR: 4052, VIT: 134, SPD: 36, LUK: 1, Attack: 91713, Defense: 84478, Current HP: 440, A Avg: 114641, D Avg: 84478, [Neural Edge(190)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 214: HP: 670, STR: 4169, VIT: 283, SPD: 34, LUK: 1, Attack: 91830, Defense: 85511, Current HP: 670, A Avg: 114787, D Avg: 85511, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 213: HP: 2720, STR: 4001, VIT: 780, SPD: 34, LUK: 1, Attack: 91883, Defense: 88608, Current HP: 2720, A Avg: 114853, D Avg: 88608, [Wild Card(175)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 212: HP: 2740, STR: 6322, VIT: 433, SPD: 34, LUK: 1, Attack: 92135, Defense: 88261, Current HP: 2740, A Avg: 115168, D Avg: 88261, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 211: HP: 1800, STR: 4368, VIT: 1113, SPD: 34, LUK: 1, Attack: 92196, Defense: 88941, Current HP: 1800, A Avg: 115245, D Avg: 88941, [Stargazer(183)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 210: HP: 1081, STR: 1675, VIT: 254, SPD: 32, LUK: 1, Attack: 91584, Defense: 83977, Current HP: 1081, A Avg: 115395, D Avg: 83977, [Spectral Sword Shigure(172)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 209: HP: 1081, STR: 1675, VIT: 254, SPD: 32, LUK: 1, Attack: 91584, Defense: 83987, Current HP: 1081, A Avg: 115395, D Avg: 83987, [Spectral Sword Shigure(172)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 208: HP: 1034, STR: 1675, VIT: 278, SPD: 32, LUK: 1, Attack: 91584, Defense: 84147, Current HP: 1034, A Avg: 115395, D Avg: 84147, [Spectral Sword Shigure(172)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 207: HP: 1034, STR: 1675, VIT: 286, SPD: 32, LUK: 1, Attack: 91584, Defense: 84090, Current HP: 1034, A Avg: 115395, D Avg: 84090, [Spectral Sword Shigure(172)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 206: HP: 1034, STR: 1675, VIT: 315, SPD: 32, LUK: 1, Attack: 91584, Defense: 84178, Current HP: 1034, A Avg: 115395, D Avg: 84178, [Spectral Sword Shigure(172)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 205: HP: 1034, STR: 1675, VIT: 342, SPD: 32, LUK: 1, Attack: 91584, Defense: 84231, Current HP: 1034, A Avg: 115395, D Avg: 84231, [Spectral Sword Shigure(172)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 204: HP: 1081, STR: 1675, VIT: 366, SPD: 32, LUK: 1, Attack: 91584, Defense: 84242, Current HP: 1081, A Avg: 115395, D Avg: 84242, [Spectral Sword Shigure(172)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 203: HP: 1265, STR: 1675, VIT: 418, SPD: 32, LUK: 1, Attack: 91584, Defense: 84255, Current HP: 1265, A Avg: 115395, D Avg: 84255, [Spectral Sword Shigure(172)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 202: HP: 1150, STR: 1675, VIT: 317, SPD: 32, LUK: 1, Attack: 91584, Defense: 84089, Current HP: 1150, A Avg: 115395, D Avg: 84089, [Spectral Sword Shigure(172)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 201: HP: 1196, STR: 1675, VIT: 366, SPD: 32, LUK: 1, Attack: 91584, Defense: 84385, Current HP: 1196, A Avg: 115395, D Avg: 84385, [Spectral Sword Shigure(172)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 200: HP: 1122, STR: 1675, VIT: 329, SPD: 32, LUK: 1, Attack: 91584, Defense: 84257, Current HP: 1122, A Avg: 115395, D Avg: 84257, [Spectral Sword Shigure(172)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 199: HP: 1501, STR: 1675, VIT: 527, SPD: 32, LUK: 1, Attack: 91584, Defense: 85089, Current HP: 1501, A Avg: 115395, D Avg: 85089, [Spectral Sword Shigure(172)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 198: HP: 1412, STR: 1675, VIT: 315, SPD: 32, LUK: 1, Attack: 91584, Defense: 84243, Current HP: 1412, A Avg: 115395, D Avg: 84243, [Spectral Sword Shigure(172)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 197: HP: 1081, STR: 1675, VIT: 990, SPD: 32, LUK: 1, Attack: 91584, Defense: 87778, Current HP: 1081, A Avg: 115395, D Avg: 87778, [Spectral Sword Shigure(172)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 196: HP: 2761, STR: 1675, VIT: 264, SPD: 32, LUK: 1, Attack: 91584, Defense: 86181, Current HP: 2761, A Avg: 115395, D Avg: 86181, [Spectral Sword Shigure(172)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 195: HP: 1706, STR: 1675, VIT: 603, SPD: 32, LUK: 1, Attack: 91584, Defense: 85337, Current HP: 1706, A Avg: 115395, D Avg: 85337, [Spectral Sword Shigure(172)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 194: HP: 1460, STR: 1675, VIT: 527, SPD: 32, LUK: 1, Attack: 91584, Defense: 86002, Current HP: 1460, A Avg: 115395, D Avg: 86002, [Spectral Sword Shigure(172)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 193: HP: 1254, STR: 1675, VIT: 777, SPD: 32, LUK: 1, Attack: 91584, Defense: 85745, Current HP: 1254, A Avg: 115395, D Avg: 85745, [Spectral Sword Shigure(172)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 192: HP: 1166, STR: 1675, VIT: 930, SPD: 32, LUK: 1, Attack: 91584, Defense: 87770, Current HP: 1166, A Avg: 115395, D Avg: 87770, [Spectral Sword Shigure(172)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 191: HP: 1736, STR: 1675, VIT: 699, SPD: 32, LUK: 1, Attack: 91584, Defense: 88124, Current HP: 1736, A Avg: 115395, D Avg: 88124, [Spectral Sword Shigure(172)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 190: HP: 1034, STR: 1675, VIT: 254, SPD: 32, LUK: 1, Attack: 91584, Defense: 87043, Current HP: 1034, A Avg: 115395, D Avg: 87043, [Spectral Sword Shigure(172)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 189: HP: 1034, STR: 1675, VIT: 1242, SPD: 32, LUK: 1, Attack: 91584, Defense: 91020, Current HP: 1034, A Avg: 115395, D Avg: 91020, [Spectral Sword Shigure(172)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 188: HP: 1584, STR: 1675, VIT: 1817, SPD: 32, LUK: 1, Attack: 91584, Defense: 88605, Current HP: 1584, A Avg: 115395, D Avg: 88605, [Spectral Sword Shigure(172)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 187: HP: 1364, STR: 1675, VIT: 675, SPD: 34, LUK: 1, Attack: 91584, Defense: 86553, Current HP: 1364, A Avg: 115395, D Avg: 86553, [Spectral Sword Shigure(172)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 186: HP: 1799, STR: 1675, VIT: 707, SPD: 32, LUK: 1, Attack: 91584, Defense: 86923, Current HP: 1799, A Avg: 115395, D Avg: 86923, [Spectral Sword Shigure(172)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 185: HP: 1541, STR: 1675, VIT: 972, SPD: 32, LUK: 1, Attack: 91584, Defense: 88007, Current HP: 1541, A Avg: 115395, D Avg: 88007, [Spectral Sword Shigure(172)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 184: HP: 1081, STR: 1675, VIT: 847, SPD: 32, LUK: 1, Attack: 91584, Defense: 87895, Current HP: 1081, A Avg: 115395, D Avg: 87895, [Spectral Sword Shigure(172)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 183: HP: 1247, STR: 1691, VIT: 432, SPD: 32, LUK: 1, Attack: 91600, Defense: 84373, Current HP: 1247, A Avg: 115416, D Avg: 84373, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 182: HP: 1020, STR: 4681, VIT: 134, SPD: 36, LUK: 1, Attack: 92342, Defense: 86922, Current HP: 1020, A Avg: 115427, D Avg: 86922, [Neural Edge(190)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 181: HP: 1034, STR: 1713, VIT: 366, SPD: 34, LUK: 1, Attack: 91622, Defense: 84391, Current HP: 1034, A Avg: 115443, D Avg: 84391, [Spectral Sword Shigure(172)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 180: HP: 1353, STR: 1721, VIT: 434, SPD: 32, LUK: 1, Attack: 91630, Defense: 84674, Current HP: 1353, A Avg: 115453, D Avg: 84674, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 179: HP: 1352, STR: 1742, VIT: 561, SPD: 32, LUK: 1, Attack: 91651, Defense: 86179, Current HP: 1352, A Avg: 115480, D Avg: 86179, [Spectral Sword Shigure(172)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 178: HP: 1201, STR: 1744, VIT: 785, SPD: 32, LUK: 1, Attack: 91653, Defense: 85623, Current HP: 1201, A Avg: 115482, D Avg: 85623, [Spectral Sword Shigure(172)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 177: HP: 1353, STR: 1760, VIT: 486, SPD: 32, LUK: 1, Attack: 91669, Defense: 85350, Current HP: 1353, A Avg: 115502, D Avg: 85350, [Spectral Sword Shigure(172)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 176: HP: 1265, STR: 1760, VIT: 527, SPD: 34, LUK: 1, Attack: 91669, Defense: 84949, Current HP: 1265, A Avg: 115502, D Avg: 84949, [Spectral Sword Shigure(172)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 175: HP: 1353, STR: 1776, VIT: 837, SPD: 32, LUK: 1, Attack: 91685, Defense: 87638, Current HP: 1353, A Avg: 115523, D Avg: 87638, [Spectral Sword Shigure(172)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 174: HP: 1056, STR: 1779, VIT: 366, SPD: 32, LUK: 1, Attack: 91688, Defense: 84372, Current HP: 1056, A Avg: 115526, D Avg: 84372, [Spectral Sword Shigure(172)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 173: HP: 1034, STR: 1779, VIT: 2724, SPD: 32, LUK: 1, Attack: 91688, Defense: 88394, Current HP: 1034, A Avg: 115526, D Avg: 88394, [Spectral Sword Shigure(172)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 172: HP: 1092, STR: 240, VIT: 134, SPD: 34, LUK: 1, Attack: 92426, Defense: 83857, Current HP: 1092, A Avg: 115532, D Avg: 83857, [Big Bang(171)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 171: HP: 1092, STR: 240, VIT: 134, SPD: 34, LUK: 1, Attack: 92426, Defense: 83867, Current HP: 1092, A Avg: 115532, D Avg: 83867, [Big Bang(171)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 170: HP: 1040, STR: 240, VIT: 151, SPD: 34, LUK: 1, Attack: 92426, Defense: 84020, Current HP: 1040, A Avg: 115532, D Avg: 84020, [Big Bang(171)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 169: HP: 1040, STR: 240, VIT: 156, SPD: 34, LUK: 1, Attack: 92426, Defense: 83960, Current HP: 1040, A Avg: 115532, D Avg: 83960, [Big Bang(171)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 168: HP: 1040, STR: 240, VIT: 176, SPD: 34, LUK: 1, Attack: 92426, Defense: 84039, Current HP: 1040, A Avg: 115532, D Avg: 84039, [Big Bang(171)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 167: HP: 1040, STR: 240, VIT: 194, SPD: 34, LUK: 1, Attack: 92426, Defense: 84083, Current HP: 1040, A Avg: 115532, D Avg: 84083, [Big Bang(171)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 166: HP: 1092, STR: 240, VIT: 207, SPD: 34, LUK: 1, Attack: 92426, Defense: 84083, Current HP: 1092, A Avg: 115532, D Avg: 84083, [Big Bang(171)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 165: HP: 1250, STR: 240, VIT: 244, SPD: 34, LUK: 1, Attack: 92426, Defense: 84081, Current HP: 1250, A Avg: 115532, D Avg: 84081, [Big Bang(171)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 164: HP: 1155, STR: 240, VIT: 175, SPD: 34, LUK: 1, Attack: 92426, Defense: 83947, Current HP: 1155, A Avg: 115532, D Avg: 83947, [Big Bang(171)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 163: HP: 1197, STR: 240, VIT: 207, SPD: 34, LUK: 1, Attack: 92426, Defense: 84226, Current HP: 1197, A Avg: 115532, D Avg: 84226, [Big Bang(171)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 162: HP: 1120, STR: 240, VIT: 185, SPD: 34, LUK: 1, Attack: 92426, Defense: 84113, Current HP: 1120, A Avg: 115532, D Avg: 84113, [Big Bang(171)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 161: HP: 1476, STR: 240, VIT: 312, SPD: 34, LUK: 1, Attack: 92426, Defense: 84874, Current HP: 1476, A Avg: 115532, D Avg: 84874, [Big Bang(171)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 160: HP: 1384, STR: 240, VIT: 176, SPD: 34, LUK: 1, Attack: 92426, Defense: 84104, Current HP: 1384, A Avg: 115532, D Avg: 84104, [Big Bang(171)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 159: HP: 1092, STR: 240, VIT: 615, SPD: 34, LUK: 1, Attack: 92426, Defense: 87403, Current HP: 1092, A Avg: 115532, D Avg: 87403, [Big Bang(171)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 158: HP: 2610, STR: 240, VIT: 142, SPD: 34, LUK: 1, Attack: 92426, Defense: 86059, Current HP: 2610, A Avg: 115532, D Avg: 86059, [Big Bang(171)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 157: HP: 1663, STR: 240, VIT: 362, SPD: 34, LUK: 1, Attack: 92426, Defense: 85096, Current HP: 1663, A Avg: 115532, D Avg: 85096, [Big Bang(171)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
