Rank 1000: HP: 4142, STR: 1046285, VIT: 1661, SPD: 71, LUK: 1, Attack: 1697429, Defense: 87578, Current HP: 4142, A Avg: 14139583, D Avg: 122609, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 191: HP: 893, STR: 1128366, VIT: 1958, SPD: 71, LUK: 1, Attack: 1821015, Defense: 86146, Current HP: 893, A Avg: 15169054, D Avg: 120604, [Portal Sword[176, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 190: HP: 1349, STR: 1129599, VIT: 2348, SPD: 71, LUK: 1, Attack: 1822864, Defense: 87576, Current HP: 1349, A Avg: 15184457, D Avg: 122606, [Portal Sword[176, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 189: HP: 988, STR: 1131286, VIT: 153, SPD: 71, LUK: 1, Attack: 1823113, Defense: 87981, Current HP: 988, A Avg: 15186531, D Avg: 123173, [Pinpoint[112, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 188: HP: 1444, STR: 1128663, VIT: 543, SPD: 71, LUK: 1, Attack: 1823572, Defense: 85771, Current HP: 1444, A Avg: 15190354, D Avg: 120079, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 187: HP: 893, STR: 1133199, VIT: 1958, SPD: 71, LUK: 1, Attack: 1828264, Defense: 89786, Current HP: 893, A Avg: 15229439, D Avg: 125700, [Portal Sword[176, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 186: HP: 969, STR: 1173293, VIT: 224, SPD: 71, LUK: 1, Attack: 1885597, Defense: 84152, Current HP: 969, A Avg: 15707023, D Avg: 117812, [Short Sword[103, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 185: HP: 988, STR: 1173317, VIT: 448, SPD: 71, LUK: 1, Attack: 1885633, Defense: 84311, Current HP: 988, A Avg: 15707322, D Avg: 118035, [Wasp Knife[105, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 184: HP: 969, STR: 1173510, VIT: 224, SPD: 71, LUK: 1, Attack: 1885981, Defense: 84152, Current HP: 969, A Avg: 15710221, D Avg: 117812, [Long Sword[104, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 183: HP: 1786, STR: 1173693, VIT: 595, SPD: 71, LUK: 1, Attack: 1886324, Defense: 84432, Current HP: 1786, A Avg: 15713078, D Avg: 118204, [Emerald Sword[115, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 182: HP: 1383, STR: 1173716, VIT: 2827, SPD: 71, LUK: 1, Attack: 1886583, Defense: 89615, Current HP: 1383, A Avg: 15715236, D Avg: 125460, [Crescent[141, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 181: HP: 1425, STR: 1173933, VIT: 1182, SPD: 71, LUK: 1, Attack: 1886850, Defense: 88022, Current HP: 1425, A Avg: 15717460, D Avg: 123230, [Phantom Sword[117, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 180: HP: 3629, STR: 1173961, VIT: 830, SPD: 71, LUK: 1, Attack: 1886853, Defense: 86747, Current HP: 3629, A Avg: 15717485, D Avg: 121445, [Rusty Knife[156, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 179: HP: 2036, STR: 1174153, VIT: 213, SPD: 71, LUK: 1, Attack: 1887511, Defense: 84141, Current HP: 2036, A Avg: 15722966, D Avg: 117797, [Sword of the Spirit Tree[125, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 178: HP: 1440, STR: 1173937, VIT: 1170, SPD: 71, LUK: 1, Attack: 1887538, Defense: 88010, Current HP: 1440, A Avg: 15723191, D Avg: 123213, [Dreaming Sword[128, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 177: HP: 4579, STR: 1173961, VIT: 1352, SPD: 71, LUK: 1, Attack: 1888003, Defense: 87269, Current HP: 4579, A Avg: 15727064, D Avg: 122176, [Thin Blade[158, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 176: HP: 1805, STR: 1174341, VIT: 3118, SPD: 71, LUK: 1, Attack: 1888281, Defense: 89906, Current HP: 1805, A Avg: 15729380, D Avg: 125868, [Volcano[142, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 175: HP: 2454, STR: 1174774, VIT: 617, SPD: 71, LUK: 1, Attack: 1889808, Defense: 84545, Current HP: 2454, A Avg: 15742100, D Avg: 118362, [Yggdrasil[126, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 174: HP: 1178, STR: 1175225, VIT: 1309, SPD: 71, LUK: 1, Attack: 1889821, Defense: 86277, Current HP: 1178, A Avg: 15742208, D Avg: 120787, [Penetra[161, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 173: HP: 1805, STR: 1175281, VIT: 3058, SPD: 71, LUK: 1, Attack: 1890022, Defense: 89846, Current HP: 1805, A Avg: 15743883, D Avg: 125784, [Irruption[154, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 172: HP: 3629, STR: 1175479, VIT: 926, SPD: 71, LUK: 1, Attack: 1890475, Defense: 86843, Current HP: 3629, A Avg: 15747656, D Avg: 121580, [Willow Blade[157, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 171: HP: 1924, STR: 1175178, VIT: 950, SPD: 71, LUK: 1, Attack: 1891389, Defense: 86568, Current HP: 1924, A Avg: 15755270, D Avg: 121195, [Scythe of the Grim Reaper[148, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 170: HP: 4579, STR: 1175112, VIT: 1374, SPD: 71, LUK: 1, Attack: 1891446, Defense: 87291, Current HP: 4579, A Avg: 15755745, D Avg: 122207, [Santoku[159, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 169: HP: 1040, STR: 1176475, VIT: 1431, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85154, Current HP: 1040, A Avg: 15759485, D Avg: 119215, [Pulse Knife[165, 630, 630, 630], Pot Lid[201, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 168: HP: 1040, STR: 1176475, VIT: 1431, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85164, Current HP: 1040, A Avg: 15759485, D Avg: 119229, [Pulse Knife[165, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 167: HP: 988, STR: 1176475, VIT: 1511, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85380, Current HP: 988, A Avg: 15759485, D Avg: 119531, [Pulse Knife[165, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 166: HP: 988, STR: 1176475, VIT: 1518, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85322, Current HP: 988, A Avg: 15759485, D Avg: 119450, [Pulse Knife[165, 630, 630, 630], Iron Shield[204, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 165: HP: 988, STR: 1176475, VIT: 1596, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85459, Current HP: 988, A Avg: 15759485, D Avg: 119642, [Pulse Knife[165, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 164: HP: 988, STR: 1176475, VIT: 1618, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85507, Current HP: 988, A Avg: 15759485, D Avg: 119709, [Pulse Knife[165, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 163: HP: 1040, STR: 1176475, VIT: 1624, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85500, Current HP: 1040, A Avg: 15759485, D Avg: 119699, [Pulse Knife[165, 630, 630, 630], Magic Shield[207, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 162: HP: 1425, STR: 1176475, VIT: 1787, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85624, Current HP: 1425, A Avg: 15759485, D Avg: 119873, [Pulse Knife[165, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 161: HP: 1100, STR: 1176475, VIT: 1533, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85305, Current HP: 1100, A Avg: 15759485, D Avg: 119426, [Pulse Knife[165, 630, 630, 630], Clear Shield[211, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 160: HP: 1140, STR: 1176475, VIT: 1624, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85643, Current HP: 1140, A Avg: 15759485, D Avg: 119900, [Pulse Knife[165, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 159: HP: 1064, STR: 1176475, VIT: 1607, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85535, Current HP: 1064, A Avg: 15759485, D Avg: 119748, [Pulse Knife[165, 630, 630, 630], Tower Shield[213, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 158: HP: 1756, STR: 1176475, VIT: 1909, SPD: 71, LUK: 1, Attack: 1891895, Defense: 86471, Current HP: 1756, A Avg: 15759485, D Avg: 121059, [Pulse Knife[165, 630, 630, 630], Slime Shield[221, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 157: HP: 1694, STR: 1176475, VIT: 1596, SPD: 71, LUK: 1, Attack: 1891895, Defense: 85524, Current HP: 1694, A Avg: 15759485, D Avg: 119733, [Pulse Knife[165, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 156: HP: 1040, STR: 1176475, VIT: 2382, SPD: 71, LUK: 1, Attack: 1891895, Defense: 89170, Current HP: 1040, A Avg: 15759485, D Avg: 124837, [Pulse Knife[165, 630, 630, 630], Energy Shield[227, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 155: HP: 3192, STR: 1176475, VIT: 1500, SPD: 71, LUK: 1, Attack: 1891895, Defense: 87417, Current HP: 3192, A Avg: 15759485, D Avg: 122383, [Pulse Knife[165, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 154: HP: 1984, STR: 1176475, VIT: 2021, SPD: 71, LUK: 1, Attack: 1891895, Defense: 86755, Current HP: 1984, A Avg: 15759485, D Avg: 121456, [Pulse Knife[165, 630, 630, 630], Slafield[232, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 153: HP: 1620, STR: 1176475, VIT: 1909, SPD: 71, LUK: 1, Attack: 1891895, Defense: 87384, Current HP: 1620, A Avg: 15759485, D Avg: 122337, [Pulse Knife[165, 630, 630, 630], Mist Shield[233, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 152: HP: 1178, STR: 1176475, VIT: 2457, SPD: 71, LUK: 1, Attack: 1891895, Defense: 87425, Current HP: 1178, A Avg: 15759485, D Avg: 122394, [Pulse Knife[165, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 151: HP: 1102, STR: 1176475, VIT: 2490, SPD: 71, LUK: 1, Attack: 1891895, Defense: 89330, Current HP: 1102, A Avg: 15759485, D Avg: 125061, [Pulse Knife[165, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 150: HP: 2360, STR: 1176475, VIT: 2253, SPD: 71, LUK: 1, Attack: 1891895, Defense: 89678, Current HP: 2360, A Avg: 15759485, D Avg: 125549, [Pulse Knife[165, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 149: HP: 988, STR: 1176475, VIT: 1431, SPD: 71, LUK: 1, Attack: 1891895, Defense: 88220, Current HP: 988, A Avg: 15759485, D Avg: 123507, [Pulse Knife[165, 630, 630, 630], Graffiti[243, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 148: HP: 988, STR: 1176475, VIT: 3257, SPD: 71, LUK: 1, Attack: 1891895, Defense: 93035, Current HP: 988, A Avg: 15759485, D Avg: 130248, [Pulse Knife[165, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 147: HP: 1463, STR: 1176475, VIT: 4110, SPD: 71, LUK: 1, Attack: 1891895, Defense: 90898, Current HP: 1463, A Avg: 15759485, D Avg: 127257, [Pulse Knife[165, 630, 630, 630], Golem Shield[245, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 146: HP: 1273, STR: 1176475, VIT: 2182, SPD: 76, LUK: 1, Attack: 1891895, Defense: 88060, Current HP: 1273, A Avg: 15759485, D Avg: 123283, [Pulse Knife[165, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 145: HP: 2219, STR: 1176475, VIT: 2183, SPD: 71, LUK: 1, Attack: 1891895, Defense: 88399, Current HP: 2219, A Avg: 15759485, D Avg: 123758, [Pulse Knife[165, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 144: HP: 1440, STR: 1176475, VIT: 2211, SPD: 71, LUK: 1, Attack: 1891895, Defense: 89246, Current HP: 1440, A Avg: 15759485, D Avg: 124944, [Pulse Knife[165, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 143: HP: 1040, STR: 1176475, VIT: 2527, SPD: 71, LUK: 1, Attack: 1891895, Defense: 89575, Current HP: 1040, A Avg: 15759485, D Avg: 125404, [Pulse Knife[165, 630, 630, 630], Ghost shield[251, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 142: HP: 1314, STR: 1176522, VIT: 1798, SPD: 71, LUK: 1, Attack: 1891965, Defense: 85739, Current HP: 1314, A Avg: 15760068, D Avg: 120034, [Pulse Knife[165, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 141: HP: 988, STR: 1176706, VIT: 1624, SPD: 76, LUK: 1, Attack: 1892241, Defense: 85649, Current HP: 988, A Avg: 15762367, D Avg: 119908, [Pulse Knife[165, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 140: HP: 1501, STR: 1176729, VIT: 1800, SPD: 71, LUK: 1, Attack: 1892276, Defense: 86040, Current HP: 1501, A Avg: 15762659, D Avg: 120455, [Pulse Knife[165, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 139: HP: 1576, STR: 1176908, VIT: 1987, SPD: 71, LUK: 1, Attack: 1892544, Defense: 87605, Current HP: 1576, A Avg: 15764891, D Avg: 122646, [Pulse Knife[165, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 138: HP: 1322, STR: 1176912, VIT: 2301, SPD: 71, LUK: 1, Attack: 1892550, Defense: 87139, Current HP: 1322, A Avg: 15764941, D Avg: 121994, [Pulse Knife[165, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 137: HP: 1501, STR: 1176959, VIT: 1896, SPD: 71, LUK: 1, Attack: 1892621, Defense: 86760, Current HP: 1501, A Avg: 15765532, D Avg: 121463, [Pulse Knife[165, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 136: HP: 1425, STR: 1176959, VIT: 1909, SPD: 76, LUK: 1, Attack: 1892621, Defense: 86331, Current HP: 1425, A Avg: 15765532, D Avg: 120863, [Pulse Knife[165, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 135: HP: 2040, STR: 1176569, VIT: 1585, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85308, Current HP: 2040, A Avg: 15767482, D Avg: 119431, [Impulse[166, 630, 630, 630], Pot Lid[201, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 134: HP: 2040, STR: 1176569, VIT: 1585, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85318, Current HP: 2040, A Avg: 15767482, D Avg: 119445, [Impulse[166, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 133: HP: 1938, STR: 1176569, VIT: 1672, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85541, Current HP: 1938, A Avg: 15767482, D Avg: 119757, [Impulse[166, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 132: HP: 1938, STR: 1176569, VIT: 1679, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85483, Current HP: 1938, A Avg: 15767482, D Avg: 119676, [Impulse[166, 630, 630, 630], Iron Shield[204, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 131: HP: 1938, STR: 1176569, VIT: 1757, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85620, Current HP: 1938, A Avg: 15767482, D Avg: 119867, [Impulse[166, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 130: HP: 1938, STR: 1176569, VIT: 1779, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85668, Current HP: 1938, A Avg: 15767482, D Avg: 119935, [Impulse[166, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 129: HP: 2040, STR: 1176569, VIT: 1778, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85654, Current HP: 2040, A Avg: 15767482, D Avg: 119915, [Impulse[166, 630, 630, 630], Magic Shield[207, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 128: HP: 2375, STR: 1176569, VIT: 1948, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85785, Current HP: 2375, A Avg: 15767482, D Avg: 120098, [Impulse[166, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 127: HP: 2100, STR: 1176569, VIT: 1686, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85458, Current HP: 2100, A Avg: 15767482, D Avg: 119641, [Impulse[166, 630, 630, 630], Clear Shield[211, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 126: HP: 2140, STR: 1176569, VIT: 1778, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85797, Current HP: 2140, A Avg: 15767482, D Avg: 120115, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 125: HP: 2014, STR: 1176569, VIT: 1768, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85696, Current HP: 2014, A Avg: 15767482, D Avg: 119974, [Impulse[166, 630, 630, 630], Tower Shield[213, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 124: HP: 2756, STR: 1176569, VIT: 2062, SPD: 71, LUK: 1, Attack: 1892855, Defense: 86624, Current HP: 2756, A Avg: 15767482, D Avg: 121273, [Impulse[166, 630, 630, 630], Slime Shield[221, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 123: HP: 2644, STR: 1176569, VIT: 1757, SPD: 71, LUK: 1, Attack: 1892855, Defense: 85685, Current HP: 2644, A Avg: 15767482, D Avg: 119958, [Impulse[166, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 122: HP: 2040, STR: 1176569, VIT: 2535, SPD: 71, LUK: 1, Attack: 1892855, Defense: 89323, Current HP: 2040, A Avg: 15767482, D Avg: 125052, [Impulse[166, 630, 630, 630], Energy Shield[227, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 121: HP: 4142, STR: 1176569, VIT: 1661, SPD: 71, LUK: 1, Attack: 1892855, Defense: 87578, Current HP: 4142, A Avg: 15767482, D Avg: 122609, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 120: HP: 2984, STR: 1176569, VIT: 2174, SPD: 71, LUK: 1, Attack: 1892855, Defense: 86908, Current HP: 2984, A Avg: 15767482, D Avg: 121671, [Impulse[166, 630, 630, 630], Slafield[232, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 119: HP: 2620, STR: 1176569, VIT: 2062, SPD: 71, LUK: 1, Attack: 1892855, Defense: 87537, Current HP: 2620, A Avg: 15767482, D Avg: 122551, [Impulse[166, 630, 630, 630], Mist Shield[233, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 118: HP: 2128, STR: 1176569, VIT: 2618, SPD: 71, LUK: 1, Attack: 1892855, Defense: 87586, Current HP: 2128, A Avg: 15767482, D Avg: 122620, [Impulse[166, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 117: HP: 2052, STR: 1176569, VIT: 2643, SPD: 71, LUK: 1, Attack: 1892855, Defense: 89483, Current HP: 2052, A Avg: 15767482, D Avg: 125276, [Impulse[166, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 116: HP: 3360, STR: 1176569, VIT: 2407, SPD: 71, LUK: 1, Attack: 1892855, Defense: 89832, Current HP: 3360, A Avg: 15767482, D Avg: 125764, [Impulse[166, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 115: HP: 1938, STR: 1176569, VIT: 1585, SPD: 71, LUK: 1, Attack: 1892855, Defense: 88374, Current HP: 1938, A Avg: 15767482, D Avg: 123723, [Impulse[166, 630, 630, 630], Graffiti[243, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 114: HP: 1938, STR: 1176569, VIT: 3411, SPD: 71, LUK: 1, Attack: 1892855, Defense: 93189, Current HP: 1938, A Avg: 15767482, D Avg: 130464, [Impulse[166, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 113: HP: 2413, STR: 1176569, VIT: 4271, SPD: 71, LUK: 1, Attack: 1892855, Defense: 91059, Current HP: 2413, A Avg: 15767482, D Avg: 127482, [Impulse[166, 630, 630, 630], Golem Shield[245, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 112: HP: 2223, STR: 1176569, VIT: 2336, SPD: 76, LUK: 1, Attack: 1892855, Defense: 88214, Current HP: 2223, A Avg: 15767482, D Avg: 123499, [Impulse[166, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 111: HP: 3169, STR: 1176569, VIT: 2344, SPD: 71, LUK: 1, Attack: 1892855, Defense: 88560, Current HP: 3169, A Avg: 15767482, D Avg: 123983, [Impulse[166, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 110: HP: 2440, STR: 1176569, VIT: 2365, SPD: 71, LUK: 1, Attack: 1892855, Defense: 89400, Current HP: 2440, A Avg: 15767482, D Avg: 125159, [Impulse[166, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 109: HP: 2040, STR: 1176569, VIT: 2680, SPD: 71, LUK: 1, Attack: 1892855, Defense: 89728, Current HP: 2040, A Avg: 15767482, D Avg: 125619, [Impulse[166, 630, 630, 630], Ghost shield[251, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 108: HP: 1501, STR: 1177124, VIT: 2396, SPD: 71, LUK: 1, Attack: 1892868, Defense: 89197, Current HP: 1501, A Avg: 15767590, D Avg: 124875, [Pulse Knife[165, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 107: HP: 2264, STR: 1176616, VIT: 1959, SPD: 71, LUK: 1, Attack: 1892925, Defense: 85900, Current HP: 2264, A Avg: 15768065, D Avg: 120259, [Impulse[166, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 106: HP: 1938, STR: 1176800, VIT: 1778, SPD: 76, LUK: 1, Attack: 1893201, Defense: 85803, Current HP: 1938, A Avg: 15770364, D Avg: 120124, [Impulse[166, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 105: HP: 2451, STR: 1176823, VIT: 1961, SPD: 71, LUK: 1, Attack: 1893236, Defense: 86201, Current HP: 2451, A Avg: 15770655, D Avg: 120681, [Impulse[166, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 104: HP: 2576, STR: 1177002, VIT: 2141, SPD: 71, LUK: 1, Attack: 1893504, Defense: 87759, Current HP: 2576, A Avg: 15772888, D Avg: 122862, [Impulse[166, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 103: HP: 2272, STR: 1177006, VIT: 2462, SPD: 71, LUK: 1, Attack: 1893510, Defense: 87300, Current HP: 2272, A Avg: 15772938, D Avg: 122219, [Impulse[166, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 102: HP: 2451, STR: 1177053, VIT: 2057, SPD: 71, LUK: 1, Attack: 1893581, Defense: 86921, Current HP: 2451, A Avg: 15773529, D Avg: 121689, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 101: HP: 2375, STR: 1177053, VIT: 2062, SPD: 76, LUK: 1, Attack: 1893581, Defense: 86484, Current HP: 2375, A Avg: 15773529, D Avg: 121077, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 100: HP: 1026, STR: 1177716, VIT: 2041, SPD: 71, LUK: 1, Attack: 1893756, Defense: 86632, Current HP: 1026, A Avg: 15774987, D Avg: 121284, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 099: HP: 1444, STR: 1177716, VIT: 2133, SPD: 71, LUK: 1, Attack: 1893756, Defense: 89051, Current HP: 1444, A Avg: 15774987, D Avg: 124671, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 098: HP: 2160, STR: 1177744, VIT: 2104, SPD: 71, LUK: 1, Attack: 1893798, Defense: 88216, Current HP: 2160, A Avg: 15775337, D Avg: 123502, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
