Rank 1000: HP: 4474, STR: 1165101, VIT: 1835, SPD: 79, LUK: 1, Attack: 1875653, Defense: 87752, Current HP: 4474, A Avg: 15624189, D Avg: 122852, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 185: HP: 1083, STR: 1306632, VIT: 491, SPD: 79, LUK: 1, Attack: 2085606, Defense: 84354, Current HP: 1083, A Avg: 17373097, D Avg: 118095, [Wasp Knife[105, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 184: HP: 1064, STR: 1306802, VIT: 245, SPD: 79, LUK: 1, Attack: 2085919, Defense: 84173, Current HP: 1064, A Avg: 17375705, D Avg: 117842, [Long Sword[104, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 183: HP: 1976, STR: 1307008, VIT: 661, SPD: 79, LUK: 1, Attack: 2086296, Defense: 84498, Current HP: 1976, A Avg: 17378845, D Avg: 118297, [Emerald Sword[115, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 182: HP: 1478, STR: 1307032, VIT: 3121, SPD: 79, LUK: 1, Attack: 2086557, Defense: 89909, Current HP: 1478, A Avg: 17381019, D Avg: 125872, [Crescent[141, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 181: HP: 1567, STR: 1307272, VIT: 1296, SPD: 79, LUK: 1, Attack: 2086858, Defense: 88136, Current HP: 1567, A Avg: 17383527, D Avg: 123390, [Phantom Sword[117, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 180: HP: 3914, STR: 1307347, VIT: 917, SPD: 79, LUK: 1, Attack: 2086932, Defense: 86834, Current HP: 3914, A Avg: 17384143, D Avg: 121567, [Rusty Knife[156, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 179: HP: 1582, STR: 1307276, VIT: 1284, SPD: 79, LUK: 1, Attack: 2087547, Defense: 88124, Current HP: 1582, A Avg: 17389266, D Avg: 123373, [Dreaming Sword[128, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 178: HP: 2255, STR: 1307516, VIT: 234, SPD: 79, LUK: 1, Attack: 2087556, Defense: 84162, Current HP: 2255, A Avg: 17389341, D Avg: 117826, [Sword of the Spirit Tree[125, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 177: HP: 4959, STR: 1307347, VIT: 1494, SPD: 79, LUK: 1, Attack: 2088082, Defense: 87411, Current HP: 4959, A Avg: 17393723, D Avg: 122375, [Thin Blade[158, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 176: HP: 1947, STR: 1307727, VIT: 3445, SPD: 79, LUK: 1, Attack: 2088360, Defense: 90233, Current HP: 1947, A Avg: 17396038, D Avg: 126326, [Volcano[142, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 175: HP: 2720, STR: 1308207, VIT: 682, SPD: 79, LUK: 1, Attack: 2089957, Defense: 84610, Current HP: 2720, A Avg: 17409341, D Avg: 118453, [Yggdrasil[126, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 174: HP: 1273, STR: 1308752, VIT: 1450, SPD: 79, LUK: 1, Attack: 2090112, Defense: 86418, Current HP: 1273, A Avg: 17410632, D Avg: 120985, [Penetra[161, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 173: HP: 1947, STR: 1308761, VIT: 3373, SPD: 79, LUK: 1, Attack: 2090242, Defense: 90161, Current HP: 1947, A Avg: 17411715, D Avg: 126225, [Irruption[154, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 172: HP: 3914, STR: 1309029, VIT: 1024, SPD: 79, LUK: 1, Attack: 2090800, Defense: 86941, Current HP: 3914, A Avg: 17416363, D Avg: 121717, [Willow Blade[157, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 171: HP: 2134, STR: 1308658, VIT: 1054, SPD: 79, LUK: 1, Attack: 2091609, Defense: 86672, Current HP: 2134, A Avg: 17423102, D Avg: 121340, [Scythe of the Grim Reaper[148, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 170: HP: 4959, STR: 1308616, VIT: 1515, SPD: 79, LUK: 1, Attack: 2091702, Defense: 87432, Current HP: 4959, A Avg: 17423877, D Avg: 122404, [Santoku[159, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 169: HP: 1140, STR: 1310096, VIT: 1587, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85310, Current HP: 1140, A Avg: 17429075, D Avg: 119433, [Pulse Knife[165, 630, 630, 630], Pot Lid[201, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 168: HP: 1140, STR: 1310096, VIT: 1587, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85320, Current HP: 1140, A Avg: 17429075, D Avg: 119447, [Pulse Knife[165, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 167: HP: 1083, STR: 1310096, VIT: 1674, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85543, Current HP: 1083, A Avg: 17429075, D Avg: 119760, [Pulse Knife[165, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 166: HP: 1083, STR: 1310096, VIT: 1681, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85485, Current HP: 1083, A Avg: 17429075, D Avg: 119678, [Pulse Knife[165, 630, 630, 630], Iron Shield[204, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 165: HP: 1083, STR: 1310096, VIT: 1770, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85633, Current HP: 1083, A Avg: 17429075, D Avg: 119886, [Pulse Knife[165, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 164: HP: 1083, STR: 1310096, VIT: 1792, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85681, Current HP: 1083, A Avg: 17429075, D Avg: 119953, [Pulse Knife[165, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 163: HP: 1140, STR: 1310096, VIT: 1801, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85677, Current HP: 1140, A Avg: 17429075, D Avg: 119947, [Pulse Knife[165, 630, 630, 630], Magic Shield[207, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 162: HP: 1567, STR: 1310096, VIT: 1983, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85820, Current HP: 1567, A Avg: 17429075, D Avg: 120147, [Pulse Knife[165, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 161: HP: 1200, STR: 1310096, VIT: 1699, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85471, Current HP: 1200, A Avg: 17429075, D Avg: 119659, [Pulse Knife[165, 630, 630, 630], Clear Shield[211, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 160: HP: 1240, STR: 1310096, VIT: 1801, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85820, Current HP: 1240, A Avg: 17429075, D Avg: 120147, [Pulse Knife[165, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 159: HP: 1159, STR: 1310096, VIT: 1781, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85709, Current HP: 1159, A Avg: 17429075, D Avg: 119992, [Pulse Knife[165, 630, 630, 630], Tower Shield[213, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 158: HP: 1926, STR: 1310096, VIT: 2116, SPD: 79, LUK: 1, Attack: 2092326, Defense: 86678, Current HP: 1926, A Avg: 17429075, D Avg: 121349, [Pulse Knife[165, 630, 630, 630], Slime Shield[221, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 157: HP: 1865, STR: 1310096, VIT: 1770, SPD: 79, LUK: 1, Attack: 2092326, Defense: 85698, Current HP: 1865, A Avg: 17429075, D Avg: 119977, [Pulse Knife[165, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 156: HP: 1140, STR: 1310096, VIT: 2610, SPD: 79, LUK: 1, Attack: 2092326, Defense: 89398, Current HP: 1140, A Avg: 17429075, D Avg: 125157, [Pulse Knife[165, 630, 630, 630], Energy Shield[227, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 155: HP: 3429, STR: 1310096, VIT: 1663, SPD: 79, LUK: 1, Attack: 2092326, Defense: 87580, Current HP: 3429, A Avg: 17429075, D Avg: 122611, [Pulse Knife[165, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 154: HP: 2164, STR: 1310096, VIT: 2238, SPD: 79, LUK: 1, Attack: 2092326, Defense: 86972, Current HP: 2164, A Avg: 17429075, D Avg: 121760, [Pulse Knife[165, 630, 630, 630], Slafield[232, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 153: HP: 1770, STR: 1310096, VIT: 2116, SPD: 79, LUK: 1, Attack: 2092326, Defense: 87591, Current HP: 1770, A Avg: 17429075, D Avg: 122627, [Pulse Knife[165, 630, 630, 630], Mist Shield[233, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 152: HP: 1273, STR: 1310096, VIT: 2729, SPD: 79, LUK: 1, Attack: 2092326, Defense: 87697, Current HP: 1273, A Avg: 17429075, D Avg: 122775, [Pulse Knife[165, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 151: HP: 1197, STR: 1310096, VIT: 2749, SPD: 79, LUK: 1, Attack: 2092326, Defense: 89589, Current HP: 1197, A Avg: 17429075, D Avg: 125424, [Pulse Knife[165, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 150: HP: 2610, STR: 1310096, VIT: 2502, SPD: 79, LUK: 1, Attack: 2092326, Defense: 89927, Current HP: 2610, A Avg: 17429075, D Avg: 125897, [Pulse Knife[165, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 149: HP: 1083, STR: 1310096, VIT: 1587, SPD: 79, LUK: 1, Attack: 2092326, Defense: 88376, Current HP: 1083, A Avg: 17429075, D Avg: 123726, [Pulse Knife[165, 630, 630, 630], Graffiti[243, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 148: HP: 1083, STR: 1310096, VIT: 3620, SPD: 79, LUK: 1, Attack: 2092326, Defense: 93398, Current HP: 1083, A Avg: 17429075, D Avg: 130757, [Pulse Knife[165, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 147: HP: 1558, STR: 1310096, VIT: 4545, SPD: 79, LUK: 1, Attack: 2092326, Defense: 91333, Current HP: 1558, A Avg: 17429075, D Avg: 127866, [Pulse Knife[165, 630, 630, 630], Golem Shield[245, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 146: HP: 1368, STR: 1310096, VIT: 2421, SPD: 85, LUK: 1, Attack: 2092326, Defense: 88299, Current HP: 1368, A Avg: 17429075, D Avg: 123618, [Pulse Knife[165, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 145: HP: 2428, STR: 1310096, VIT: 2412, SPD: 79, LUK: 1, Attack: 2092326, Defense: 88628, Current HP: 2428, A Avg: 17429075, D Avg: 124079, [Pulse Knife[165, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 144: HP: 1540, STR: 1310096, VIT: 2409, SPD: 79, LUK: 1, Attack: 2092326, Defense: 89444, Current HP: 1540, A Avg: 17429075, D Avg: 125221, [Pulse Knife[165, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 143: HP: 1140, STR: 1310096, VIT: 2807, SPD: 79, LUK: 1, Attack: 2092326, Defense: 89855, Current HP: 1140, A Avg: 17429075, D Avg: 125796, [Pulse Knife[165, 630, 630, 630], Ghost shield[251, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 142: HP: 1438, STR: 1310143, VIT: 1994, SPD: 79, LUK: 1, Attack: 2092397, Defense: 85935, Current HP: 1438, A Avg: 17429667, D Avg: 120308, [Pulse Knife[165, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 141: HP: 1083, STR: 1310350, VIT: 1801, SPD: 85, LUK: 1, Attack: 2092707, Defense: 85826, Current HP: 1083, A Avg: 17432249, D Avg: 120156, [Pulse Knife[165, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 140: HP: 1643, STR: 1310374, VIT: 1996, SPD: 79, LUK: 1, Attack: 2092743, Defense: 86236, Current HP: 1643, A Avg: 17432549, D Avg: 120730, [Pulse Knife[165, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 139: HP: 1736, STR: 1310576, VIT: 2205, SPD: 79, LUK: 1, Attack: 2093046, Defense: 87823, Current HP: 1736, A Avg: 17435073, D Avg: 122952, [Pulse Knife[165, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 138: HP: 1455, STR: 1310580, VIT: 2540, SPD: 79, LUK: 1, Attack: 2093052, Defense: 87378, Current HP: 1455, A Avg: 17435123, D Avg: 122329, [Pulse Knife[165, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 137: HP: 1643, STR: 1310627, VIT: 2103, SPD: 79, LUK: 1, Attack: 2093123, Defense: 86967, Current HP: 1643, A Avg: 17435714, D Avg: 121753, [Pulse Knife[165, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 136: HP: 1567, STR: 1310627, VIT: 2116, SPD: 85, LUK: 1, Attack: 2093123, Defense: 86538, Current HP: 1567, A Avg: 17435714, D Avg: 121153, [Pulse Knife[165, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 135: HP: 2240, STR: 1310190, VIT: 1751, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85474, Current HP: 2240, A Avg: 17437072, D Avg: 119663, [Impulse[166, 630, 630, 630], Pot Lid[201, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 134: HP: 2240, STR: 1310190, VIT: 1751, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85484, Current HP: 2240, A Avg: 17437072, D Avg: 119677, [Impulse[166, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 133: HP: 2128, STR: 1310190, VIT: 1846, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85715, Current HP: 2128, A Avg: 17437072, D Avg: 120000, [Impulse[166, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 132: HP: 2128, STR: 1310190, VIT: 1853, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85657, Current HP: 2128, A Avg: 17437072, D Avg: 119919, [Impulse[166, 630, 630, 630], Iron Shield[204, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 131: HP: 2128, STR: 1310190, VIT: 1942, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85805, Current HP: 2128, A Avg: 17437072, D Avg: 120126, [Impulse[166, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 130: HP: 2128, STR: 1310190, VIT: 1964, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85853, Current HP: 2128, A Avg: 17437072, D Avg: 120194, [Impulse[166, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 129: HP: 2240, STR: 1310190, VIT: 1965, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85841, Current HP: 2240, A Avg: 17437072, D Avg: 120177, [Impulse[166, 630, 630, 630], Magic Shield[207, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 128: HP: 2612, STR: 1310190, VIT: 2155, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85992, Current HP: 2612, A Avg: 17437072, D Avg: 120388, [Impulse[166, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 127: HP: 2300, STR: 1310190, VIT: 1863, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85635, Current HP: 2300, A Avg: 17437072, D Avg: 119888, [Impulse[166, 630, 630, 630], Clear Shield[211, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 126: HP: 2340, STR: 1310190, VIT: 1965, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85984, Current HP: 2340, A Avg: 17437072, D Avg: 120377, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 125: HP: 2204, STR: 1310190, VIT: 1953, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85881, Current HP: 2204, A Avg: 17437072, D Avg: 120233, [Impulse[166, 630, 630, 630], Tower Shield[213, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 124: HP: 3026, STR: 1310190, VIT: 2280, SPD: 79, LUK: 1, Attack: 2093286, Defense: 86842, Current HP: 3026, A Avg: 17437072, D Avg: 121578, [Impulse[166, 630, 630, 630], Slime Shield[221, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 123: HP: 2910, STR: 1310190, VIT: 1942, SPD: 79, LUK: 1, Attack: 2093286, Defense: 85870, Current HP: 2910, A Avg: 17437072, D Avg: 120217, [Impulse[166, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 122: HP: 2240, STR: 1310190, VIT: 2774, SPD: 79, LUK: 1, Attack: 2093286, Defense: 89562, Current HP: 2240, A Avg: 17437072, D Avg: 125386, [Impulse[166, 630, 630, 630], Energy Shield[227, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 121: HP: 4474, STR: 1310190, VIT: 1835, SPD: 79, LUK: 1, Attack: 2093286, Defense: 87752, Current HP: 4474, A Avg: 17437072, D Avg: 122852, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 120: HP: 3264, STR: 1310190, VIT: 2402, SPD: 79, LUK: 1, Attack: 2093286, Defense: 87136, Current HP: 3264, A Avg: 17437072, D Avg: 121990, [Impulse[166, 630, 630, 630], Slafield[232, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 119: HP: 2870, STR: 1310190, VIT: 2280, SPD: 79, LUK: 1, Attack: 2093286, Defense: 87755, Current HP: 2870, A Avg: 17437072, D Avg: 122856, [Impulse[166, 630, 630, 630], Mist Shield[233, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 118: HP: 2318, STR: 1310190, VIT: 2901, SPD: 79, LUK: 1, Attack: 2093286, Defense: 87869, Current HP: 2318, A Avg: 17437072, D Avg: 123016, [Impulse[166, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 117: HP: 2242, STR: 1310190, VIT: 2913, SPD: 79, LUK: 1, Attack: 2093286, Defense: 89753, Current HP: 2242, A Avg: 17437072, D Avg: 125654, [Impulse[166, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 116: HP: 3710, STR: 1310190, VIT: 2666, SPD: 79, LUK: 1, Attack: 2093286, Defense: 90091, Current HP: 3710, A Avg: 17437072, D Avg: 126127, [Impulse[166, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 115: HP: 2128, STR: 1310190, VIT: 1751, SPD: 79, LUK: 1, Attack: 2093286, Defense: 88540, Current HP: 2128, A Avg: 17437072, D Avg: 123955, [Impulse[166, 630, 630, 630], Graffiti[243, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 114: HP: 2128, STR: 1310190, VIT: 3784, SPD: 79, LUK: 1, Attack: 2093286, Defense: 93562, Current HP: 2128, A Avg: 17437072, D Avg: 130986, [Impulse[166, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 113: HP: 2603, STR: 1310190, VIT: 4717, SPD: 79, LUK: 1, Attack: 2093286, Defense: 91505, Current HP: 2603, A Avg: 17437072, D Avg: 128106, [Impulse[166, 630, 630, 630], Golem Shield[245, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 112: HP: 2413, STR: 1310190, VIT: 2585, SPD: 85, LUK: 1, Attack: 2093286, Defense: 88463, Current HP: 2413, A Avg: 17437072, D Avg: 123848, [Impulse[166, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 111: HP: 3473, STR: 1310190, VIT: 2583, SPD: 79, LUK: 1, Attack: 2093286, Defense: 88799, Current HP: 3473, A Avg: 17437072, D Avg: 124318, [Impulse[166, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 110: HP: 2640, STR: 1310190, VIT: 2573, SPD: 79, LUK: 1, Attack: 2093286, Defense: 89608, Current HP: 2640, A Avg: 17437072, D Avg: 125451, [Impulse[166, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 109: HP: 2240, STR: 1310190, VIT: 2971, SPD: 79, LUK: 1, Attack: 2093286, Defense: 90019, Current HP: 2240, A Avg: 17437072, D Avg: 126026, [Impulse[166, 630, 630, 630], Ghost shield[251, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 108: HP: 2483, STR: 1310237, VIT: 2166, SPD: 79, LUK: 1, Attack: 2093357, Defense: 86107, Current HP: 2483, A Avg: 17437663, D Avg: 120549, [Impulse[166, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 107: HP: 1643, STR: 1310815, VIT: 2646, SPD: 79, LUK: 1, Attack: 2093405, Defense: 89447, Current HP: 1643, A Avg: 17438063, D Avg: 125225, [Pulse Knife[165, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 106: HP: 2128, STR: 1310444, VIT: 1965, SPD: 85, LUK: 1, Attack: 2093667, Defense: 85990, Current HP: 2128, A Avg: 17440246, D Avg: 120385, [Impulse[166, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 105: HP: 2688, STR: 1310468, VIT: 2168, SPD: 79, LUK: 1, Attack: 2093703, Defense: 86408, Current HP: 2688, A Avg: 17440545, D Avg: 120971, [Impulse[166, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 104: HP: 2836, STR: 1310670, VIT: 2369, SPD: 79, LUK: 1, Attack: 2094006, Defense: 87987, Current HP: 2836, A Avg: 17443069, D Avg: 123181, [Impulse[166, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 103: HP: 2500, STR: 1310674, VIT: 2712, SPD: 79, LUK: 1, Attack: 2094012, Defense: 87550, Current HP: 2500, A Avg: 17443119, D Avg: 122569, [Impulse[166, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 102: HP: 2688, STR: 1310721, VIT: 2275, SPD: 79, LUK: 1, Attack: 2094083, Defense: 87139, Current HP: 2688, A Avg: 17443711, D Avg: 121994, [Impulse[166, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 101: HP: 2612, STR: 1310721, VIT: 2280, SPD: 85, LUK: 1, Attack: 2094083, Defense: 86702, Current HP: 2612, A Avg: 17443711, D Avg: 121382, [Impulse[166, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 100: HP: 2688, STR: 1310909, VIT: 2818, SPD: 79, LUK: 1, Attack: 2094365, Defense: 89619, Current HP: 2688, A Avg: 17446060, D Avg: 125466, [Impulse[166, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 099: HP: 1121, STR: 1311478, VIT: 2259, SPD: 79, LUK: 1, Attack: 2094399, Defense: 86850, Current HP: 1121, A Avg: 17446343, D Avg: 121589, [Pulse Knife[165, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 098: HP: 1586, STR: 1311478, VIT: 2361, SPD: 79, LUK: 1, Attack: 2094399, Defense: 89279, Current HP: 1586, A Avg: 17446343, D Avg: 124990, [Pulse Knife[165, 630, 630, 630], White Hole[230, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 097: HP: 2360, STR: 1311483, VIT: 2321, SPD: 79, LUK: 1, Attack: 2094407, Defense: 88433, Current HP: 2360, A Avg: 17446410, D Avg: 123806, [Pulse Knife[165, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 096: HP: 1463, STR: 1311530, VIT: 2523, SPD: 79, LUK: 1, Attack: 2094477, Defense: 87517, Current HP: 1463, A Avg: 17446993, D Avg: 122523, [Pulse Knife[165, 630, 630, 630], Metalization[228, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 095: HP: 1795, STR: 1309847, VIT: 2384, SPD: 85, LUK: 1, Attack: 2094504, Defense: 86806, Current HP: 1795, A Avg: 17447218, D Avg: 121528, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 094: HP: 2109, STR: 1312803, VIT: 435, SPD: 85, LUK: 1, Attack: 2095205, Defense: 87223, Current HP: 2109, A Avg: 17453057, D Avg: 122112, [Kirisame[129, 630, 630, 630], C Magnum[239, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 093: HP: 2428, STR: 1311953, VIT: 1133, SPD: 79, LUK: 1, Attack: 2095323, Defense: 87349, Current HP: 2428, A Avg: 17454040, D Avg: 122288, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 092: HP: 2166, STR: 1311572, VIT: 2423, SPD: 79, LUK: 1, Attack: 2095359, Defense: 87014, Current HP: 2166, A Avg: 17454340, D Avg: 121819, [Impulse[166, 630, 630, 630], Black Hole[229, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
