Rank 1000: HP: 1940, STR: 927469, VIT: 1591, SPD: 63, LUK: 1, Attack: 1519205, Defense: 85610, Current HP: 1940, A Avg: 12654977, D Avg: 119853, [Impulse[166, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 225: HP: 960, STR: 974780, VIT: 1668, SPD: 63, LUK: 1, Attack: 1591962, Defense: 88456, Current HP: 960, A Avg: 13261043, D Avg: 123838, [Moon Knuckle[153, 630, 630, 630], Energy Shield[227, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 224: HP: 1316, STR: 975695, VIT: 2234, SPD: 63, LUK: 1, Attack: 1592008, Defense: 87852, Current HP: 1316, A Avg: 13261426, D Avg: 122992, [Portal Sword[176, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 223: HP: 1094, STR: 975700, VIT: 2549, SPD: 63, LUK: 1, Attack: 1592016, Defense: 87387, Current HP: 1094, A Avg: 13261493, D Avg: 122341, [Portal Sword[176, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 222: HP: 1263, STR: 975744, VIT: 2177, SPD: 63, LUK: 1, Attack: 1592082, Defense: 87041, Current HP: 1263, A Avg: 13262043, D Avg: 121857, [Portal Sword[176, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 221: HP: 1187, STR: 975744, VIT: 2166, SPD: 68, LUK: 1, Attack: 1592082, Defense: 86588, Current HP: 1187, A Avg: 13262043, D Avg: 121223, [Portal Sword[176, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 220: HP: 1263, STR: 975876, VIT: 2633, SPD: 63, LUK: 1, Attack: 1592280, Defense: 89434, Current HP: 1263, A Avg: 13263692, D Avg: 125207, [Portal Sword[176, 630, 630, 630], Riot[236, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 219: HP: 836, STR: 976364, VIT: 2288, SPD: 63, LUK: 1, Attack: 1593012, Defense: 86879, Current HP: 836, A Avg: 13269789, D Avg: 121630, [Portal Sword[176, 630, 630, 630], Black Hole[229, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 218: HP: 1206, STR: 976364, VIT: 2369, SPD: 63, LUK: 1, Attack: 1593012, Defense: 89287, Current HP: 1206, A Avg: 13269789, D Avg: 125001, [Portal Sword[176, 630, 630, 630], White Hole[230, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 217: HP: 1860, STR: 976412, VIT: 2350, SPD: 63, LUK: 1, Attack: 1593084, Defense: 88462, Current HP: 1860, A Avg: 13270389, D Avg: 123846, [Portal Sword[176, 630, 630, 630], Goblin Hand[250, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 216: HP: 1178, STR: 976456, VIT: 2575, SPD: 63, LUK: 1, Attack: 1593150, Defense: 87569, Current HP: 1178, A Avg: 13270939, D Avg: 122596, [Portal Sword[176, 630, 630, 630], Metalization[228, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 215: HP: 1824, STR: 978018, VIT: 143, SPD: 68, LUK: 1, Attack: 1593211, Defense: 86931, Current HP: 1824, A Avg: 13271447, D Avg: 121703, [Pinpoint[112, 630, 630, 630], C Magnum[239, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 214: HP: 1415, STR: 976144, VIT: 1765, SPD: 68, LUK: 1, Attack: 1593949, Defense: 86187, Current HP: 1415, A Avg: 13277595, D Avg: 120661, [Cuttlefish[178, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 213: HP: 1915, STR: 977807, VIT: 746, SPD: 63, LUK: 1, Attack: 1594104, Defense: 86962, Current HP: 1915, A Avg: 13278886, D Avg: 121746, [Jack Knife[185, 630, 630, 630], King Shield[248, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 212: HP: 798, STR: 977416, VIT: 1740, SPD: 68, LUK: 1, Attack: 1594590, Defense: 85876, Current HP: 798, A Avg: 13282934, D Avg: 120226, [Portal Sword[176, 630, 630, 630], Magnum[237, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 211: HP: 798, STR: 978027, VIT: 1740, SPD: 68, LUK: 1, Attack: 1595506, Defense: 86084, Current HP: 798, A Avg: 13290564, D Avg: 120517, [Portal Sword[176, 630, 630, 630], V Magnum[238, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 210: HP: 1729, STR: 979668, VIT: 1740, SPD: 68, LUK: 1, Attack: 1597968, Defense: 88528, Current HP: 1729, A Avg: 13311073, D Avg: 123939, [Portal Sword[176, 630, 630, 630], C Magnum[239, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 209: HP: 4883, STR: 980421, VIT: 2272, SPD: 63, LUK: 1, Attack: 1599351, Defense: 92050, Current HP: 4883, A Avg: 13322593, D Avg: 128869, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 208: HP: 912, STR: 995814, VIT: 315, SPD: 63, LUK: 1, Attack: 1619905, Defense: 84321, Current HP: 912, A Avg: 13493808, D Avg: 118049, [Pinpoint[112, 630, 630, 630], Wings of Beast[210, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 207: HP: 893, STR: 995814, VIT: 4189, SPD: 63, LUK: 1, Attack: 1619905, Defense: 89859, Current HP: 893, A Avg: 13493808, D Avg: 125802, [Pinpoint[112, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 206: HP: 1079, STR: 996034, VIT: 315, SPD: 63, LUK: 1, Attack: 1620235, Defense: 84815, Current HP: 1079, A Avg: 13496557, D Avg: 118740, [Pinpoint[112, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 205: HP: 1463, STR: 996264, VIT: 1772, SPD: 63, LUK: 1, Attack: 1620580, Defense: 89340, Current HP: 1463, A Avg: 13499431, D Avg: 125075, [Pinpoint[112, 630, 630, 630], Storm Wall[242, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 204: HP: 912, STR: 996475, VIT: 234, SPD: 63, LUK: 1, Attack: 1620897, Defense: 84097, Current HP: 912, A Avg: 13502072, D Avg: 117735, [Pinpoint[112, 630, 630, 630], Small Sword[218, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 203: HP: 1320, STR: 996826, VIT: 315, SPD: 63, LUK: 1, Attack: 1621423, Defense: 84204, Current HP: 1320, A Avg: 13506453, D Avg: 117885, [Pinpoint[112, 630, 630, 630], Small Lion[219, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 202: HP: 1172, STR: 996934, VIT: 325, SPD: 63, LUK: 1, Attack: 1621585, Defense: 84331, Current HP: 1172, A Avg: 13507803, D Avg: 118063, [Pinpoint[112, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 201: HP: 893, STR: 998496, VIT: 143, SPD: 63, LUK: 1, Attack: 1623928, Defense: 84331, Current HP: 893, A Avg: 13527320, D Avg: 118063, [Pinpoint[112, 630, 630, 630], Dragon Sword[225, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 200: HP: 817, STR: 997501, VIT: 1913, SPD: 63, LUK: 1, Attack: 1624717, Defense: 85919, Current HP: 817, A Avg: 13533892, D Avg: 120286, [Portal Sword[176, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 199: HP: 798, STR: 997501, VIT: 5787, SPD: 63, LUK: 1, Attack: 1624717, Defense: 91457, Current HP: 798, A Avg: 13533892, D Avg: 128039, [Portal Sword[176, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 198: HP: 984, STR: 997722, VIT: 1913, SPD: 63, LUK: 1, Attack: 1625049, Defense: 86413, Current HP: 984, A Avg: 13536658, D Avg: 120978, [Portal Sword[176, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 197: HP: 1368, STR: 997951, VIT: 3369, SPD: 63, LUK: 1, Attack: 1625392, Defense: 90937, Current HP: 1368, A Avg: 13539515, D Avg: 127311, [Portal Sword[176, 630, 630, 630], Storm Wall[242, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 196: HP: 1301, STR: 999594, VIT: 491, SPD: 63, LUK: 1, Attack: 1625575, Defense: 85719, Current HP: 1301, A Avg: 13541039, D Avg: 120006, [Pinpoint[112, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 195: HP: 817, STR: 998163, VIT: 1832, SPD: 63, LUK: 1, Attack: 1625710, Defense: 85695, Current HP: 817, A Avg: 13542164, D Avg: 119972, [Portal Sword[176, 630, 630, 630], Small Sword[218, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 194: HP: 1225, STR: 998514, VIT: 1913, SPD: 63, LUK: 1, Attack: 1626237, Defense: 85802, Current HP: 1225, A Avg: 13546554, D Avg: 120122, [Portal Sword[176, 630, 630, 630], Small Lion[219, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 193: HP: 1077, STR: 998622, VIT: 1923, SPD: 63, LUK: 1, Attack: 1626399, Defense: 85929, Current HP: 1077, A Avg: 13547903, D Avg: 120300, [Portal Sword[176, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 192: HP: 1121, STR: 998905, VIT: 4998, SPD: 63, LUK: 1, Attack: 1627174, Defense: 90668, Current HP: 1121, A Avg: 13554359, D Avg: 126935, [God Hand[179, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 191: HP: 798, STR: 1000183, VIT: 1740, SPD: 63, LUK: 1, Attack: 1628740, Defense: 85928, Current HP: 798, A Avg: 13567404, D Avg: 120299, [Portal Sword[176, 630, 630, 630], Dragon Sword[225, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 190: HP: 1206, STR: 1001281, VIT: 2089, SPD: 63, LUK: 1, Attack: 1630387, Defense: 87317, Current HP: 1206, A Avg: 13581123, D Avg: 122243, [Portal Sword[176, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 189: HP: 893, STR: 1002856, VIT: 143, SPD: 63, LUK: 1, Attack: 1630468, Defense: 87971, Current HP: 893, A Avg: 13581798, D Avg: 123159, [Pinpoint[112, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 188: HP: 1301, STR: 1000503, VIT: 491, SPD: 63, LUK: 1, Attack: 1631332, Defense: 85719, Current HP: 1301, A Avg: 13588995, D Avg: 120006, [Tekken[188, 630, 630, 630], Wave Motion Sword[226, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 187: HP: 798, STR: 1004544, VIT: 1740, SPD: 63, LUK: 1, Attack: 1635282, Defense: 89568, Current HP: 798, A Avg: 13621899, D Avg: 125395, [Portal Sword[176, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 186: HP: 893, STR: 1040001, VIT: 404, SPD: 63, LUK: 1, Attack: 1685659, Defense: 84267, Current HP: 893, A Avg: 14041539, D Avg: 117973, [Wasp Knife[105, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 185: HP: 874, STR: 1040025, VIT: 202, SPD: 63, LUK: 1, Attack: 1685695, Defense: 84130, Current HP: 874, A Avg: 14041839, D Avg: 117781, [Short Sword[103, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 184: HP: 874, STR: 1040218, VIT: 202, SPD: 63, LUK: 1, Attack: 1686043, Defense: 84130, Current HP: 874, A Avg: 14044738, D Avg: 117781, [Long Sword[104, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 183: HP: 1596, STR: 1040377, VIT: 530, SPD: 63, LUK: 1, Attack: 1686350, Defense: 84367, Current HP: 1596, A Avg: 14047295, D Avg: 118113, [Emerald Sword[115, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 182: HP: 1288, STR: 1040401, VIT: 2533, SPD: 63, LUK: 1, Attack: 1686610, Defense: 89321, Current HP: 1288, A Avg: 14049461, D Avg: 125049, [Crescent[141, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 181: HP: 3344, STR: 1040575, VIT: 743, SPD: 63, LUK: 1, Attack: 1686774, Defense: 86660, Current HP: 3344, A Avg: 14050827, D Avg: 121323, [Rusty Knife[156, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 180: HP: 1282, STR: 1040594, VIT: 1068, SPD: 63, LUK: 1, Attack: 1686841, Defense: 87908, Current HP: 1282, A Avg: 14051385, D Avg: 123071, [Phantom Sword[117, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 179: HP: 1818, STR: 1040791, VIT: 191, SPD: 63, LUK: 1, Attack: 1687468, Defense: 84119, Current HP: 1818, A Avg: 14056608, D Avg: 117766, [Sword of the Spirit Tree[125, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 178: HP: 1297, STR: 1040598, VIT: 1056, SPD: 63, LUK: 1, Attack: 1687530, Defense: 87896, Current HP: 1297, A Avg: 14057124, D Avg: 123054, [Dreaming Sword[128, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 177: HP: 4199, STR: 1040575, VIT: 1211, SPD: 63, LUK: 1, Attack: 1687924, Defense: 87128, Current HP: 4199, A Avg: 14060406, D Avg: 121979, [Thin Blade[158, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 176: HP: 1662, STR: 1040955, VIT: 2792, SPD: 63, LUK: 1, Attack: 1688202, Defense: 89580, Current HP: 1662, A Avg: 14062722, D Avg: 125411, [Volcano[142, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 175: HP: 1083, STR: 1041698, VIT: 1167, SPD: 63, LUK: 1, Attack: 1689531, Defense: 86135, Current HP: 1083, A Avg: 14073793, D Avg: 120588, [Penetra[161, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 174: HP: 2188, STR: 1041341, VIT: 552, SPD: 63, LUK: 1, Attack: 1689658, Defense: 84480, Current HP: 2188, A Avg: 14074851, D Avg: 118271, [Yggdrasil[126, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 173: HP: 1662, STR: 1041801, VIT: 2742, SPD: 63, LUK: 1, Attack: 1689802, Defense: 89530, Current HP: 1662, A Avg: 14076050, D Avg: 125341, [Irruption[154, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 172: HP: 3344, STR: 1041928, VIT: 828, SPD: 63, LUK: 1, Attack: 1690149, Defense: 86745, Current HP: 3344, A Avg: 14078941, D Avg: 121442, [Willow Blade[157, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 171: HP: 1714, STR: 1041698, VIT: 846, SPD: 63, LUK: 1, Attack: 1691169, Defense: 86464, Current HP: 1714, A Avg: 14087437, D Avg: 121049, [Scythe of the Grim Reaper[148, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 630]]
Rank 170: HP: 4199, STR: 1041609, VIT: 1233, SPD: 63, LUK: 1, Attack: 1691191, Defense: 87150, Current HP: 4199, A Avg: 14087621, D Avg: 122009, [Santoku[159, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 169: HP: 940, STR: 1042854, VIT: 1276, SPD: 63, LUK: 1, Attack: 1691463, Defense: 84999, Current HP: 940, A Avg: 14089886, D Avg: 118998, [Pulse Knife[165, 630, 630, 630], Pot Lid[201, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 168: HP: 940, STR: 1042854, VIT: 1276, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85009, Current HP: 940, A Avg: 14089886, D Avg: 119012, [Pulse Knife[165, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 167: HP: 893, STR: 1042854, VIT: 1348, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85217, Current HP: 893, A Avg: 14089886, D Avg: 119303, [Pulse Knife[165, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 166: HP: 893, STR: 1042854, VIT: 1355, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85159, Current HP: 893, A Avg: 14089886, D Avg: 119222, [Pulse Knife[165, 630, 630, 630], Iron Shield[204, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 165: HP: 893, STR: 1042854, VIT: 1422, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85285, Current HP: 893, A Avg: 14089886, D Avg: 119398, [Pulse Knife[165, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 164: HP: 893, STR: 1042854, VIT: 1444, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85333, Current HP: 893, A Avg: 14089886, D Avg: 119466, [Pulse Knife[165, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 163: HP: 940, STR: 1042854, VIT: 1448, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85324, Current HP: 940, A Avg: 14089886, D Avg: 119453, [Pulse Knife[165, 630, 630, 630], Magic Shield[207, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 162: HP: 1282, STR: 1042854, VIT: 1592, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85429, Current HP: 1282, A Avg: 14089886, D Avg: 119600, [Pulse Knife[165, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 161: HP: 1000, STR: 1042854, VIT: 1367, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85139, Current HP: 1000, A Avg: 14089886, D Avg: 119194, [Pulse Knife[165, 630, 630, 630], Clear Shield[211, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 160: HP: 1040, STR: 1042854, VIT: 1448, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85467, Current HP: 1040, A Avg: 14089886, D Avg: 119653, [Pulse Knife[165, 630, 630, 630], Prism Shield[212, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 159: HP: 969, STR: 1042854, VIT: 1433, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85361, Current HP: 969, A Avg: 14089886, D Avg: 119505, [Pulse Knife[165, 630, 630, 630], Tower Shield[213, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 158: HP: 1586, STR: 1042854, VIT: 1701, SPD: 63, LUK: 1, Attack: 1691463, Defense: 86263, Current HP: 1586, A Avg: 14089886, D Avg: 120768, [Pulse Knife[165, 630, 630, 630], Slime Shield[221, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 157: HP: 1523, STR: 1042854, VIT: 1422, SPD: 63, LUK: 1, Attack: 1691463, Defense: 85350, Current HP: 1523, A Avg: 14089886, D Avg: 119489, [Pulse Knife[165, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 156: HP: 940, STR: 1042854, VIT: 2153, SPD: 63, LUK: 1, Attack: 1691463, Defense: 88941, Current HP: 940, A Avg: 14089886, D Avg: 124517, [Pulse Knife[165, 630, 630, 630], Energy Shield[227, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 155: HP: 2954, STR: 1042854, VIT: 1337, SPD: 63, LUK: 1, Attack: 1691463, Defense: 87254, Current HP: 2954, A Avg: 14089886, D Avg: 122155, [Pulse Knife[165, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 154: HP: 1804, STR: 1042854, VIT: 1803, SPD: 63, LUK: 1, Attack: 1691463, Defense: 86537, Current HP: 1804, A Avg: 14089886, D Avg: 121151, [Pulse Knife[165, 630, 630, 630], Slafield[232, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 153: HP: 1470, STR: 1042854, VIT: 1701, SPD: 63, LUK: 1, Attack: 1691463, Defense: 87176, Current HP: 1470, A Avg: 14089886, D Avg: 122046, [Pulse Knife[165, 630, 630, 630], Mist Shield[233, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 152: HP: 1083, STR: 1042854, VIT: 2185, SPD: 63, LUK: 1, Attack: 1691463, Defense: 87153, Current HP: 1083, A Avg: 14089886, D Avg: 122014, [Pulse Knife[165, 630, 630, 630], Huge Shield[234, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 151: HP: 1007, STR: 1042854, VIT: 2230, SPD: 63, LUK: 1, Attack: 1691463, Defense: 89070, Current HP: 1007, A Avg: 14089886, D Avg: 124697, [Pulse Knife[165, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 150: HP: 2110, STR: 1042854, VIT: 2004, SPD: 63, LUK: 1, Attack: 1691463, Defense: 89429, Current HP: 2110, A Avg: 14089886, D Avg: 125200, [Pulse Knife[165, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 149: HP: 893, STR: 1042854, VIT: 1276, SPD: 63, LUK: 1, Attack: 1691463, Defense: 88065, Current HP: 893, A Avg: 14089886, D Avg: 123290, [Pulse Knife[165, 630, 630, 630], Graffiti[243, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 148: HP: 893, STR: 1042854, VIT: 2894, SPD: 63, LUK: 1, Attack: 1691463, Defense: 92672, Current HP: 893, A Avg: 14089886, D Avg: 129740, [Pulse Knife[165, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 147: HP: 1368, STR: 1042854, VIT: 3675, SPD: 63, LUK: 1, Attack: 1691463, Defense: 90463, Current HP: 1368, A Avg: 14089886, D Avg: 126648, [Pulse Knife[165, 630, 630, 630], Golem Shield[245, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 146: HP: 1178, STR: 1042854, VIT: 1944, SPD: 68, LUK: 1, Attack: 1691463, Defense: 87822, Current HP: 1178, A Avg: 14089886, D Avg: 122950, [Pulse Knife[165, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 145: HP: 2010, STR: 1042854, VIT: 1955, SPD: 63, LUK: 1, Attack: 1691463, Defense: 88171, Current HP: 2010, A Avg: 14089886, D Avg: 123439, [Pulse Knife[165, 630, 630, 630], King Shield[248, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 144: HP: 1340, STR: 1042854, VIT: 2014, SPD: 63, LUK: 1, Attack: 1691463, Defense: 89049, Current HP: 1340, A Avg: 14089886, D Avg: 124668, [Pulse Knife[165, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 143: HP: 940, STR: 1042854, VIT: 2247, SPD: 63, LUK: 1, Attack: 1691463, Defense: 89295, Current HP: 940, A Avg: 14089886, D Avg: 125012, [Pulse Knife[165, 630, 630, 630], Ghost shield[251, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 142: HP: 1191, STR: 1042901, VIT: 1602, SPD: 63, LUK: 1, Attack: 1691534, Defense: 85543, Current HP: 1191, A Avg: 14090478, D Avg: 119760, [Pulse Knife[165, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 141: HP: 893, STR: 1043061, VIT: 1448, SPD: 68, LUK: 1, Attack: 1691774, Defense: 85473, Current HP: 893, A Avg: 14092477, D Avg: 119662, [Pulse Knife[165, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 140: HP: 1358, STR: 1043085, VIT: 1605, SPD: 63, LUK: 1, Attack: 1691810, Defense: 85845, Current HP: 1358, A Avg: 14092777, D Avg: 120182, [Pulse Knife[165, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 139: HP: 1416, STR: 1043240, VIT: 1769, SPD: 63, LUK: 1, Attack: 1692042, Defense: 87387, Current HP: 1416, A Avg: 14094709, D Avg: 122341, [Pulse Knife[165, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 138: HP: 1189, STR: 1043244, VIT: 2061, SPD: 63, LUK: 1, Attack: 1692048, Defense: 86899, Current HP: 1189, A Avg: 14094759, D Avg: 121658, [Pulse Knife[165, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 137: HP: 1358, STR: 1043291, VIT: 1689, SPD: 63, LUK: 1, Attack: 1692119, Defense: 86553, Current HP: 1358, A Avg: 14095351, D Avg: 121174, [Pulse Knife[165, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 136: HP: 1282, STR: 1043291, VIT: 1701, SPD: 68, LUK: 1, Attack: 1692119, Defense: 86123, Current HP: 1282, A Avg: 14095351, D Avg: 120572, [Pulse Knife[165, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 135: HP: 1358, STR: 1043432, VIT: 2146, SPD: 63, LUK: 1, Attack: 1692330, Defense: 88947, Current HP: 1358, A Avg: 14097108, D Avg: 124525, [Pulse Knife[165, 630, 630, 630], Riot[236, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 134: HP: 1840, STR: 1042948, VIT: 1419, SPD: 63, LUK: 1, Attack: 1692423, Defense: 85142, Current HP: 1840, A Avg: 14097883, D Avg: 119198, [Impulse[166, 630, 630, 630], Pot Lid[201, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 133: HP: 1840, STR: 1042948, VIT: 1419, SPD: 63, LUK: 1, Attack: 1692423, Defense: 85152, Current HP: 1840, A Avg: 14097883, D Avg: 119212, [Impulse[166, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 132: HP: 1748, STR: 1042948, VIT: 1498, SPD: 63, LUK: 1, Attack: 1692423, Defense: 85367, Current HP: 1748, A Avg: 14097883, D Avg: 119513, [Impulse[166, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
