Rank 1000: HP: 1340, STR: 604109, VIT: 1031, SPD: 39, LUK: 1, Attack: 1034165, Defense: 85050, Current HP: 1340, A Avg: 8614594, D Avg: 119069, [Impulse[166, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 207: HP: 608, STR: 648526, VIT: 2602, SPD: 39, LUK: 1, Attack: 1098973, Defense: 88272, Current HP: 608, A Avg: 9154445, D Avg: 123580, [Pinpoint[112, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 206: HP: 737, STR: 648679, VIT: 222, SPD: 39, LUK: 1, Attack: 1099203, Defense: 84722, Current HP: 737, A Avg: 9156360, D Avg: 118610, [Pinpoint[112, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 205: HP: 1178, STR: 648976, VIT: 1274, SPD: 39, LUK: 1, Attack: 1099648, Defense: 88842, Current HP: 1178, A Avg: 9160067, D Avg: 124378, [Pinpoint[112, 230, 230, 230], Storm Wall[242, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 204: HP: 627, STR: 648985, VIT: 172, SPD: 39, LUK: 1, Attack: 1099662, Defense: 84035, Current HP: 627, A Avg: 9160184, D Avg: 117648, [Pinpoint[112, 230, 230, 230], Small Sword[218, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 203: HP: 893, STR: 649201, VIT: 222, SPD: 39, LUK: 1, Attack: 1099986, Defense: 84111, Current HP: 893, A Avg: 9162883, D Avg: 117755, [Pinpoint[112, 230, 230, 230], Small Lion[219, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 202: HP: 801, STR: 649242, VIT: 232, SPD: 39, LUK: 1, Attack: 1100047, Defense: 84238, Current HP: 801, A Avg: 9163391, D Avg: 117933, [Pinpoint[112, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 201: HP: 608, STR: 650263, VIT: 112, SPD: 39, LUK: 1, Attack: 1101579, Defense: 84300, Current HP: 608, A Avg: 9176153, D Avg: 118019, [Pinpoint[112, 230, 230, 230], Dragon Sword[225, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 200: HP: 874, STR: 650956, VIT: 336, SPD: 39, LUK: 1, Attack: 1102618, Defense: 85564, Current HP: 874, A Avg: 9184807, D Avg: 119789, [Pinpoint[112, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 199: HP: 532, STR: 649539, VIT: 1197, SPD: 39, LUK: 1, Attack: 1102774, Defense: 85203, Current HP: 532, A Avg: 9186107, D Avg: 119284, [Portal Sword[176, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 198: HP: 513, STR: 649539, VIT: 3577, SPD: 39, LUK: 1, Attack: 1102774, Defense: 89247, Current HP: 513, A Avg: 9186107, D Avg: 124945, [Portal Sword[176, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 197: HP: 642, STR: 649692, VIT: 1197, SPD: 39, LUK: 1, Attack: 1103004, Defense: 85697, Current HP: 642, A Avg: 9188023, D Avg: 119975, [Portal Sword[176, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 196: HP: 1083, STR: 649989, VIT: 2249, SPD: 39, LUK: 1, Attack: 1103449, Defense: 89817, Current HP: 1083, A Avg: 9191730, D Avg: 125743, [Portal Sword[176, 230, 230, 230], Storm Wall[242, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 195: HP: 532, STR: 649998, VIT: 1147, SPD: 39, LUK: 1, Attack: 1103463, Defense: 85010, Current HP: 532, A Avg: 9191846, D Avg: 119013, [Portal Sword[176, 230, 230, 230], Small Sword[218, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 194: HP: 798, STR: 650214, VIT: 1197, SPD: 39, LUK: 1, Attack: 1103787, Defense: 85086, Current HP: 798, A Avg: 9194545, D Avg: 119120, [Portal Sword[176, 230, 230, 230], Small Lion[219, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 193: HP: 706, STR: 650254, VIT: 1207, SPD: 39, LUK: 1, Attack: 1103847, Defense: 85213, Current HP: 706, A Avg: 9195045, D Avg: 119298, [Portal Sword[176, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 192: HP: 836, STR: 650403, VIT: 3100, SPD: 39, LUK: 1, Attack: 1104421, Defense: 88770, Current HP: 836, A Avg: 9199826, D Avg: 124277, [God Hand[179, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 191: HP: 513, STR: 651276, VIT: 1087, SPD: 39, LUK: 1, Attack: 1105380, Defense: 85275, Current HP: 513, A Avg: 9207815, D Avg: 119384, [Portal Sword[176, 230, 230, 230], Dragon Sword[225, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 190: HP: 608, STR: 653206, VIT: 112, SPD: 39, LUK: 1, Attack: 1105993, Defense: 87940, Current HP: 608, A Avg: 9212921, D Avg: 123115, [Pinpoint[112, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 189: HP: 779, STR: 651969, VIT: 1311, SPD: 39, LUK: 1, Attack: 1106419, Defense: 86539, Current HP: 779, A Avg: 9216470, D Avg: 121154, [Portal Sword[176, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 188: HP: 874, STR: 651663, VIT: 336, SPD: 39, LUK: 1, Attack: 1108072, Defense: 85564, Current HP: 874, A Avg: 9230239, D Avg: 119789, [Tekken[188, 230, 230, 230], Wave Motion Sword[226, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 187: HP: 513, STR: 654219, VIT: 1087, SPD: 39, LUK: 1, Attack: 1109794, Defense: 88915, Current HP: 513, A Avg: 9244584, D Avg: 124480, [Portal Sword[176, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 186: HP: 608, STR: 677279, VIT: 274, SPD: 39, LUK: 1, Attack: 1141576, Defense: 84137, Current HP: 608, A Avg: 9509328, D Avg: 117791, [Wasp Knife[105, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 185: HP: 589, STR: 677443, VIT: 137, SPD: 39, LUK: 1, Attack: 1141822, Defense: 84065, Current HP: 589, A Avg: 9511377, D Avg: 117690, [Short Sword[103, 230, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 184: HP: 589, STR: 677566, VIT: 137, SPD: 39, LUK: 1, Attack: 1142065, Defense: 84065, Current HP: 589, A Avg: 9513401, D Avg: 117690, [Long Sword[104, 230, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 183: HP: 1026, STR: 677655, VIT: 334, SPD: 39, LUK: 1, Attack: 1142267, Defense: 84171, Current HP: 1026, A Avg: 9515084, D Avg: 117839, [Emerald Sword[115, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 182: HP: 2489, STR: 677641, VIT: 482, SPD: 39, LUK: 1, Attack: 1142373, Defense: 86399, Current HP: 2489, A Avg: 9515967, D Avg: 120958, [Rusty Knife[156, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 181: HP: 1003, STR: 677678, VIT: 1653, SPD: 39, LUK: 1, Attack: 1142526, Defense: 88441, Current HP: 1003, A Avg: 9517241, D Avg: 123817, [Crescent[141, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 180: HP: 855, STR: 677801, VIT: 726, SPD: 39, LUK: 1, Attack: 1142652, Defense: 87566, Current HP: 855, A Avg: 9518291, D Avg: 122592, [Phantom Sword[117, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 179: HP: 1162, STR: 677927, VIT: 126, SPD: 39, LUK: 1, Attack: 1143172, Defense: 84054, Current HP: 1162, A Avg: 9522622, D Avg: 117675, [Sword of the Spirit Tree[125, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 178: HP: 870, STR: 677805, VIT: 713, SPD: 39, LUK: 1, Attack: 1143340, Defense: 87553, Current HP: 870, A Avg: 9524022, D Avg: 122574, [Dreaming Sword[128, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 177: HP: 3059, STR: 677641, VIT: 787, SPD: 39, LUK: 1, Attack: 1143523, Defense: 86704, Current HP: 3059, A Avg: 9525546, D Avg: 121385, [Thin Blade[158, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 176: HP: 1235, STR: 678021, VIT: 1813, SPD: 39, LUK: 1, Attack: 1143801, Defense: 88601, Current HP: 1235, A Avg: 9527862, D Avg: 124041, [Volcano[142, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 175: HP: 798, STR: 678341, VIT: 743, SPD: 39, LUK: 1, Attack: 1144495, Defense: 85711, Current HP: 798, A Avg: 9533643, D Avg: 119995, [Penetra[161, 230, 230, 230], Huge Shield[234, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 174: HP: 1235, STR: 678585, VIT: 1796, SPD: 39, LUK: 1, Attack: 1144978, Defense: 88584, Current HP: 1235, A Avg: 9537666, D Avg: 124017, [Irruption[154, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 173: HP: 2489, STR: 678501, VIT: 535, SPD: 39, LUK: 1, Attack: 1145008, Defense: 86452, Current HP: 2489, A Avg: 9537916, D Avg: 121032, [Willow Blade[157, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 172: HP: 1390, STR: 678266, VIT: 356, SPD: 39, LUK: 1, Attack: 1145046, Defense: 84284, Current HP: 1390, A Avg: 9538233, D Avg: 117997, [Yggdrasil[126, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 171: HP: 640, STR: 679215, VIT: 809, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84532, Current HP: 640, A Avg: 9546221, D Avg: 118344, [Pulse Knife[165, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 170: HP: 640, STR: 679215, VIT: 809, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84542, Current HP: 640, A Avg: 9546221, D Avg: 118358, [Pulse Knife[165, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 169: HP: 608, STR: 679215, VIT: 859, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84728, Current HP: 608, A Avg: 9546221, D Avg: 118619, [Pulse Knife[165, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 168: HP: 608, STR: 679215, VIT: 865, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84669, Current HP: 608, A Avg: 9546221, D Avg: 118536, [Pulse Knife[165, 230, 230, 230], Iron Shield[204, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 167: HP: 608, STR: 679215, VIT: 900, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84763, Current HP: 608, A Avg: 9546221, D Avg: 118668, [Pulse Knife[165, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 166: HP: 608, STR: 679215, VIT: 922, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84811, Current HP: 608, A Avg: 9546221, D Avg: 118735, [Pulse Knife[165, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 165: HP: 640, STR: 679215, VIT: 919, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84795, Current HP: 640, A Avg: 9546221, D Avg: 118712, [Pulse Knife[165, 230, 230, 230], Magic Shield[207, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 164: HP: 855, STR: 679215, VIT: 1004, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84841, Current HP: 855, A Avg: 9546221, D Avg: 118777, [Pulse Knife[165, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 163: HP: 700, STR: 679215, VIT: 869, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84641, Current HP: 700, A Avg: 9546221, D Avg: 118497, [Pulse Knife[165, 230, 230, 230], Clear Shield[211, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 162: HP: 740, STR: 679215, VIT: 919, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84938, Current HP: 740, A Avg: 9546221, D Avg: 118913, [Pulse Knife[165, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 161: HP: 684, STR: 679215, VIT: 911, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84839, Current HP: 684, A Avg: 9546221, D Avg: 118774, [Pulse Knife[165, 230, 230, 230], Tower Shield[213, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 160: HP: 1076, STR: 679215, VIT: 1079, SPD: 39, LUK: 1, Attack: 1146005, Defense: 85641, Current HP: 1076, A Avg: 9546221, D Avg: 119897, [Pulse Knife[165, 230, 230, 230], Slime Shield[221, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 159: HP: 1010, STR: 679215, VIT: 900, SPD: 39, LUK: 1, Attack: 1146005, Defense: 84828, Current HP: 1010, A Avg: 9546221, D Avg: 118759, [Pulse Knife[165, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 158: HP: 640, STR: 679215, VIT: 1469, SPD: 39, LUK: 1, Attack: 1146005, Defense: 88257, Current HP: 640, A Avg: 9546221, D Avg: 123559, [Pulse Knife[165, 230, 230, 230], Energy Shield[227, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 157: HP: 2242, STR: 679215, VIT: 848, SPD: 39, LUK: 1, Attack: 1146005, Defense: 86765, Current HP: 2242, A Avg: 9546221, D Avg: 121470, [Pulse Knife[165, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 156: HP: 1264, STR: 679215, VIT: 1149, SPD: 39, LUK: 1, Attack: 1146005, Defense: 85883, Current HP: 1264, A Avg: 9546221, D Avg: 120236, [Pulse Knife[165, 230, 230, 230], Slafield[232, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 155: HP: 1020, STR: 679215, VIT: 1079, SPD: 39, LUK: 1, Attack: 1146005, Defense: 86554, Current HP: 1020, A Avg: 9546221, D Avg: 121175, [Pulse Knife[165, 230, 230, 230], Mist Shield[233, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 154: HP: 798, STR: 679215, VIT: 1370, SPD: 39, LUK: 1, Attack: 1146005, Defense: 86338, Current HP: 798, A Avg: 9546221, D Avg: 120873, [Pulse Knife[165, 230, 230, 230], Huge Shield[234, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 153: HP: 722, STR: 679215, VIT: 1452, SPD: 39, LUK: 1, Attack: 1146005, Defense: 88292, Current HP: 722, A Avg: 9546221, D Avg: 123608, [Pulse Knife[165, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 152: HP: 1360, STR: 679215, VIT: 1257, SPD: 39, LUK: 1, Attack: 1146005, Defense: 88682, Current HP: 1360, A Avg: 9546221, D Avg: 124154, [Pulse Knife[165, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 151: HP: 608, STR: 679215, VIT: 809, SPD: 39, LUK: 1, Attack: 1146005, Defense: 87598, Current HP: 608, A Avg: 9546221, D Avg: 122637, [Pulse Knife[165, 230, 230, 230], Graffiti[243, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 150: HP: 608, STR: 679215, VIT: 1805, SPD: 39, LUK: 1, Attack: 1146005, Defense: 91583, Current HP: 608, A Avg: 9546221, D Avg: 128216, [Pulse Knife[165, 230, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 149: HP: 1083, STR: 679215, VIT: 2370, SPD: 39, LUK: 1, Attack: 1146005, Defense: 89158, Current HP: 1083, A Avg: 9546221, D Avg: 124821, [Pulse Knife[165, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 148: HP: 893, STR: 679215, VIT: 1228, SPD: 42, LUK: 1, Attack: 1146005, Defense: 87106, Current HP: 893, A Avg: 9546221, D Avg: 121948, [Pulse Knife[165, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 147: HP: 1383, STR: 679215, VIT: 1270, SPD: 39, LUK: 1, Attack: 1146005, Defense: 87486, Current HP: 1383, A Avg: 9546221, D Avg: 122480, [Pulse Knife[165, 230, 230, 230], King Shield[248, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 146: HP: 1040, STR: 679215, VIT: 1423, SPD: 39, LUK: 1, Attack: 1146005, Defense: 88458, Current HP: 1040, A Avg: 9546221, D Avg: 123841, [Pulse Knife[165, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 145: HP: 640, STR: 679215, VIT: 1406, SPD: 39, LUK: 1, Attack: 1146005, Defense: 88454, Current HP: 640, A Avg: 9546221, D Avg: 123835, [Pulse Knife[165, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 144: HP: 820, STR: 679262, VIT: 1015, SPD: 39, LUK: 1, Attack: 1146075, Defense: 84956, Current HP: 820, A Avg: 9546804, D Avg: 118938, [Pulse Knife[165, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 143: HP: 608, STR: 679352, VIT: 919, SPD: 42, LUK: 1, Attack: 1146210, Defense: 84944, Current HP: 608, A Avg: 9547929, D Avg: 118921, [Pulse Knife[165, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 142: HP: 931, STR: 679375, VIT: 1017, SPD: 39, LUK: 1, Attack: 1146245, Defense: 85257, Current HP: 931, A Avg: 9548220, D Avg: 119359, [Pulse Knife[165, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 141: HP: 3059, STR: 678322, VIT: 809, SPD: 39, LUK: 1, Attack: 1146261, Defense: 86726, Current HP: 3059, A Avg: 9548354, D Avg: 121416, [Santoku[159, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 140: HP: 1084, STR: 678482, VIT: 535, SPD: 39, LUK: 1, Attack: 1146345, Defense: 86153, Current HP: 1084, A Avg: 9549053, D Avg: 120614, [Scythe of the Grim Reaper[148, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 230]]
Rank 139: HP: 936, STR: 679460, VIT: 1116, SPD: 39, LUK: 1, Attack: 1146372, Defense: 86734, Current HP: 936, A Avg: 9549278, D Avg: 121427, [Pulse Knife[165, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 138: HP: 790, STR: 679464, VIT: 1344, SPD: 39, LUK: 1, Attack: 1146378, Defense: 86182, Current HP: 790, A Avg: 9549328, D Avg: 120654, [Pulse Knife[165, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 137: HP: 931, STR: 679511, VIT: 1070, SPD: 39, LUK: 1, Attack: 1146449, Defense: 85934, Current HP: 931, A Avg: 9549920, D Avg: 120307, [Pulse Knife[165, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 136: HP: 855, STR: 679511, VIT: 1079, SPD: 42, LUK: 1, Attack: 1146449, Defense: 85501, Current HP: 855, A Avg: 9549920, D Avg: 119701, [Pulse Knife[165, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 135: HP: 931, STR: 679582, VIT: 1396, SPD: 39, LUK: 1, Attack: 1146555, Defense: 88197, Current HP: 931, A Avg: 9550803, D Avg: 123475, [Pulse Knife[165, 230, 230, 230], Riot[236, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 134: HP: 1240, STR: 679309, VIT: 921, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84644, Current HP: 1240, A Avg: 9554218, D Avg: 118501, [Impulse[166, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 133: HP: 1240, STR: 679309, VIT: 921, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84654, Current HP: 1240, A Avg: 9554218, D Avg: 118515, [Impulse[166, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 132: HP: 1178, STR: 679309, VIT: 976, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84845, Current HP: 1178, A Avg: 9554218, D Avg: 118782, [Impulse[166, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 131: HP: 1178, STR: 679309, VIT: 983, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84787, Current HP: 1178, A Avg: 9554218, D Avg: 118701, [Impulse[166, 230, 230, 230], Iron Shield[204, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 130: HP: 1178, STR: 679309, VIT: 1017, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84880, Current HP: 1178, A Avg: 9554218, D Avg: 118831, [Impulse[166, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 129: HP: 1178, STR: 679309, VIT: 1039, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84928, Current HP: 1178, A Avg: 9554218, D Avg: 118899, [Impulse[166, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 128: HP: 1240, STR: 679309, VIT: 1031, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84907, Current HP: 1240, A Avg: 9554218, D Avg: 118869, [Impulse[166, 230, 230, 230], Magic Shield[207, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 127: HP: 1425, STR: 679309, VIT: 1122, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84959, Current HP: 1425, A Avg: 9554218, D Avg: 118942, [Impulse[166, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 126: HP: 1300, STR: 679309, VIT: 981, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84753, Current HP: 1300, A Avg: 9554218, D Avg: 118654, [Impulse[166, 230, 230, 230], Clear Shield[211, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 125: HP: 1340, STR: 679309, VIT: 1031, SPD: 39, LUK: 1, Attack: 1146965, Defense: 85050, Current HP: 1340, A Avg: 9554218, D Avg: 119069, [Impulse[166, 230, 230, 230], Prism Shield[212, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 124: HP: 1254, STR: 679309, VIT: 1028, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84956, Current HP: 1254, A Avg: 9554218, D Avg: 118938, [Impulse[166, 230, 230, 230], Tower Shield[213, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 123: HP: 1676, STR: 679309, VIT: 1191, SPD: 39, LUK: 1, Attack: 1146965, Defense: 85753, Current HP: 1676, A Avg: 9554218, D Avg: 120054, [Impulse[166, 230, 230, 230], Slime Shield[221, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 122: HP: 1580, STR: 679309, VIT: 1017, SPD: 39, LUK: 1, Attack: 1146965, Defense: 84945, Current HP: 1580, A Avg: 9554218, D Avg: 118922, [Impulse[166, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 121: HP: 1240, STR: 679309, VIT: 1581, SPD: 39, LUK: 1, Attack: 1146965, Defense: 88369, Current HP: 1240, A Avg: 9554218, D Avg: 123716, [Impulse[166, 230, 230, 230], Energy Shield[227, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 120: HP: 2812, STR: 679309, VIT: 965, SPD: 39, LUK: 1, Attack: 1146965, Defense: 86882, Current HP: 2812, A Avg: 9554218, D Avg: 121634, [Impulse[166, 230, 230, 230], Frying Pan[231, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 119: HP: 1864, STR: 679309, VIT: 1261, SPD: 39, LUK: 1, Attack: 1146965, Defense: 85995, Current HP: 1864, A Avg: 9554218, D Avg: 120392, [Impulse[166, 230, 230, 230], Slafield[232, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 118: HP: 1620, STR: 679309, VIT: 1191, SPD: 39, LUK: 1, Attack: 1146965, Defense: 86666, Current HP: 1620, A Avg: 9554218, D Avg: 121332, [Impulse[166, 230, 230, 230], Mist Shield[233, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 117: HP: 1368, STR: 679309, VIT: 1487, SPD: 39, LUK: 1, Attack: 1146965, Defense: 86455, Current HP: 1368, A Avg: 9554218, D Avg: 121036, [Impulse[166, 230, 230, 230], Huge Shield[234, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 116: HP: 1292, STR: 679309, VIT: 1564, SPD: 39, LUK: 1, Attack: 1146965, Defense: 88404, Current HP: 1292, A Avg: 9554218, D Avg: 123765, [Impulse[166, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 115: HP: 1960, STR: 679309, VIT: 1369, SPD: 39, LUK: 1, Attack: 1146965, Defense: 88794, Current HP: 1960, A Avg: 9554218, D Avg: 124311, [Impulse[166, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 114: HP: 1178, STR: 679309, VIT: 921, SPD: 39, LUK: 1, Attack: 1146965, Defense: 87710, Current HP: 1178, A Avg: 9554218, D Avg: 122793, [Impulse[166, 230, 230, 230], Graffiti[243, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 113: HP: 1178, STR: 679309, VIT: 1917, SPD: 39, LUK: 1, Attack: 1146965, Defense: 91695, Current HP: 1178, A Avg: 9554218, D Avg: 128372, [Impulse[166, 230, 230, 230], Blank Shield[244, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 112: HP: 1653, STR: 679309, VIT: 2488, SPD: 39, LUK: 1, Attack: 1146965, Defense: 89276, Current HP: 1653, A Avg: 9554218, D Avg: 124986, [Impulse[166, 230, 230, 230], Golem Shield[245, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
