Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 100858, VIT: 96, SPD: 2, LUK: 2, Attack: 186502, Defense: 84024, Current HP: 0, A Avg: 234992, D Avg: 84024, [Gladius[162, 130, 130, 130], Tower Shield[213, 130, 230, 230], Marriage Ring[321, 230, 630, 630]]
Rank 238 - [2584, 59, White Point] - HP: 598, STR: 205024, VIT: 572, SPD: 2, LUK: 2, Attack: 289602, Defense: 87607, Current HP: 0, A Avg: 770341, D Avg: 87607, [Magical[187, 230, 230, 230], Warrior's Shield[249, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 205360, VIT: 143, SPD: 2, LUK: 2, Attack: 292411, Defense: 84168, Current HP: 0, A Avg: 777813, D Avg: 84168, [Tekken[188, 230, 230, 230], Conductive Barrier[208, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 78, STR: 205344, VIT: 143, SPD: 2, LUK: 2, Attack: 292395, Defense: 84019, Current HP: 0, A Avg: 777770, D Avg: 84019, [Tekken[188, 230, 230, 230], Magic Shield[207, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 211860, VIT: 143, SPD: 2, LUK: 2, Attack: 298911, Defense: 84032, Current HP: 0, A Avg: 795103, D Avg: 84032, [Tekken[188, 230, 230, 230], Small Lion[219, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 211860, VIT: 143, SPD: 2, LUK: 2, Attack: 298911, Defense: 84006, Current HP: 0, A Avg: 795103, D Avg: 84006, [Tekken[188, 230, 230, 230], Small Sword[218, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 78, STR: 205344, VIT: 132, SPD: 2, LUK: 2, Attack: 292395, Defense: 87557, Current HP: 0, A Avg: 777770, D Avg: 87557, [Tekken[188, 230, 230, 230], Cloud Shield[241, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 205344, VIT: 286, SPD: 2, LUK: 2, Attack: 292395, Defense: 87126, Current HP: 0, A Avg: 777770, D Avg: 87126, [Tekken[188, 230, 230, 230], Aurora Shield[240, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 75, STR: 212421, VIT: 132, SPD: 2, LUK: 2, Attack: 299472, Defense: 87960, Current HP: 0, A Avg: 796595, D Avg: 87960, [Tekken[188, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 78, STR: 205344, VIT: 132, SPD: 2, LUK: 2, Attack: 292395, Defense: 87180, Current HP: 0, A Avg: 777770, D Avg: 87180, [Tekken[188, 230, 230, 230], Ghost shield[251, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 237206, VIT: 31, SPD: 2, LUK: 2, Attack: 336472, Defense: 83803, Current HP: 0, A Avg: 639296, D Avg: 83803, [Sword of Evil[189, 230, 230, 230], Clear Shield[211, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 243618, VIT: 31, SPD: 2, LUK: 2, Attack: 342884, Defense: 84037, Current HP: 0, A Avg: 651479, D Avg: 84037, [Sword of Evil[189, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 243656, VIT: 31, SPD: 2, LUK: 2, Attack: 342922, Defense: 84531, Current HP: 0, A Avg: 651551, D Avg: 84531, [Sword of Evil[189, 230, 230, 230], Hard Wings of Beast[222, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 200, STR: 237206, VIT: 41, SPD: 2, LUK: 2, Attack: 336472, Defense: 84603, Current HP: 0, A Avg: 639296, D Avg: 84603, [Sword of Evil[189, 230, 230, 230], Slime Shield[221, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 250, STR: 237206, VIT: 41, SPD: 2, LUK: 2, Attack: 336472, Defense: 85516, Current HP: 0, A Avg: 639296, D Avg: 85516, [Sword of Evil[189, 230, 230, 230], Mist Shield[233, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 375, STR: 237206, VIT: 62, SPD: 2, LUK: 2, Attack: 336472, Defense: 84796, Current HP: 0, A Avg: 639296, D Avg: 84796, [Sword of Evil[189, 230, 230, 230], Slafield[232, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237206, VIT: 20, SPD: 2, LUK: 2, Attack: 336472, Defense: 86809, Current HP: 0, A Avg: 639296, D Avg: 86809, [Sword of Evil[189, 230, 230, 230], Graffiti[243, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 792, STR: 243998, VIT: 440, SPD: 2, LUK: 2, Attack: 343264, Defense: 88008, Current HP: 0, A Avg: 652201, D Avg: 88008, [Sword of Evil[189, 230, 230, 230], Storm Wall[242, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 456, STR: 263261, VIT: 33, SPD: 2, LUK: 2, Attack: 350922, Defense: 83961, Current HP: 0, A Avg: 666751, D Avg: 83961, [Neural Edge[190, 230, 230, 230], Tower Shield[213, 230, 630, 66], Seal of the High King[319, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 168, STR: 237946, VIT: 33, SPD: 2, LUK: 2, Attack: 325607, Defense: 83961, Current HP: 0, A Avg: 618653, D Avg: 83961, [Neural Edge[190, 230, 230, 230], Tower Shield[213, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 432, STR: 269745, VIT: 41, SPD: 2, LUK: 2, Attack: 357406, Defense: 84047, Current HP: 0, A Avg: 679071, D Avg: 84047, [Neural Edge[190, 230, 230, 230], Small Dragon Sword[224, 230, 630, 66], Seal of the High King[319, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 144, STR: 244435, VIT: 41, SPD: 2, LUK: 2, Attack: 332096, Defense: 84047, Current HP: 0, A Avg: 630982, D Avg: 84047, [Neural Edge[190, 230, 230, 230], Small Dragon Sword[224, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 360, STR: 263281, VIT: 154, SPD: 2, LUK: 2, Attack: 350942, Defense: 84992, Current HP: 0, A Avg: 666789, D Avg: 84992, [Neural Edge[190, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Seal of the High King[319, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 237965, VIT: 154, SPD: 2, LUK: 2, Attack: 325626, Defense: 84992, Current HP: 0, A Avg: 618689, D Avg: 84992, [Neural Edge[190, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 360, STR: 269682, VIT: 20, SPD: 2, LUK: 2, Attack: 357343, Defense: 85690, Current HP: 0, A Avg: 678951, D Avg: 85690, [Neural Edge[190, 230, 230, 230], Shield of Thousand[246, 230, 630, 66], Seal of the High King[319, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 244378, VIT: 20, SPD: 2, LUK: 2, Attack: 332039, Defense: 85690, Current HP: 0, A Avg: 630874, D Avg: 85690, [Neural Edge[190, 230, 230, 230], Shield of Thousand[246, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 360, STR: 270522, VIT: 20, SPD: 2, LUK: 2, Attack: 358183, Defense: 87848, Current HP: 0, A Avg: 680547, D Avg: 87848, [Neural Edge[190, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Seal of the High King[319, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 72, STR: 245138, VIT: 20, SPD: 2, LUK: 2, Attack: 332799, Defense: 87848, Current HP: 0, A Avg: 632318, D Avg: 87848, [Neural Edge[190, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 170, STR: 272034, VIT: 33, SPD: 2, LUK: 2, Attack: 355760, Defense: 83961, Current HP: 0, A Avg: 675944, D Avg: 83961, [Wooden Stick[101, 230, 230, 230], Hardwood Shield[223, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 170, STR: 272034, VIT: 33, SPD: 2, LUK: 2, Attack: 355799, Defense: 83961, Current HP: 0, A Avg: 676018, D Avg: 83961, [Club[102, 230, 230, 230], Hardwood Shield[223, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 816, STR: 256416, VIT: 461, SPD: 2, LUK: 3, Attack: 340565, Defense: 88029, Current HP: 0, A Avg: 691346, D Avg: 88029, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 1122, STR: 256384, VIT: 451, SPD: 2, LUK: 2, Attack: 340533, Defense: 88019, Current HP: 0, A Avg: 691281, D Avg: 88019, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 66], Gold Ring[303, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 187, STR: 272034, VIT: 33, SPD: 2, LUK: 2, Attack: 356027, Defense: 83961, Current HP: 0, A Avg: 676451, D Avg: 83961, [Sword of Wood[124, 230, 230, 230], Hardwood Shield[223, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 255, STR: 272051, VIT: 44, SPD: 2, LUK: 2, Attack: 356050, Defense: 83972, Current HP: 0, A Avg: 676495, D Avg: 83972, [Greatsword[127, 230, 230, 230], Tower Shield[213, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 240, STR: 272122, VIT: 176, SPD: 2, LUK: 3, Attack: 355897, Defense: 86977, Current HP: 0, A Avg: 676204, D Avg: 86977, [Peacemaker[131, 230, 230, 230], Riot[236, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 288, STR: 272088, VIT: 176, SPD: 2, LUK: 3, Attack: 355990, Defense: 86977, Current HP: 0, A Avg: 676381, D Avg: 86977, [Daydream[132, 230, 230, 230], Riot[236, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 288, STR: 272088, VIT: 176, SPD: 2, LUK: 3, Attack: 356276, Defense: 86977, Current HP: 0, A Avg: 676924, D Avg: 86977, [Cagliostro[133, 230, 230, 230], Riot[236, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 477, STR: 272091, VIT: 65, SPD: 2, LUK: 3, Attack: 355889, Defense: 85943, Current HP: 0, A Avg: 676189, D Avg: 85943, [Ninja[135, 230, 230, 230], Sticky thread shield[247, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 456, STR: 272085, VIT: 67, SPD: 2, LUK: 3, Attack: 355987, Defense: 85945, Current HP: 0, A Avg: 676375, D Avg: 85945, [Crossed Shuriken[136, 230, 230, 230], Sticky thread shield[247, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 468, STR: 272088, VIT: 69, SPD: 2, LUK: 3, Attack: 356198, Defense: 85947, Current HP: 0, A Avg: 676776, D Avg: 85947, [Windmill[137, 230, 230, 230], Sticky thread shield[247, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 504, STR: 272081, VIT: 73, SPD: 2, LUK: 3, Attack: 358050, Defense: 85951, Current HP: 0, A Avg: 680295, D Avg: 85951, [Fire Chariot[138, 230, 230, 230], Sticky thread shield[247, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 340, STR: 272047, VIT: 52, SPD: 2, LUK: 2, Attack: 356157, Defense: 83980, Current HP: 0, A Avg: 676698, D Avg: 83980, [Dragon Killer[139, 230, 230, 230], Tower Shield[213, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 315, STR: 272068, VIT: 62, SPD: 2, LUK: 2, Attack: 356750, Defense: 84081, Current HP: 0, A Avg: 677825, D Avg: 84081, [Thunder Whip[143, 230, 230, 230], Prism Shield[212, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 245, STR: 272068, VIT: 62, SPD: 2, LUK: 2, Attack: 356750, Defense: 83834, Current HP: 0, A Avg: 677825, D Avg: 83834, [Thunder Whip[143, 230, 230, 230], Clear Shield[211, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 204, STR: 272068, VIT: 55, SPD: 2, LUK: 2, Attack: 356750, Defense: 83983, Current HP: 0, A Avg: 677825, D Avg: 83983, [Thunder Whip[143, 230, 230, 230], Hardwood Shield[223, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 204, STR: 280105, VIT: 62, SPD: 2, LUK: 2, Attack: 364787, Defense: 84562, Current HP: 0, A Avg: 693095, D Avg: 84562, [Thunder Whip[143, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 476, STR: 272068, VIT: 55, SPD: 2, LUK: 2, Attack: 356750, Defense: 85023, Current HP: 0, A Avg: 677825, D Avg: 85023, [Thunder Whip[143, 230, 230, 230], Huge Shield[234, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 385, STR: 272068, VIT: 73, SPD: 2, LUK: 2, Attack: 356750, Defense: 85548, Current HP: 0, A Avg: 677825, D Avg: 85548, [Thunder Whip[143, 230, 230, 230], Mist Shield[233, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 986, STR: 272068, VIT: 275, SPD: 2, LUK: 2, Attack: 356750, Defense: 87063, Current HP: 0, A Avg: 677825, D Avg: 87063, [Thunder Whip[143, 230, 230, 230], Golem Shield[245, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 136, STR: 272068, VIT: 52, SPD: 2, LUK: 2, Attack: 356750, Defense: 89830, Current HP: 0, A Avg: 677825, D Avg: 89830, [Thunder Whip[143, 230, 230, 230], Blank Shield[244, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 136, STR: 280770, VIT: 52, SPD: 2, LUK: 2, Attack: 365452, Defense: 87880, Current HP: 0, A Avg: 694358, D Avg: 87880, [Thunder Whip[143, 230, 230, 230], Black Sword Breath[252, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 140, STR: 272068, VIT: 52, SPD: 2, LUK: 2, Attack: 356750, Defense: 87100, Current HP: 0, A Avg: 677825, D Avg: 87100, [Thunder Whip[143, 230, 230, 230], Ghost shield[251, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 408, STR: 272068, VIT: 66, SPD: 2, LUK: 2, Attack: 357400, Defense: 83994, Current HP: 0, A Avg: 679060, D Avg: 83994, [Tower[149, 230, 230, 230], Tower Shield[213, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 312, STR: 272105, VIT: 198, SPD: 2, LUK: 3, Attack: 356917, Defense: 86999, Current HP: 0, A Avg: 678142, D Avg: 86999, [Granada[150, 230, 230, 230], Riot[236, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 168, STR: 256121, VIT: 62, SPD: 2, LUK: 3, Attack: 341765, Defense: 84562, Current HP: 0, A Avg: 693782, D Avg: 84562, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 204, STR: 256089, VIT: 52, SPD: 2, LUK: 2, Attack: 341733, Defense: 84552, Current HP: 0, A Avg: 693717, D Avg: 84552, [Gladius[162, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 66], Gold Ring[303, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 360, STR: 272088, VIT: 176, SPD: 2, LUK: 3, Attack: 357011, Defense: 86977, Current HP: 0, A Avg: 678320, D Avg: 86977, [Pangaea[164, 230, 230, 230], Riot[236, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 384, STR: 272068, VIT: 104, SPD: 2, LUK: 3, Attack: 357036, Defense: 87022, Current HP: 0, A Avg: 678368, D Avg: 87022, [Cluster Bomb[170, 230, 230, 230], White Hole[230, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 864, STR: 272068, VIT: 104, SPD: 2, LUK: 3, Attack: 364254, Defense: 87022, Current HP: 0, A Avg: 692082, D Avg: 87022, [Big Bang[171, 230, 230, 230], White Hole[230, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 408, STR: 248511, VIT: 230, SPD: 2, LUK: 3, Attack: 335000, Defense: 84652, Current HP: 0, A Avg: 680049, D Avg: 84652, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 544, STR: 248480, VIT: 220, SPD: 2, LUK: 2, Attack: 334969, Defense: 84642, Current HP: 0, A Avg: 679987, D Avg: 84642, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 66], Gold Ring[303, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 510, STR: 280035, VIT: 31, SPD: 2, LUK: 2, Attack: 365913, Defense: 85701, Current HP: 0, A Avg: 695234, D Avg: 85701, [God Hand[179, 230, 230, 230], Shield of Thousand[246, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 384, STR: 256064, VIT: 41, SPD: 2, LUK: 3, Attack: 341942, Defense: 85711, Current HP: 0, A Avg: 694142, D Avg: 85711, [God Hand[179, 230, 230, 230], Shield of Thousand[246, 230, 230, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 850, STR: 248526, VIT: 293, SPD: 2, LUK: 3, Attack: 336354, Defense: 87718, Current HP: 0, A Avg: 682798, D Avg: 87718, [Stargazer[183, 230, 230, 230], Cloud Shield[241, 230, 230, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 1155, STR: 248495, VIT: 283, SPD: 2, LUK: 2, Attack: 336323, Defense: 87708, Current HP: 0, A Avg: 682735, D Avg: 87708, [Stargazer[183, 230, 230, 230], Cloud Shield[241, 230, 230, 66], Gold Ring[303, 67, 68, 807]]
Rank 241 - [2584, 59, White Point] - HP: 144, STR: 256576, VIT: 67, SPD: 2, LUK: 3, Attack: 343627, Defense: 85295, Current HP: 0, A Avg: 652891, D Avg: 85295, [Tekken[188, 230, 230, 230], Wave Motion Sword[226, 230, 230, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 241 - [2584, 59, White Point] - HP: 170, STR: 280595, VIT: 56, SPD: 2, LUK: 2, Attack: 367646, Defense: 85284, Current HP: 0, A Avg: 698527, D Avg: 85284, [Tekken[188, 230, 230, 230], Wave Motion Sword[226, 230, 230, 66], Gold Ring[303, 68, 803, 807]]
Rank 242 - [2584, 59, White Point] - HP: 38712, STR: 352264, VIT: 70479, SPD: 2, LUK: 2, Attack: 436387, Defense: 155343, Current HP: 0, A Avg: 469116, D Avg: 155343, [Pinpoint[112, 130, 230, 230], Dragon's Head[217, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 242 - [2584, 59, White Point] - HP: 39072, STR: 352396, VIT: 70796, SPD: 2, LUK: 2, Attack: 437237, Defense: 155790, Current HP: 0, A Avg: 470029, D Avg: 155790, [Grand Slam[163, 130, 230, 230], Metalization[228, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38520, STR: 328287, VIT: 70534, SPD: 2, LUK: 2, Attack: 412013, Defense: 154460, Current HP: 0, A Avg: 515016, D Avg: 154460, [Wooden Stick[101, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38520, STR: 328287, VIT: 70534, SPD: 2, LUK: 2, Attack: 412052, Defense: 154460, Current HP: 0, A Avg: 515065, D Avg: 154460, [Club[102, 130, 230, 230], Hardwood Shield[223, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38568, STR: 328299, VIT: 70545, SPD: 2, LUK: 2, Attack: 412071, Defense: 154471, Current HP: 0, A Avg: 515088, D Avg: 154471, [Short Sword[103, 130, 230, 230], Tower Shield[213, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38568, STR: 376531, VIT: 70435, SPD: 2, LUK: 2, Attack: 460303, Defense: 154361, Current HP: 0, A Avg: 483318, D Avg: 154361, [Short Sword[103, 130, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38568, STR: 328307, VIT: 70545, SPD: 2, LUK: 2, Attack: 412118, Defense: 154471, Current HP: 0, A Avg: 515147, D Avg: 154471, [Long Sword[104, 130, 230, 230], Tower Shield[213, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38568, STR: 376540, VIT: 70435, SPD: 2, LUK: 2, Attack: 460351, Defense: 154361, Current HP: 0, A Avg: 483368, D Avg: 154361, [Long Sword[104, 130, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38592, STR: 376140, VIT: 70468, SPD: 2, LUK: 2, Attack: 459912, Defense: 154329, Current HP: 0, A Avg: 482907, D Avg: 154329, [Wasp Knife[105, 130, 230, 230], Titanium Shield[205, 230, 230, 230], Mobius Ring[316, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38472, STR: 328287, VIT: 70534, SPD: 2, LUK: 2, Attack: 412059, Defense: 154395, Current HP: 0, A Avg: 515073, D Avg: 154395, [Wasp Knife[105, 130, 230, 230], Titanium Shield[205, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39192, STR: 336735, VIT: 67747, SPD: 2, LUK: 2, Attack: 420611, Defense: 155313, Current HP: 0, A Avg: 525763, D Avg: 155313, [Tornado[111, 130, 230, 230], Storm Wall[242, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39192, STR: 385032, VIT: 67642, SPD: 2, LUK: 2, Attack: 468908, Defense: 155208, Current HP: 0, A Avg: 492353, D Avg: 155208, [Tornado[111, 130, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38712, STR: 352224, VIT: 70600, SPD: 2, LUK: 2, Attack: 436347, Defense: 157399, Current HP: 0, A Avg: 469073, D Avg: 157399, [Pinpoint[112, 130, 230, 230], Riot[236, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39792, STR: 352198, VIT: 70468, SPD: 2, LUK: 2, Attack: 436321, Defense: 156383, Current HP: 0, A Avg: 469045, D Avg: 156383, [Pinpoint[112, 130, 230, 230], Frying Pan[231, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39192, STR: 352198, VIT: 70688, SPD: 2, LUK: 2, Attack: 436321, Defense: 157474, Current HP: 0, A Avg: 469045, D Avg: 157474, [Pinpoint[112, 130, 230, 230], Golem Shield[245, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38592, STR: 352198, VIT: 67264, SPD: 2, LUK: 2, Attack: 436321, Defense: 157040, Current HP: 0, A Avg: 469045, D Avg: 157040, [Pinpoint[112, 130, 230, 230], Blank Shield[244, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38592, STR: 361102, VIT: 67264, SPD: 2, LUK: 2, Attack: 445225, Defense: 155090, Current HP: 0, A Avg: 478616, D Avg: 155090, [Pinpoint[112, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38880, STR: 352198, VIT: 70578, SPD: 2, LUK: 2, Attack: 436321, Defense: 156792, Current HP: 0, A Avg: 469045, D Avg: 156792, [Pinpoint[112, 130, 230, 230], King Shield[248, 230, 230, 230], The Third Eye[322, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39192, STR: 336756, VIT: 67747, SPD: 2, LUK: 2, Attack: 420905, Defense: 155313, Current HP: 0, A Avg: 526131, D Avg: 155313, [Giant Tornado[114, 130, 230, 230], Storm Wall[242, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 39192, STR: 385056, VIT: 67642, SPD: 2, LUK: 2, Attack: 469205, Defense: 155208, Current HP: 0, A Avg: 492665, D Avg: 155208, [Giant Tornado[114, 130, 230, 230], Storm Wall[242, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38544, STR: 328287, VIT: 70534, SPD: 2, LUK: 2, Attack: 412143, Defense: 154369, Current HP: 0, A Avg: 515178, D Avg: 154369, [Emerald Sword[115, 130, 230, 230], Emerald Shield[209, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38544, STR: 376516, VIT: 70424, SPD: 2, LUK: 2, Attack: 460372, Defense: 154259, Current HP: 0, A Avg: 483390, D Avg: 154259, [Emerald Sword[115, 130, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38616, STR: 328315, VIT: 67487, SPD: 2, LUK: 2, Attack: 412282, Defense: 154325, Current HP: 0, A Avg: 515352, D Avg: 154325, [Phantom Sword[117, 130, 230, 230], Aurora Shield[240, 230, 230, 230], Oculus Ring[315, 330, 330, 66]]
Rank 245 - [2584, 59, White Point] - HP: 38616, STR: 376549, VIT: 67382, SPD: 2, LUK: 2, Attack: 460516, Defense: 154220, Current HP: 0, A Avg: 483541, D Avg: 154220, [Phantom Sword[117, 130, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 330, 330, 66]]
