Rank 40333: 285 - [11224, 6661, 414] - HP: 94163, STR: 180972, VIT: 894, SPD: 40, LUK: 1, Attack: 270881, Defense: 90672, Current HP: 94163, A Avg: 284425, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 45912: 322 - [14467, 2511, 1321] - HP: 64068, STR: 207639, VIT: 103644, SPD: 40, LUK: 1, Attack: 293452, Defense: 193422, Current HP: 64068, A Avg: 308124, D Avg: 193422, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 330]]
Rank 45929: 6887 - [13926, 4151, 222] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 236573, D Avg: 197704, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 66, 806]]
Rank 45963: 396 - [13892, 4287, 120] - HP: 32072, STR: 160288, VIT: 77766, SPD: 40, LUK: 2, Attack: 252474, Defense: 165334, Current HP: 32072, A Avg: 265097, D Avg: 165334, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 45998: 6977 - [13957, 4127, 215] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 242206, D Avg: 197704, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 803, 806]]
Rank 46010: 5747 - [13887, 4349, 063] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 369198, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 68, 803]]
Rank 46042: 5937 - [14010, 4012, 277] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 247838, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 803, 807]]
Rank 46057: 5767 - [13908, 4333, 058] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 389336, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 68, 807]]
Rank 46060: 6947 - [13939, 4243, 117] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 309798, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 68, 803]]
Rank 46068: 521 - [14224, 3396, 679] - HP: 3629, STR: 121168, VIT: 180720, SPD: 47, LUK: 1, Attack: 206981, Defense: 270498, Current HP: 3629, A Avg: 217330, D Avg: 270498, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Black Box[323, 330, 330, 330]]
Rank 46073: 5737 - [13916, 4325, 058] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 394706, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 807]]
Rank 46076: 228 - [14154, 3614, 531] - HP: 140853, STR: 137825, VIT: 25662, SPD: 40, LUK: 1, Attack: 230011, Defense: 113490, Current HP: 140853, A Avg: 241511, D Avg: 113490, [Big Bang[171, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 46085: 5707 - [13922, 4319, 058] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 402762, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 68]]
Rank 46089: 2397 - [13901, 4386, 012] - HP: 47763, STR: 221799, VIT: 51326, SPD: 40, LUK: 1, Attack: 311708, Defense: 139154, Current HP: 47763, A Avg: 327293, D Avg: 166984, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 46104: 224 - [14173, 3585, 541] - HP: 141723, STR: 136227, VIT: 26558, SPD: 40, LUK: 1, Attack: 228413, Defense: 114126, Current HP: 141723, A Avg: 239833, D Avg: 114126, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 46159: 308 - [14060, 3979, 260] - HP: 94453, STR: 137825, VIT: 51262, SPD: 40, LUK: 1, Attack: 230011, Defense: 139090, Current HP: 94453, A Avg: 241511, D Avg: 139090, [Big Bang[171, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 46188: 304 - [14081, 3945, 273] - HP: 95323, STR: 136227, VIT: 52158, SPD: 40, LUK: 1, Attack: 228413, Defense: 139726, Current HP: 95323, A Avg: 239833, D Avg: 139726, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 46201: 6967 - [14005, 4186, 108] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 326696, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 68, 807]]
Rank 46207: 6937 - [14008, 4183, 108] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 331202, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 67, 807]]
Rank 46212: 4247 - [14618, 2358, 1323] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 309798, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 68, 803]]
Rank 46218: 6907 - [14013, 4179, 107] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 337962, D Avg: 164754, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 67, 68]]
Rank 46239: 11037 - [14216, 3591, 492] - HP: 94163, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 94163, A Avg: 326696, D Avg: 158975, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 68, 806, 807]]
Rank 46242: 4767 - [14118, 3888, 293] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 335635, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 66, 68]]
Rank 46243: 5647 - [13981, 4300, 018] - HP: 94163, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 94163, A Avg: 327293, D Avg: 123135, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 806, 807]]
Rank 46243: 6847 - [14010, 4213, 076] - HP: 47763, STR: 178599, VIT: 51326, SPD: 40, LUK: 1, Attack: 268508, Defense: 139154, Current HP: 47763, A Avg: 281933, D Avg: 194815, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 806, 807]]
Rank 46268: 11007 - [14230, 3578, 491] - HP: 94163, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 94163, A Avg: 331202, D Avg: 158975, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 67, 806, 807]]
Rank 46290: 4757 - [14142, 3864, 293] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 338320, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 66, 67]]
Rank 46294: 316 - [14151, 3841, 307] - HP: 62472, STR: 128288, VIT: 77766, SPD: 40, LUK: 2, Attack: 220474, Defense: 165334, Current HP: 62472, A Avg: 231497, D Avg: 165334, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 46301: 496 - [14075, 4076, 148] - HP: 1672, STR: 160288, VIT: 103366, SPD: 40, LUK: 2, Attack: 252474, Defense: 190934, Current HP: 1672, A Avg: 265097, D Avg: 190934, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 46363: 4817 - [14177, 3832, 290] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 346375, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 67, 803]]
Rank 46399: 3072 - [14655, 2434, 1210] - HP: 3268, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 3268, A Avg: 237564, D Avg: 244622, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 66]]
Rank 46399: 3122 - [14655, 2434, 1210] - HP: 3268, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 3268, A Avg: 237564, D Avg: 244622, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 807]]
Rank 46402: 3102 - [14656, 2434, 1209] - HP: 3268, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 3268, A Avg: 243220, D Avg: 244622, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 803]]
Rank 46402: 4917 - [14332, 3406, 561] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 281635, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 66, 68]]
Rank 46464: 3092 - [14656, 2496, 1147] - HP: 3268, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 3268, A Avg: 282815, D Avg: 244622, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 68]]
Rank 46465: 3082 - [14656, 2497, 1146] - HP: 3268, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 3268, A Avg: 285077, D Avg: 244622, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 67]]
Rank 46465: 6957 - [14167, 3964, 168] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 281635, D Avg: 197704, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 68, 806]]
Rank 46469: 3112 - [14690, 2399, 1210] - HP: 3268, STR: 140439, VIT: 154844, SPD: 40, LUK: 1, Attack: 226252, Defense: 244622, Current HP: 3268, A Avg: 237564, D Avg: 293546, [Spear of Regression[182, 230, 230, 330], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 330, 806]]
Rank 46495: 4267 - [14739, 2278, 1282] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 326696, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 68, 807]]
Rank 46499: 1877 - [14104, 4187, 008] - HP: 94163, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 94163, A Avg: 327293, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 66]]
Rank 46499: 1927 - [14104, 4187, 008] - HP: 94163, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 94163, A Avg: 327293, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 807]]
Rank 46504: 4907 - [14376, 3376, 547] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 283888, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 66, 67]]
Rank 46512: 5817 - [14234, 3810, 255] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 281635, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 66, 68]]
Rank 46514: 6927 - [14182, 3968, 149] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 283888, D Avg: 197704, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
Rank 46541: 1907 - [14125, 4166, 008] - HP: 94163, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 94163, A Avg: 335086, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 803]]
Rank 46546: 4237 - [14764, 2254, 1281] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 331202, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 67, 807]]
Rank 46572: 4207 - [14777, 2241, 1281] - HP: 186963, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 186963, A Avg: 337962, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 230, 67, 68]]
Rank 46593: 5807 - [14267, 3792, 240] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 283888, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 66, 67]]
Rank 46597: 4967 - [14418, 3343, 538] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 290647, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 803]]
Rank 46625: 4847 - [14303, 3716, 280] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 369198, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 68, 803]]
Rank 46649: 1897 - [14176, 4121, 002] - HP: 94163, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 94163, A Avg: 389635, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 46650: 5867 - [14294, 3768, 237] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 290647, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 67, 803]]
Rank 46675: 1887 - [14188, 4111, 000] - HP: 94163, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 94163, A Avg: 392752, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 46695: 297 - [14198, 4101, 000] - HP: 94163, STR: 264999, VIT: 25726, SPD: 40, LUK: 1, Attack: 354908, Defense: 113554, Current HP: 94163, A Avg: 372653, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 230, 330]]
Rank 46701: 4867 - [14338, 3687, 274] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 389336, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 68, 807]]
Rank 46720: 506 - [14354, 3658, 287] - HP: 1672, STR: 128288, VIT: 128966, SPD: 40, LUK: 2, Attack: 220474, Defense: 216534, Current HP: 1672, A Avg: 231497, D Avg: 216534, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 46725: 4837 - [14350, 3675, 274] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 394706, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 67, 807]]
Rank 46749: 4807 - [14361, 3666, 272] - HP: 140563, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 140563, A Avg: 402762, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 67, 68]]
Rank 46801: 406 - [14390, 3631, 278] - HP: 32072, STR: 128288, VIT: 103366, SPD: 40, LUK: 2, Attack: 220474, Defense: 190934, Current HP: 32072, A Avg: 231497, D Avg: 190934, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 46802: 332 - [14630, 2912, 757] - HP: 64068, STR: 140439, VIT: 129244, SPD: 40, LUK: 1, Attack: 226252, Defense: 219022, Current HP: 64068, A Avg: 237564, D Avg: 219022, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 330, 330], Mobius Ring[316, 330, 330, 330]]
Rank 46839: 2957 - [14317, 3888, 094] - HP: 1363, STR: 178599, VIT: 102526, SPD: 40, LUK: 1, Attack: 268508, Defense: 190354, Current HP: 1363, A Avg: 281933, D Avg: 190354, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 46839: 2997 - [14317, 3888, 094] - HP: 1363, STR: 178599, VIT: 102526, SPD: 40, LUK: 1, Attack: 268508, Defense: 190354, Current HP: 1363, A Avg: 281933, D Avg: 228424, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 46839: 3007 - [14317, 3888, 094] - HP: 1363, STR: 178599, VIT: 102526, SPD: 40, LUK: 1, Attack: 268508, Defense: 190354, Current HP: 1363, A Avg: 281933, D Avg: 190354, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 46861: 5897 - [14386, 3703, 210] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 309798, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 68, 803]]
Rank 46862: 4997 - [14530, 3272, 497] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 309798, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 68, 803]]
Rank 46863: 2987 - [14323, 3894, 082] - HP: 1363, STR: 178599, VIT: 102526, SPD: 40, LUK: 1, Attack: 268508, Defense: 190354, Current HP: 1363, A Avg: 288646, D Avg: 190354, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 46914: 3017 - [14399, 3717, 183] - HP: 1363, STR: 135399, VIT: 128126, SPD: 40, LUK: 1, Attack: 225308, Defense: 215954, Current HP: 1363, A Avg: 236573, D Avg: 215954, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 46914: 3057 - [14399, 3717, 183] - HP: 1363, STR: 135399, VIT: 128126, SPD: 40, LUK: 1, Attack: 225308, Defense: 215954, Current HP: 1363, A Avg: 236573, D Avg: 259144, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 46914: 3067 - [14399, 3717, 183] - HP: 1363, STR: 135399, VIT: 128126, SPD: 40, LUK: 1, Attack: 225308, Defense: 215954, Current HP: 1363, A Avg: 236573, D Avg: 215954, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 46953: 3047 - [14415, 3708, 176] - HP: 1363, STR: 135399, VIT: 128126, SPD: 40, LUK: 1, Attack: 225308, Defense: 215954, Current HP: 1363, A Avg: 242206, D Avg: 215954, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 46954: 2977 - [14341, 3931, 027] - HP: 1363, STR: 178599, VIT: 102526, SPD: 40, LUK: 1, Attack: 268508, Defense: 190354, Current HP: 1363, A Avg: 335635, D Avg: 190354, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 46962: 2967 - [14344, 3930, 025] - HP: 1363, STR: 178599, VIT: 102526, SPD: 40, LUK: 1, Attack: 268508, Defense: 190354, Current HP: 1363, A Avg: 338320, D Avg: 190354, [Spectral Sword Shigure[172, 230, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 46989: 5917 - [14448, 3645, 206] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 326696, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 68, 807]]
Rank 46999: 5887 - [14453, 3640, 206] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 331202, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 67, 807]]
Rank 47011: 5857 - [14459, 3634, 206] - HP: 94163, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 94163, A Avg: 337962, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 67, 68]]
Rank 47016: 6997 - [14433, 3717, 149] - HP: 47763, STR: 135399, VIT: 76926, SPD: 40, LUK: 1, Attack: 225308, Defense: 164754, Current HP: 47763, A Avg: 236573, D Avg: 230655, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 806, 807]]
Rank 47032: 5687 - [14417, 3781, 101] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 281933, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 66, 806]]
Rank 47064: 5017 - [14622, 3198, 479] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 326696, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 68, 807]]
Rank 47090: 4987 - [14635, 3185, 479] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 331202, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 807]]
Rank 47104: 4957 - [14642, 3178, 479] - HP: 140563, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 140563, A Avg: 337962, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 67, 68]]
Rank 47110: 5777 - [14456, 3742, 101] - HP: 94163, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 94163, A Avg: 288646, D Avg: 136264, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 803, 806]]
Rank 47148: 411 - [15047, 2007, 1245] - HP: 34029, STR: 178768, VIT: 129520, SPD: 47, LUK: 1, Attack: 264581, Defense: 219298, Current HP: 34029, A Avg: 277810, D Avg: 219298, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 230, 330, 330], Black Box[323, 330, 330, 330]]
Rank 47186: 10037 - [15076, 1958, 1265] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 326696, D Avg: 123135, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 68, 806, 807]]
Rank 47235: 10007 - [15100, 1935, 1264] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 331202, D Avg: 123135, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 67, 806, 807]]
