Rank 38082: 7926 - [10226, 7404, 669] - HP: 5244, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 5244, A Avg: 343883, D Avg: 281629, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 803]]
Rank 44045: 11713 - [13977, 2114, 2208] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 491231, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 68, 807]]
Rank 44072: 5533 - [13987, 2111, 2201] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 355719, D Avg: 107004, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 806]]
Rank 44078: 13063 - [13545, 3443, 1311] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 437026, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 67, 803]]
Rank 44078: 13183 - [13545, 3443, 1311] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 437026, D Avg: 154178, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 803, 806]]
Rank 44104: 7943 - [13270, 4294, 735] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 304122, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 66, 807]]
Rank 44121: 7933 - [13275, 4296, 728] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 304122, D Avg: 248527, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 66, 806]]
Rank 44142: 8043 - [13282, 4296, 721] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 304122, D Avg: 289948, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 806, 807]]
Rank 44147: 6803 - [13519, 3590, 1190] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 362050, D Avg: 201352, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 68, 806]]
Rank 44172: 11683 - [14036, 2064, 2199] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 498006, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 67, 807]]
Rank 44189: 1963 - [13543, 3560, 1196] - HP: 98629, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 98629, A Avg: 311363, D Avg: 167794, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 803]]
Rank 44211: 6773 - [13551, 3558, 1190] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 364946, D Avg: 201352, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 806]]
Rank 44225: 5623 - [14062, 2039, 2198] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 364188, D Avg: 107004, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 803, 806]]
Rank 44256: 6763 - [13578, 3522, 1199] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 373635, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 803]]
Rank 44262: 16643 - [14085, 2007, 2207] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 643682, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 44265: 11653 - [14082, 2019, 2198] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 508170, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 67, 68]]
Rank 44276: 499 - [13047, 5135, 117] - HP: 2109, STR: 273693, VIT: 258250, SPD: 64, LUK: 1, Attack: 363602, Defense: 348028, Current HP: 2109, A Avg: 381782, D Avg: 348028, [Spectral Sword Shigure[172, 630, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 44312: 7923 - [13371, 4199, 729] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 311363, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 66, 803]]
Rank 44320: 12943 - [13738, 3106, 1455] - HP: 5263, STR: 300038, VIT: 1342, SPD: 64, LUK: 2, Attack: 387920, Defense: 89170, Current HP: 5263, A Avg: 407316, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 806, 807]]
Rank 44329: 8023 - [13376, 4201, 722] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 311363, D Avg: 248527, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 803, 806]]
Rank 44346: 497 - [13089, 5079, 131] - HP: 6005, STR: 238429, VIT: 277673, SPD: 72, LUK: 1, Attack: 326311, Defense: 365501, Current HP: 6005, A Avg: 342626, D Avg: 365501, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Endpoint[318, 730, 730, 730]]
Rank 44351: 11793 - [14122, 1985, 2192] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 521721, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 803, 807]]
Rank 44376: 8033 - [13393, 4197, 709] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 318604, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 803, 807]]
Rank 44404: 414 - [13174, 4882, 243] - HP: 51661, STR: 316692, VIT: 198452, SPD: 64, LUK: 1, Attack: 402505, Defense: 288230, Current HP: 51661, A Avg: 422630, D Avg: 288230, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 44468: 6593 - [13696, 3380, 1223] - HP: 51946, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 51946, A Avg: 355719, D Avg: 128482, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 807]]
Rank 44489: 13423 - [13672, 3473, 1154] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 550316, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 68, 803, 807]]
Rank 44549: 409 - [13186, 4991, 122] - HP: 48792, STR: 219639, VIT: 258250, SPD: 64, LUK: 1, Attack: 309548, Defense: 348028, Current HP: 48792, A Avg: 325025, D Avg: 348028, [Spectral Sword Shigure[172, 530, 630, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 44557: 11763 - [14211, 1924, 2164] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 508170, D Avg: 107004, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 806]]
Rank 44567: 16623 - [14209, 1940, 2150] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 687723, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 68, 806, 807]]
Rank 44610: 6793 - [13747, 3369, 1183] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 398255, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 68, 803]]
Rank 44628: 6573 - [13772, 3312, 1215] - HP: 51946, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 51946, A Avg: 364188, D Avg: 128482, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 803]]
Rank 44639: 514 - [13290, 4769, 240] - HP: 4978, STR: 316692, VIT: 237764, SPD: 64, LUK: 1, Attack: 402505, Defense: 327542, Current HP: 4978, A Avg: 422630, D Avg: 327542, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 730, 730, 730], Mobius Ring[316, 730, 730, 730]]
Rank 44656: 13093 - [13793, 3277, 1229] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 465822, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 68, 803]]
Rank 44656: 13213 - [13793, 3277, 1229] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 465822, D Avg: 154178, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 803, 806]]
Rank 44680: 13373 - [13767, 3379, 1153] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 587969, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 67, 68, 807]]
Rank 44695: 1973 - [13783, 3346, 1170] - HP: 98629, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 98629, A Avg: 304122, D Avg: 201352, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 806]]
Rank 44717: 11753 - [14288, 1853, 2158] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 558987, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 803]]
Rank 44733: 5513 - [14307, 1812, 2180] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 423475, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 68]]
Rank 44739: 11833 - [14289, 1872, 2138] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 491231, D Avg: 124837, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 806, 807]]
Rank 44783: 5503 - [14332, 1787, 2180] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 426862, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 67]]
Rank 44784: 16613 - [14294, 1902, 2103] - HP: 5263, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 5263, A Avg: 901154, D Avg: 89170, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 68, 803, 807]]
Rank 44813: 13043 - [13968, 2909, 1422] - HP: 5263, STR: 300038, VIT: 1342, SPD: 64, LUK: 2, Attack: 387920, Defense: 89170, Current HP: 5263, A Avg: 426712, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 803, 806, 807]]
Rank 44825: 406 - [13313, 4886, 100] - HP: 51927, STR: 232010, VIT: 257683, SPD: 64, LUK: 1, Attack: 319892, Defense: 345511, Current HP: 51927, A Avg: 335886, D Avg: 345511, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 730]]
Rank 44835: 405 - [13318, 4881, 100] - HP: 50464, STR: 232663, VIT: 258863, SPD: 64, LUK: 1, Attack: 320491, Defense: 346691, Current HP: 50464, A Avg: 336515, D Avg: 346691, [Stargazer[183, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 44843: 11803 - [14339, 1826, 2134] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 498006, D Avg: 124837, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 806, 807]]
Rank 44886: 6683 - [13895, 3201, 1203] - HP: 51946, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 51946, A Avg: 372658, D Avg: 128482, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 803, 807]]
Rank 44911: 6813 - [13889, 3244, 1166] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 419978, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 68, 807]]
Rank 44932: 5643 - [14392, 1756, 2151] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 355719, D Avg: 124837, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 806, 807]]
Rank 44951: 6783 - [13909, 3224, 1166] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 425770, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 807]]
Rank 44965: 496 - [13389, 4798, 112] - HP: 5244, STR: 288521, VIT: 257683, SPD: 64, LUK: 1, Attack: 376403, Defense: 345511, Current HP: 5244, A Avg: 395223, D Avg: 345511, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 730]]
Rank 44966: 495 - [13389, 4799, 111] - HP: 3781, STR: 289174, VIT: 258863, SPD: 64, LUK: 1, Attack: 377002, Defense: 346691, Current HP: 3781, A Avg: 395852, D Avg: 346691, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 44979: 5563 - [14418, 1725, 2156] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 437026, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 803]]
Rank 45020: 6583 - [13963, 3131, 1205] - HP: 51946, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 51946, A Avg: 355719, D Avg: 154178, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 806]]
Rank 45035: 13113 - [13977, 3104, 1218] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 491231, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 68, 807]]
Rank 45035: 13233 - [13977, 3104, 1218] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 491231, D Avg: 179874, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 68, 806, 807]]
Rank 45062: 6753 - [13957, 3191, 1151] - HP: 51946, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 51946, A Avg: 434460, D Avg: 167794, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 67, 68]]
Rank 45066: 1953 - [13951, 3213, 1135] - HP: 98629, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 98629, A Avg: 362050, D Avg: 167794, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 68]]
Rank 45121: 1453 - [14484, 1669, 2146] - HP: 145312, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 145312, A Avg: 355719, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 66]]
Rank 45121: 1503 - [14484, 1669, 2146] - HP: 145312, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 145312, A Avg: 355719, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 807]]
Rank 45130: 1943 - [13983, 3181, 1135] - HP: 98629, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 98629, A Avg: 364946, D Avg: 167794, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 67]]
Rank 45132: 11823 - [14477, 1701, 2121] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 643682, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 803, 807]]
Rank 45162: 6673 - [14030, 3072, 1197] - HP: 51946, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 51946, A Avg: 364188, D Avg: 154178, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 803, 806]]
Rank 45162: 13083 - [14036, 3054, 1209] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 498006, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 67, 807]]
Rank 45162: 13203 - [14036, 3054, 1209] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 498006, D Avg: 179874, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 806, 807]]
Rank 45237: 1483 - [14541, 1614, 2144] - HP: 145312, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 145312, A Avg: 364188, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 630, 803]]
Rank 45255: 13053 - [14082, 3009, 1208] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 508170, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 67, 68]]
Rank 45255: 13163 - [14082, 3009, 1208] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 508170, D Avg: 154178, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 68, 806]]
Rank 45288: 7913 - [13800, 3888, 611] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 362050, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 66, 68]]
Rank 45294: 2413 - [13805, 3879, 615] - HP: 51946, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 51946, A Avg: 304122, D Avg: 207106, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 66]]
Rank 45294: 2463 - [13805, 3879, 615] - HP: 51946, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 51946, A Avg: 304122, D Avg: 207106, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 807]]
Rank 45316: 8003 - [13810, 3886, 603] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 362050, D Avg: 248527, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 68, 806]]
Rank 45333: 11773 - [14563, 1644, 2092] - HP: 51946, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 51946, A Avg: 687723, D Avg: 89170, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 807]]
Rank 45341: 13193 - [14122, 2975, 1202] - HP: 5263, STR: 250898, VIT: 40654, SPD: 64, LUK: 2, Attack: 338780, Defense: 128482, Current HP: 5263, A Avg: 521721, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 67, 803, 807]]
Rank 45352: 7903 - [13832, 3856, 611] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 364946, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 66, 67]]
Rank 45378: 7783 - [13859, 3801, 639] - HP: 5263, STR: 250898, VIT: 79966, SPD: 64, LUK: 2, Attack: 338780, Defense: 167794, Current HP: 5263, A Avg: 355719, D Avg: 201352, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 806]]
Rank 45378: 7793 - [13859, 3801, 639] - HP: 5263, STR: 250898, VIT: 79966, SPD: 64, LUK: 2, Attack: 338780, Defense: 167794, Current HP: 5263, A Avg: 355719, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 807]]
Rank 45378: 7893 - [13859, 3801, 639] - HP: 5263, STR: 250898, VIT: 79966, SPD: 64, LUK: 2, Attack: 338780, Defense: 167794, Current HP: 5263, A Avg: 355719, D Avg: 234911, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 806, 807]]
Rank 45380: 7973 - [13842, 3854, 603] - HP: 5263, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 5263, A Avg: 364946, D Avg: 248527, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 67, 806]]
Rank 45414: 5593 - [14614, 1572, 2113] - HP: 98629, STR: 250898, VIT: 1342, SPD: 64, LUK: 2, Attack: 338780, Defense: 89170, Current HP: 98629, A Avg: 465822, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 68, 803]]
Rank 45430: 509 - [13590, 4660, 049] - HP: 2109, STR: 219639, VIT: 322132, SPD: 64, LUK: 1, Attack: 309548, Defense: 411910, Current HP: 2109, A Avg: 325025, D Avg: 411910, [Spectral Sword Shigure[172, 630, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 45468: 2443 - [13891, 3795, 613] - HP: 51946, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 51946, A Avg: 311363, D Avg: 207106, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 803]]
Rank 45482: 233 - [14162, 2996, 1141] - HP: 145312, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 145312, A Avg: 304122, D Avg: 167794, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 730]]
Rank 45509: 2453 - [13910, 3779, 610] - HP: 51946, STR: 201758, VIT: 119278, SPD: 64, LUK: 2, Attack: 289640, Defense: 207106, Current HP: 51946, A Avg: 304122, D Avg: 248527, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 806]]
Rank 45515: 7773 - [13924, 3743, 632] - HP: 5263, STR: 250898, VIT: 79966, SPD: 64, LUK: 2, Attack: 338780, Defense: 167794, Current HP: 5263, A Avg: 364188, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 66, 803]]
Rank 45515: 7873 - [13924, 3743, 632] - HP: 5263, STR: 250898, VIT: 79966, SPD: 64, LUK: 2, Attack: 338780, Defense: 167794, Current HP: 5263, A Avg: 364188, D Avg: 201352, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 803, 806]]
