Rank 38219: 6923 - [10416, 6971, 912] - HP: 47067, STR: 77881, VIT: 76888, SPD: 1, LUK: 1, Attack: 167790, Defense: 166666, Current HP: 47067, A Avg: 211415, D Avg: 199999, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
Rank 42215: 2484 - [12042, 6089, 168] - HP: 47937, STR: 82919, VIT: 102808, SPD: 1, LUK: 1, Attack: 172828, Defense: 190376, Current HP: 47937, A Avg: 217763, D Avg: 190376, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 42225: 2498 - [12046, 6087, 166] - HP: 48227, STR: 81787, VIT: 102744, SPD: 1, LUK: 1, Attack: 173973, Defense: 190312, Current HP: 48227, A Avg: 217466, D Avg: 190312, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 42227: 2486 - [12059, 6050, 190] - HP: 47357, STR: 76816, VIT: 102424, SPD: 1, LUK: 1, Attack: 169002, Defense: 192202, Current HP: 47357, A Avg: 212942, D Avg: 192202, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 42227: 2496 - [12059, 6050, 190] - HP: 47357, STR: 76816, VIT: 102424, SPD: 1, LUK: 1, Attack: 169002, Defense: 192202, Current HP: 47357, A Avg: 211252, D Avg: 192202, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 42231: 2446 - [12149, 5784, 366] - HP: 47357, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 194602, Defense: 166602, Current HP: 47357, A Avg: 209197, D Avg: 166602, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 42237: 2414 - [12129, 5850, 320] - HP: 47937, STR: 110119, VIT: 77208, SPD: 1, LUK: 1, Attack: 200028, Defense: 164776, Current HP: 47937, A Avg: 210029, D Avg: 164776, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 42237: 2464 - [12129, 5850, 320] - HP: 47937, STR: 110119, VIT: 77208, SPD: 1, LUK: 1, Attack: 200028, Defense: 164776, Current HP: 47937, A Avg: 210029, D Avg: 164776, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 42237: 2488 - [12051, 6084, 164] - HP: 48227, STR: 81787, VIT: 102744, SPD: 1, LUK: 1, Attack: 173973, Defense: 190312, Current HP: 48227, A Avg: 219205, D Avg: 190312, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 42238: 2014 - [12231, 5545, 523] - HP: 94337, STR: 82919, VIT: 77208, SPD: 1, LUK: 1, Attack: 172828, Defense: 164776, Current HP: 94337, A Avg: 216035, D Avg: 164776, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42240: 2021 - [12223, 5571, 505] - HP: 92887, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 176082, Defense: 166602, Current HP: 92887, A Avg: 189288, D Avg: 166602, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 42253: 2004 - [12237, 5542, 520] - HP: 94337, STR: 82919, VIT: 77208, SPD: 1, LUK: 1, Attack: 172828, Defense: 164776, Current HP: 94337, A Avg: 217763, D Avg: 164776, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42258: 300 - [12104, 5946, 249] - HP: 60876, STR: 128032, VIT: 51232, SPD: 1, LUK: 2, Attack: 227298, Defense: 141010, Current HP: 60876, A Avg: 238662, D Avg: 141010, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 42273: 1191 - [13421, 2010, 2868] - HP: 185687, STR: 102416, VIT: 24, SPD: 1, LUK: 1, Attack: 201682, Defense: 89802, Current HP: 185687, A Avg: 211766, D Avg: 107762, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 42284: 2418 - [12148, 5840, 311] - HP: 48227, STR: 108987, VIT: 77144, SPD: 1, LUK: 1, Attack: 201173, Defense: 164712, Current HP: 48227, A Avg: 211231, D Avg: 164712, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 42284: 2468 - [12148, 5840, 311] - HP: 48227, STR: 108987, VIT: 77144, SPD: 1, LUK: 1, Attack: 201173, Defense: 164712, Current HP: 48227, A Avg: 211231, D Avg: 164712, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 42290: 2444 - [12149, 5843, 307] - HP: 47937, STR: 110119, VIT: 77208, SPD: 1, LUK: 1, Attack: 200028, Defense: 164776, Current HP: 47937, A Avg: 215030, D Avg: 164776, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 42303: 1957 - [12128, 5919, 252] - HP: 62016, STR: 128240, VIT: 51552, SPD: 1, LUK: 2, Attack: 220426, Defense: 139120, Current HP: 62016, A Avg: 275532, D Avg: 139120, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 68]]
Rank 42305: 1913 - [12348, 5261, 690] - HP: 93467, STR: 129081, VIT: 25688, SPD: 1, LUK: 1, Attack: 218990, Defense: 115466, Current HP: 93467, A Avg: 229939, D Avg: 138559, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 42305: 1947 - [12129, 5918, 252] - HP: 62016, STR: 128240, VIT: 51552, SPD: 1, LUK: 2, Attack: 220426, Defense: 139120, Current HP: 62016, A Avg: 277736, D Avg: 139120, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 67]]
Rank 42309: 2018 - [12255, 5544, 500] - HP: 94627, STR: 81787, VIT: 77144, SPD: 1, LUK: 1, Attack: 173973, Defense: 164712, Current HP: 94627, A Avg: 217466, D Avg: 164712, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42321: 2008 - [12261, 5538, 500] - HP: 94627, STR: 81787, VIT: 77144, SPD: 1, LUK: 1, Attack: 173973, Defense: 164712, Current HP: 94627, A Avg: 219205, D Avg: 164712, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42322: 1934 - [12293, 5443, 563] - HP: 94337, STR: 110119, VIT: 51608, SPD: 1, LUK: 1, Attack: 200028, Defense: 139176, Current HP: 94337, A Avg: 210029, D Avg: 139176, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 42322: 1984 - [12293, 5443, 563] - HP: 94337, STR: 110119, VIT: 51608, SPD: 1, LUK: 1, Attack: 200028, Defense: 139176, Current HP: 94337, A Avg: 210029, D Avg: 139176, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 42325: 104 - [13504, 1813, 2982] - HP: 233537, STR: 110119, VIT: 408, SPD: 1, LUK: 1, Attack: 200028, Defense: 87976, Current HP: 233537, A Avg: 210029, D Avg: 87976, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 130, 130, 230], Gold Ring[303, 230, 230, 230]]
Rank 42338: 2491 - [12094, 6056, 149] - HP: 46487, STR: 76816, VIT: 102424, SPD: 1, LUK: 1, Attack: 176082, Defense: 192202, Current HP: 46487, A Avg: 220102, D Avg: 192202, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 42350: 2481 - [12099, 6053, 147] - HP: 46487, STR: 76816, VIT: 102424, SPD: 1, LUK: 1, Attack: 176082, Defense: 192202, Current HP: 46487, A Avg: 221863, D Avg: 192202, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 42355: 1528 - [12689, 4288, 1322] - HP: 141027, STR: 108987, VIT: 25944, SPD: 1, LUK: 1, Attack: 201173, Defense: 113512, Current HP: 141027, A Avg: 253477, D Avg: 113512, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 42370: 2448 - [12182, 5824, 293] - HP: 48227, STR: 108987, VIT: 77144, SPD: 1, LUK: 1, Attack: 201173, Defense: 164712, Current HP: 48227, A Avg: 216260, D Avg: 164712, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 42377: 247 - [12244, 5645, 410] - HP: 92416, STR: 96240, VIT: 77152, SPD: 1, LUK: 2, Attack: 188426, Defense: 164720, Current HP: 92416, A Avg: 197847, D Avg: 164720, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 42400: 1496 - [12834, 3898, 1567] - HP: 140157, STR: 128016, VIT: 24, SPD: 1, LUK: 1, Attack: 220202, Defense: 89802, Current HP: 140157, A Avg: 231212, D Avg: 107762, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 42415: 1938 - [12329, 5428, 542] - HP: 94627, STR: 108987, VIT: 51544, SPD: 1, LUK: 1, Attack: 201173, Defense: 139112, Current HP: 94627, A Avg: 211231, D Avg: 139112, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 42415: 1988 - [12329, 5428, 542] - HP: 94627, STR: 108987, VIT: 51544, SPD: 1, LUK: 1, Attack: 201173, Defense: 139112, Current HP: 94627, A Avg: 211231, D Avg: 139112, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 42416: 2033 - [12397, 5225, 677] - HP: 93467, STR: 77881, VIT: 76888, SPD: 1, LUK: 1, Attack: 167790, Defense: 166666, Current HP: 93467, A Avg: 176179, D Avg: 199999, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 42418: 1964 - [12335, 5413, 551] - HP: 94337, STR: 110119, VIT: 51608, SPD: 1, LUK: 1, Attack: 200028, Defense: 139176, Current HP: 94337, A Avg: 215030, D Avg: 139176, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 42423: 1531 - [12705, 4308, 1286] - HP: 139287, STR: 102416, VIT: 25624, SPD: 1, LUK: 1, Attack: 201682, Defense: 115402, Current HP: 139287, A Avg: 252102, D Avg: 115402, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 42423: 2513 - [12197, 5832, 270] - HP: 47067, STR: 77881, VIT: 102488, SPD: 1, LUK: 1, Attack: 167790, Defense: 192266, Current HP: 47067, A Avg: 176179, D Avg: 230719, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 42438: 245 - [12281, 5595, 423] - HP: 91846, STR: 91238, VIT: 76832, SPD: 1, LUK: 2, Attack: 183424, Defense: 166610, Current HP: 91846, A Avg: 192595, D Avg: 166610, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 330]]
Rank 42467: 176 - [12878, 3833, 1588] - HP: 186557, STR: 76816, VIT: 51224, SPD: 1, LUK: 1, Attack: 169002, Defense: 141002, Current HP: 186557, A Avg: 177452, D Avg: 141002, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 42478: 230 - [12362, 5392, 545] - HP: 91276, STR: 102432, VIT: 51232, SPD: 1, LUK: 2, Attack: 201698, Defense: 141010, Current HP: 91276, A Avg: 211782, D Avg: 141010, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 42481: 383 - [12179, 5944, 176] - HP: 47067, STR: 154681, VIT: 51288, SPD: 1, LUK: 1, Attack: 244590, Defense: 141066, Current HP: 47067, A Avg: 256819, D Avg: 141066, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 42483: 2411 - [12240, 5763, 296] - HP: 46487, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 201682, Defense: 166602, Current HP: 46487, A Avg: 211766, D Avg: 166602, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 66]]
Rank 42483: 2461 - [12240, 5763, 296] - HP: 46487, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 201682, Defense: 166602, Current HP: 46487, A Avg: 211766, D Avg: 166602, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 807]]
Rank 42489: 2516 - [12219, 5832, 248] - HP: 47357, STR: 76816, VIT: 102424, SPD: 1, LUK: 1, Attack: 169002, Defense: 192202, Current HP: 47357, A Avg: 177452, D Avg: 230642, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 42493: 2514 - [12206, 5875, 218] - HP: 47937, STR: 82919, VIT: 102808, SPD: 1, LUK: 1, Attack: 172828, Defense: 190376, Current HP: 47937, A Avg: 181469, D Avg: 228451, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 42497: 386 - [12186, 5939, 174] - HP: 47357, STR: 153616, VIT: 51224, SPD: 1, LUK: 1, Attack: 245802, Defense: 141002, Current HP: 47357, A Avg: 258092, D Avg: 141002, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 42504: 2011 - [12338, 5490, 471] - HP: 92887, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 176082, Defense: 166602, Current HP: 92887, A Avg: 220102, D Avg: 166602, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42517: 2001 - [12344, 5485, 470] - HP: 92887, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 176082, Defense: 166602, Current HP: 92887, A Avg: 221863, D Avg: 166602, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42545: 1521 - [12765, 4250, 1284] - HP: 139287, STR: 102416, VIT: 25624, SPD: 1, LUK: 1, Attack: 201682, Defense: 115402, Current HP: 139287, A Avg: 254119, D Avg: 115402, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 67]]
Rank 42549: 1916 - [12447, 5208, 644] - HP: 93757, STR: 128016, VIT: 25624, SPD: 1, LUK: 1, Attack: 220202, Defense: 115402, Current HP: 93757, A Avg: 231212, D Avg: 138482, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 42560: 1968 - [12398, 5366, 535] - HP: 94627, STR: 108987, VIT: 51544, SPD: 1, LUK: 1, Attack: 201173, Defense: 139112, Current HP: 94627, A Avg: 216260, D Avg: 139112, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 42569: 2518 - [12237, 5858, 204] - HP: 48227, STR: 81787, VIT: 102744, SPD: 1, LUK: 1, Attack: 173973, Defense: 190312, Current HP: 48227, A Avg: 182671, D Avg: 228374, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 42577: 2441 - [12272, 5761, 266] - HP: 46487, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 201682, Defense: 166602, Current HP: 46487, A Avg: 216808, D Avg: 166602, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 803]]
Rank 42611: 108 - [13603, 1802, 2894] - HP: 233827, STR: 108987, VIT: 344, SPD: 1, LUK: 1, Attack: 201173, Defense: 87912, Current HP: 233827, A Avg: 211231, D Avg: 87912, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 130, 230], Gold Ring[303, 230, 230, 230]]
Rank 42624: 2433 - [12296, 5736, 267] - HP: 47067, STR: 103481, VIT: 76888, SPD: 1, LUK: 1, Attack: 193390, Defense: 166666, Current HP: 47067, A Avg: 241737, D Avg: 166666, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42628: 384 - [12212, 5992, 095] - HP: 47937, STR: 164519, VIT: 51608, SPD: 1, LUK: 1, Attack: 254428, Defense: 139176, Current HP: 47937, A Avg: 267149, D Avg: 139176, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 42636: 2036 - [12477, 5205, 617] - HP: 93757, STR: 76816, VIT: 76824, SPD: 1, LUK: 1, Attack: 169002, Defense: 166602, Current HP: 93757, A Avg: 177452, D Avg: 199922, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 42647: 2434 - [12280, 5807, 212] - HP: 47937, STR: 110119, VIT: 77208, SPD: 1, LUK: 1, Attack: 200028, Defense: 164776, Current HP: 47937, A Avg: 250035, D Avg: 164776, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42648: 2423 - [12303, 5739, 257] - HP: 47067, STR: 103481, VIT: 76888, SPD: 1, LUK: 1, Attack: 193390, Defense: 166666, Current HP: 47067, A Avg: 243671, D Avg: 166666, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42669: 388 - [12231, 5976, 092] - HP: 48227, STR: 163387, VIT: 51544, SPD: 1, LUK: 1, Attack: 255573, Defense: 139112, Current HP: 48227, A Avg: 268351, D Avg: 139112, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 42675: 322 - [12317, 5724, 258] - HP: 61256, STR: 77897, VIT: 102496, SPD: 1, LUK: 2, Attack: 167806, Defense: 192274, Current HP: 61256, A Avg: 176196, D Avg: 192274, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 42680: 1611 - [12842, 4154, 1303] - HP: 139287, STR: 76816, VIT: 51224, SPD: 1, LUK: 1, Attack: 176082, Defense: 141002, Current HP: 139287, A Avg: 184886, D Avg: 169202, [Sword of Evil[189, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 42690: 1931 - [12459, 5313, 527] - HP: 92887, STR: 102416, VIT: 51224, SPD: 1, LUK: 1, Attack: 201682, Defense: 141002, Current HP: 92887, A Avg: 211766, D Avg: 141002, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 42690: 1981 - [12459, 5313, 527] - HP: 92887, STR: 102416, VIT: 51224, SPD: 1, LUK: 1, Attack: 201682, Defense: 141002, Current HP: 92887, A Avg: 211766, D Avg: 141002, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 42693: 2424 - [12293, 5814, 192] - HP: 47937, STR: 110119, VIT: 77208, SPD: 1, LUK: 1, Attack: 200028, Defense: 164776, Current HP: 47937, A Avg: 252035, D Avg: 164776, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42703: 381 - [12249, 5956, 094] - HP: 46487, STR: 153616, VIT: 51224, SPD: 1, LUK: 1, Attack: 252882, Defense: 141002, Current HP: 46487, A Avg: 265526, D Avg: 141002, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 42703: 2436 - [12323, 5734, 242] - HP: 47357, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 194602, Defense: 166602, Current HP: 47357, A Avg: 243252, D Avg: 166602, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42705: 2511 - [12297, 5814, 188] - HP: 46487, STR: 76816, VIT: 102424, SPD: 1, LUK: 1, Attack: 176082, Defense: 192202, Current HP: 46487, A Avg: 184886, D Avg: 230642, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 42712: 2426 - [12327, 5731, 241] - HP: 47357, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 194602, Defense: 166602, Current HP: 47357, A Avg: 245198, D Avg: 166602, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42731: 2438 - [12309, 5804, 186] - HP: 48227, STR: 108987, VIT: 77144, SPD: 1, LUK: 1, Attack: 201173, Defense: 164712, Current HP: 48227, A Avg: 251466, D Avg: 164712, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42803: 1553 - [13092, 3527, 1680] - HP: 139867, STR: 103481, VIT: 25688, SPD: 1, LUK: 1, Attack: 193390, Defense: 115466, Current HP: 139867, A Avg: 203059, D Avg: 138559, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 42805: 2428 - [12335, 5800, 164] - HP: 48227, STR: 108987, VIT: 77144, SPD: 1, LUK: 1, Attack: 201173, Defense: 164712, Current HP: 48227, A Avg: 253477, D Avg: 164712, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42831: 329 - [12366, 5733, 200] - HP: 61826, STR: 82936, VIT: 102816, SPD: 1, LUK: 2, Attack: 172845, Defense: 190384, Current HP: 61826, A Avg: 181487, D Avg: 190384, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 42837: 1953 - [12585, 5082, 632] - HP: 93467, STR: 103481, VIT: 51288, SPD: 1, LUK: 1, Attack: 193390, Defense: 141066, Current HP: 93467, A Avg: 241737, D Avg: 141066, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 42838: 2034 - [12540, 5218, 541] - HP: 94337, STR: 82919, VIT: 77208, SPD: 1, LUK: 1, Attack: 172828, Defense: 164776, Current HP: 94337, A Avg: 181469, D Avg: 197731, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 42890: 2431 - [12379, 5753, 167] - HP: 46487, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 201682, Defense: 166602, Current HP: 46487, A Avg: 252102, D Avg: 166602, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 42892: 1961 - [12552, 5236, 511] - HP: 92887, STR: 102416, VIT: 51224, SPD: 1, LUK: 1, Attack: 201682, Defense: 141002, Current HP: 92887, A Avg: 216808, D Avg: 141002, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 42906: 1943 - [12619, 5049, 631] - HP: 93467, STR: 103481, VIT: 51288, SPD: 1, LUK: 1, Attack: 193390, Defense: 141066, Current HP: 93467, A Avg: 243671, D Avg: 141066, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 42953: 2421 - [12404, 5741, 154] - HP: 46487, STR: 102416, VIT: 76824, SPD: 1, LUK: 1, Attack: 201682, Defense: 166602, Current HP: 46487, A Avg: 254119, D Avg: 166602, [Sword of Evil[189, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 42961: 2038 - [12592, 5185, 522] - HP: 94627, STR: 81787, VIT: 77144, SPD: 1, LUK: 1, Attack: 173973, Defense: 164712, Current HP: 94627, A Avg: 182671, D Avg: 197654, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 42996: 174 - [13056, 3828, 1415] - HP: 187137, STR: 82919, VIT: 51608, SPD: 1, LUK: 1, Attack: 172828, Defense: 139176, Current HP: 187137, A Avg: 181469, D Avg: 139176, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 130, 230, 230], Gold Ring[303, 230, 330, 330]]
Rank 43019: 1956 - [12661, 5036, 602] - HP: 93757, STR: 102416, VIT: 51224, SPD: 1, LUK: 1, Attack: 194602, Defense: 141002, Current HP: 93757, A Avg: 243252, D Avg: 141002, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 43035: 1946 - [12668, 5031, 600] - HP: 93757, STR: 102416, VIT: 51224, SPD: 1, LUK: 1, Attack: 194602, Defense: 141002, Current HP: 93757, A Avg: 245198, D Avg: 141002, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 43078: 320 - [12473, 5659, 167] - HP: 60876, STR: 76832, VIT: 102432, SPD: 1, LUK: 2, Attack: 176098, Defense: 192210, Current HP: 60876, A Avg: 184902, D Avg: 192210, [Sword of Evil[189, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 43098: 2453 - [12565, 5403, 331] - HP: 47067, STR: 103481, VIT: 76888, SPD: 1, LUK: 1, Attack: 193390, Defense: 166666, Current HP: 47067, A Avg: 203059, D Avg: 199999, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 43137: 1954 - [12671, 5124, 504] - HP: 94337, STR: 110119, VIT: 51608, SPD: 1, LUK: 1, Attack: 200028, Defense: 139176, Current HP: 94337, A Avg: 250035, D Avg: 139176, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
