Rank 107639: 106640 - [000, 107639, 000] - HP: 133, STR: 504, VIT: 65, SPD: 2, LUK: 1, Attack: 132248, Defense: 83902, Current HP: 133, A Avg: 1101625, D Avg: 117462, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107436 - [000, 107639, 000] - HP: 95, STR: 440, VIT: 31, SPD: 2, LUK: 1, Attack: 132152, Defense: 89809, Current HP: 95, A Avg: 1100826, D Avg: 125732, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107437 - [000, 107639, 000] - HP: 76, STR: 567, VIT: 41, SPD: 2, LUK: 1, Attack: 132342, Defense: 89819, Current HP: 76, A Avg: 1102408, D Avg: 125746, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107438 - [000, 107639, 000] - HP: 57, STR: 451, VIT: 61, SPD: 1, LUK: 1, Attack: 132168, Defense: 89839, Current HP: 57, A Avg: 1100959, D Avg: 125774, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107439 - [000, 107639, 000] - HP: 76, STR: 461, VIT: 41, SPD: 1, LUK: 2, Attack: 132183, Defense: 89819, Current HP: 76, A Avg: 1101084, D Avg: 125746, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107440 - [000, 107639, 000] - HP: 57, STR: 712, VIT: 41, SPD: 1, LUK: 1, Attack: 132560, Defense: 89819, Current HP: 57, A Avg: 1104224, D Avg: 125746, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107441 - [000, 107639, 000] - HP: 232, STR: 451, VIT: 51, SPD: 1, LUK: 1, Attack: 132168, Defense: 89829, Current HP: 232, A Avg: 1100959, D Avg: 125760, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107442 - [000, 107639, 000] - HP: 127, STR: 503, VIT: 31, SPD: 1, LUK: 1, Attack: 132246, Defense: 89809, Current HP: 127, A Avg: 1101609, D Avg: 125732, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107443 - [000, 107639, 000] - HP: 286, STR: 440, VIT: 61, SPD: 1, LUK: 1, Attack: 132152, Defense: 89839, Current HP: 286, A Avg: 1100826, D Avg: 125774, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107444 - [000, 107639, 000] - HP: 198, STR: 503, VIT: 20, SPD: 1, LUK: 2, Attack: 132246, Defense: 89798, Current HP: 198, A Avg: 1101609, D Avg: 125717, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107445 - [000, 107639, 000] - HP: 114, STR: 504, VIT: 62, SPD: 2, LUK: 1, Attack: 132248, Defense: 89840, Current HP: 114, A Avg: 1101625, D Avg: 125775, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107446 - [000, 107639, 000] - HP: 57, STR: 1146, VIT: 20, SPD: 1, LUK: 1, Attack: 133211, Defense: 89798, Current HP: 57, A Avg: 1109647, D Avg: 125717, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107447 - [000, 107639, 000] - HP: 60, STR: 864, VIT: 130, SPD: 1, LUK: 1, Attack: 132788, Defense: 89908, Current HP: 60, A Avg: 1106124, D Avg: 125871, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107448 - [000, 107639, 000] - HP: 152, STR: 712, VIT: 62, SPD: 1, LUK: 1, Attack: 132560, Defense: 89840, Current HP: 152, A Avg: 1104224, D Avg: 125775, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107449 - [000, 107639, 000] - HP: 57, STR: 503, VIT: 20, SPD: 1, LUK: 2, Attack: 132246, Defense: 89798, Current HP: 57, A Avg: 1101609, D Avg: 125717, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107450 - [000, 107639, 000] - HP: 272, STR: 598, VIT: 229, SPD: 1, LUK: 1, Attack: 132389, Defense: 90007, Current HP: 272, A Avg: 1102800, D Avg: 126009, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107451 - [000, 107639, 000] - HP: 285, STR: 860, VIT: 20, SPD: 1, LUK: 1, Attack: 132782, Defense: 89798, Current HP: 285, A Avg: 1106074, D Avg: 125717, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107452 - [000, 107639, 000] - HP: 247, STR: 837, VIT: 338, SPD: 1, LUK: 1, Attack: 132747, Defense: 90116, Current HP: 247, A Avg: 1105782, D Avg: 126162, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107453 - [000, 107639, 000] - HP: 176, STR: 461, VIT: 61, SPD: 1, LUK: 1, Attack: 132183, Defense: 89839, Current HP: 176, A Avg: 1101084, D Avg: 125774, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107454 - [000, 107639, 000] - HP: 152, STR: 712, VIT: 62, SPD: 1, LUK: 1, Attack: 132560, Defense: 89840, Current HP: 152, A Avg: 1104224, D Avg: 125775, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107455 - [000, 107639, 000] - HP: 57, STR: 650, VIT: 20, SPD: 1, LUK: 1, Attack: 132467, Defense: 89798, Current HP: 57, A Avg: 1103450, D Avg: 125717, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107456 - [000, 107639, 000] - HP: 541, STR: 440, VIT: 349, SPD: 1, LUK: 1, Attack: 132152, Defense: 87137, Current HP: 541, A Avg: 1100826, D Avg: 121991, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107457 - [000, 107639, 000] - HP: 532, STR: 451, VIT: 349, SPD: 1, LUK: 1, Attack: 132168, Defense: 87137, Current HP: 532, A Avg: 1100959, D Avg: 121991, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107458 - [000, 107639, 000] - HP: 812, STR: 440, VIT: 250, SPD: 1, LUK: 1, Attack: 132152, Defense: 87038, Current HP: 812, A Avg: 1100826, D Avg: 121853, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107459 - [000, 107639, 000] - HP: 570, STR: 440, VIT: 250, SPD: 2, LUK: 1, Attack: 132152, Defense: 87038, Current HP: 570, A Avg: 1100826, D Avg: 121853, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107460 - [000, 107639, 000] - HP: 551, STR: 567, VIT: 261, SPD: 2, LUK: 1, Attack: 132342, Defense: 87049, Current HP: 551, A Avg: 1102408, D Avg: 121868, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107461 - [000, 107639, 000] - HP: 532, STR: 451, VIT: 381, SPD: 1, LUK: 1, Attack: 132168, Defense: 87169, Current HP: 532, A Avg: 1100959, D Avg: 122036, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107462 - [000, 107639, 000] - HP: 551, STR: 461, VIT: 261, SPD: 1, LUK: 2, Attack: 132183, Defense: 87049, Current HP: 551, A Avg: 1101084, D Avg: 121868, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107463 - [000, 107639, 000] - HP: 532, STR: 712, VIT: 261, SPD: 1, LUK: 1, Attack: 132560, Defense: 87049, Current HP: 532, A Avg: 1104224, D Avg: 121868, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107464 - [000, 107639, 000] - HP: 957, STR: 451, VIT: 271, SPD: 1, LUK: 1, Attack: 132168, Defense: 87059, Current HP: 957, A Avg: 1100959, D Avg: 121882, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107465 - [000, 107639, 000] - HP: 927, STR: 503, VIT: 250, SPD: 1, LUK: 1, Attack: 132246, Defense: 87038, Current HP: 927, A Avg: 1101609, D Avg: 121853, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107466 - [000, 107639, 000] - HP: 836, STR: 440, VIT: 381, SPD: 1, LUK: 1, Attack: 132152, Defense: 87169, Current HP: 836, A Avg: 1100826, D Avg: 122036, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107467 - [000, 107639, 000] - HP: 748, STR: 503, VIT: 239, SPD: 1, LUK: 2, Attack: 132246, Defense: 87027, Current HP: 748, A Avg: 1101609, D Avg: 121837, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107468 - [000, 107639, 000] - HP: 589, STR: 504, VIT: 282, SPD: 2, LUK: 1, Attack: 132248, Defense: 87070, Current HP: 589, A Avg: 1101625, D Avg: 121897, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107469 - [000, 107639, 000] - HP: 532, STR: 1146, VIT: 239, SPD: 1, LUK: 1, Attack: 133211, Defense: 87027, Current HP: 532, A Avg: 1109647, D Avg: 121837, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107470 - [000, 107639, 000] - HP: 560, STR: 864, VIT: 364, SPD: 1, LUK: 1, Attack: 132788, Defense: 87152, Current HP: 560, A Avg: 1106124, D Avg: 122012, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107471 - [000, 107639, 000] - HP: 627, STR: 712, VIT: 282, SPD: 1, LUK: 1, Attack: 132560, Defense: 87070, Current HP: 627, A Avg: 1104224, D Avg: 121897, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107472 - [000, 107639, 000] - HP: 532, STR: 503, VIT: 239, SPD: 1, LUK: 2, Attack: 132246, Defense: 87027, Current HP: 532, A Avg: 1101609, D Avg: 121837, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107473 - [000, 107639, 000] - HP: 797, STR: 598, VIT: 573, SPD: 1, LUK: 1, Attack: 132389, Defense: 87361, Current HP: 797, A Avg: 1102800, D Avg: 122305, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107474 - [000, 107639, 000] - HP: 760, STR: 860, VIT: 239, SPD: 1, LUK: 1, Attack: 132782, Defense: 87027, Current HP: 760, A Avg: 1106074, D Avg: 121837, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107475 - [000, 107639, 000] - HP: 722, STR: 837, VIT: 666, SPD: 1, LUK: 1, Attack: 132747, Defense: 87454, Current HP: 722, A Avg: 1105782, D Avg: 122435, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107476 - [000, 107639, 000] - HP: 726, STR: 461, VIT: 381, SPD: 1, LUK: 1, Attack: 132183, Defense: 87169, Current HP: 726, A Avg: 1101084, D Avg: 122036, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107477 - [000, 107639, 000] - HP: 627, STR: 712, VIT: 282, SPD: 1, LUK: 1, Attack: 132560, Defense: 87070, Current HP: 627, A Avg: 1104224, D Avg: 121897, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107478 - [000, 107639, 000] - HP: 532, STR: 650, VIT: 239, SPD: 1, LUK: 1, Attack: 132467, Defense: 87027, Current HP: 532, A Avg: 1103450, D Avg: 121837, [Neural Edge[190, 0, 0, 0], Golem Shield[245, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107479 - [000, 107639, 000] - HP: 66, STR: 462, VIT: 30, SPD: 1, LUK: 1, Attack: 132185, Defense: 85700, Current HP: 66, A Avg: 1101101, D Avg: 119979, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107480 - [000, 107639, 000] - HP: 57, STR: 473, VIT: 30, SPD: 1, LUK: 1, Attack: 132201, Defense: 85700, Current HP: 57, A Avg: 1101234, D Avg: 119979, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107481 - [000, 107639, 000] - HP: 87, STR: 462, VIT: 31, SPD: 1, LUK: 1, Attack: 132185, Defense: 85701, Current HP: 87, A Avg: 1101101, D Avg: 119981, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107482 - [000, 107639, 000] - HP: 95, STR: 462, VIT: 31, SPD: 2, LUK: 1, Attack: 132185, Defense: 85701, Current HP: 95, A Avg: 1101101, D Avg: 119981, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107483 - [000, 107639, 000] - HP: 76, STR: 588, VIT: 41, SPD: 2, LUK: 1, Attack: 132374, Defense: 85711, Current HP: 76, A Avg: 1102675, D Avg: 119995, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107484 - [000, 107639, 000] - HP: 57, STR: 473, VIT: 61, SPD: 1, LUK: 1, Attack: 132201, Defense: 85731, Current HP: 57, A Avg: 1101234, D Avg: 120023, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107485 - [000, 107639, 000] - HP: 76, STR: 484, VIT: 41, SPD: 1, LUK: 2, Attack: 132218, Defense: 85711, Current HP: 76, A Avg: 1101375, D Avg: 119995, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107486 - [000, 107639, 000] - HP: 57, STR: 736, VIT: 41, SPD: 1, LUK: 1, Attack: 132596, Defense: 85711, Current HP: 57, A Avg: 1104524, D Avg: 119995, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107487 - [000, 107639, 000] - HP: 232, STR: 473, VIT: 51, SPD: 1, LUK: 1, Attack: 132201, Defense: 85721, Current HP: 232, A Avg: 1101234, D Avg: 120009, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107488 - [000, 107639, 000] - HP: 127, STR: 528, VIT: 31, SPD: 1, LUK: 1, Attack: 132284, Defense: 85701, Current HP: 127, A Avg: 1101925, D Avg: 119981, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107489 - [000, 107639, 000] - HP: 286, STR: 462, VIT: 61, SPD: 1, LUK: 1, Attack: 132185, Defense: 85731, Current HP: 286, A Avg: 1101101, D Avg: 120023, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107490 - [000, 107639, 000] - HP: 198, STR: 528, VIT: 20, SPD: 1, LUK: 2, Attack: 132284, Defense: 85690, Current HP: 198, A Avg: 1101925, D Avg: 119965, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107491 - [000, 107639, 000] - HP: 114, STR: 525, VIT: 62, SPD: 2, LUK: 1, Attack: 132279, Defense: 85732, Current HP: 114, A Avg: 1101884, D Avg: 120024, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107492 - [000, 107639, 000] - HP: 57, STR: 1178, VIT: 20, SPD: 1, LUK: 1, Attack: 133259, Defense: 85690, Current HP: 57, A Avg: 1110047, D Avg: 119965, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107493 - [000, 107639, 000] - HP: 60, STR: 891, VIT: 130, SPD: 1, LUK: 1, Attack: 132828, Defense: 85800, Current HP: 60, A Avg: 1106457, D Avg: 120119, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107494 - [000, 107639, 000] - HP: 152, STR: 736, VIT: 62, SPD: 1, LUK: 1, Attack: 132596, Defense: 85732, Current HP: 152, A Avg: 1104524, D Avg: 120024, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107495 - [000, 107639, 000] - HP: 57, STR: 528, VIT: 20, SPD: 1, LUK: 2, Attack: 132284, Defense: 85690, Current HP: 57, A Avg: 1101925, D Avg: 119965, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107496 - [000, 107639, 000] - HP: 272, STR: 624, VIT: 229, SPD: 1, LUK: 1, Attack: 132428, Defense: 85899, Current HP: 272, A Avg: 1103125, D Avg: 120258, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107497 - [000, 107639, 000] - HP: 285, STR: 882, VIT: 20, SPD: 1, LUK: 1, Attack: 132815, Defense: 85690, Current HP: 285, A Avg: 1106348, D Avg: 119965, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107498 - [000, 107639, 000] - HP: 247, STR: 868, VIT: 338, SPD: 1, LUK: 1, Attack: 132794, Defense: 86008, Current HP: 247, A Avg: 1106174, D Avg: 120411, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107499 - [000, 107639, 000] - HP: 176, STR: 484, VIT: 61, SPD: 1, LUK: 1, Attack: 132218, Defense: 85731, Current HP: 176, A Avg: 1101375, D Avg: 120023, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107500 - [000, 107639, 000] - HP: 152, STR: 736, VIT: 62, SPD: 1, LUK: 1, Attack: 132596, Defense: 85732, Current HP: 152, A Avg: 1104524, D Avg: 120024, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107501 - [000, 107639, 000] - HP: 57, STR: 672, VIT: 20, SPD: 1, LUK: 1, Attack: 132500, Defense: 85690, Current HP: 57, A Avg: 1103724, D Avg: 119965, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107502 - [000, 107639, 000] - HP: 351, STR: 440, VIT: 61, SPD: 1, LUK: 1, Attack: 132152, Defense: 85939, Current HP: 351, A Avg: 1100826, D Avg: 120314, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107503 - [000, 107639, 000] - HP: 342, STR: 451, VIT: 61, SPD: 1, LUK: 1, Attack: 132168, Defense: 85939, Current HP: 342, A Avg: 1100959, D Avg: 120314, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107504 - [000, 107639, 000] - HP: 522, STR: 440, VIT: 51, SPD: 1, LUK: 1, Attack: 132152, Defense: 85929, Current HP: 522, A Avg: 1100826, D Avg: 120300, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107505 - [000, 107639, 000] - HP: 380, STR: 440, VIT: 51, SPD: 3, LUK: 1, Attack: 132152, Defense: 85929, Current HP: 380, A Avg: 1100826, D Avg: 120300, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107506 - [000, 107639, 000] - HP: 361, STR: 567, VIT: 62, SPD: 2, LUK: 1, Attack: 132342, Defense: 85940, Current HP: 361, A Avg: 1102408, D Avg: 120315, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107507 - [000, 107639, 000] - HP: 342, STR: 451, VIT: 92, SPD: 1, LUK: 1, Attack: 132168, Defense: 85970, Current HP: 342, A Avg: 1100959, D Avg: 120357, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107508 - [000, 107639, 000] - HP: 361, STR: 461, VIT: 62, SPD: 1, LUK: 2, Attack: 132183, Defense: 85940, Current HP: 361, A Avg: 1101084, D Avg: 120315, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107509 - [000, 107639, 000] - HP: 342, STR: 712, VIT: 62, SPD: 1, LUK: 1, Attack: 132560, Defense: 85940, Current HP: 342, A Avg: 1104224, D Avg: 120315, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107510 - [000, 107639, 000] - HP: 667, STR: 451, VIT: 72, SPD: 1, LUK: 1, Attack: 132168, Defense: 85950, Current HP: 667, A Avg: 1100959, D Avg: 120329, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107511 - [000, 107639, 000] - HP: 607, STR: 503, VIT: 51, SPD: 1, LUK: 1, Attack: 132246, Defense: 85929, Current HP: 607, A Avg: 1101609, D Avg: 120300, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107512 - [000, 107639, 000] - HP: 616, STR: 440, VIT: 92, SPD: 1, LUK: 1, Attack: 132152, Defense: 85970, Current HP: 616, A Avg: 1100826, D Avg: 120357, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107513 - [000, 107639, 000] - HP: 528, STR: 503, VIT: 41, SPD: 1, LUK: 2, Attack: 132246, Defense: 85919, Current HP: 528, A Avg: 1101609, D Avg: 120286, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107514 - [000, 107639, 000] - HP: 399, STR: 504, VIT: 83, SPD: 2, LUK: 1, Attack: 132248, Defense: 85961, Current HP: 399, A Avg: 1101625, D Avg: 120345, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107515 - [000, 107639, 000] - HP: 342, STR: 1146, VIT: 41, SPD: 1, LUK: 1, Attack: 133211, Defense: 85919, Current HP: 342, A Avg: 1109647, D Avg: 120286, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107516 - [000, 107639, 000] - HP: 360, STR: 864, VIT: 152, SPD: 1, LUK: 1, Attack: 132788, Defense: 86030, Current HP: 360, A Avg: 1106124, D Avg: 120441, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107517 - [000, 107639, 000] - HP: 437, STR: 712, VIT: 83, SPD: 1, LUK: 1, Attack: 132560, Defense: 85961, Current HP: 437, A Avg: 1104224, D Avg: 120345, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107518 - [000, 107639, 000] - HP: 342, STR: 503, VIT: 41, SPD: 1, LUK: 2, Attack: 132246, Defense: 85919, Current HP: 342, A Avg: 1101609, D Avg: 120286, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107519 - [000, 107639, 000] - HP: 587, STR: 598, VIT: 262, SPD: 1, LUK: 1, Attack: 132389, Defense: 86140, Current HP: 587, A Avg: 1102800, D Avg: 120595, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107520 - [000, 107639, 000] - HP: 570, STR: 860, VIT: 41, SPD: 1, LUK: 1, Attack: 132782, Defense: 85919, Current HP: 570, A Avg: 1106074, D Avg: 120286, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107521 - [000, 107639, 000] - HP: 532, STR: 837, VIT: 368, SPD: 1, LUK: 1, Attack: 132747, Defense: 86246, Current HP: 532, A Avg: 1105782, D Avg: 120744, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107522 - [000, 107639, 000] - HP: 506, STR: 461, VIT: 92, SPD: 1, LUK: 1, Attack: 132183, Defense: 85970, Current HP: 506, A Avg: 1101084, D Avg: 120357, [Neural Edge[190, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
